label,case,toy,critic_model_path,model_path,train_seeds,eval_seeds,feature_count,feature_columns,target_column,target_quantile,target_scale,output_floor,output_ceiling,train_n,eval_n,train_target_mean,eval_target_mean,train_weight_mean,eval_weight_mean,eval_mse,eval_target_correlation,final_loss
toy24_basin_replay_weight_scorer_quick,toy2_basin_replay_weight_scorer,toy2,experiments/results/basin_critic/toy24_basin_phase_critic_candidate_context_quick/toy24_basin_phase_critic_candidate_context_quick_toy2_basin_phase_critic_candidate_context_model.npz,experiments/results/basin_critic/toy24_basin_replay_weight_scorer_quick/toy24_basin_replay_weight_scorer_quick_toy2_basin_replay_weight_scorer_model.npz,"1,2",3,18,"prototype_action1_advantage, learned_action1_advantage, learned_action_margin, learned_uncertainty, learned_abstain, prototype_learned_agreement, prototype_learned_disagreement, score_action0, score_action1, score_std_action0, score_std_action1, action_observed, policy_action_probability, phase_payoff_alignment, phase_action_rate, phase_policy_rate, phase_consensus, phase_payoff_stability",training_effective_advantage,0.9,0.2999389459923599,0.5,1.0,10000,5000,0.8887770228986578,0.8879816117652953,0.888500883794563,0.8876508233376419,0.00035246589954753856,0.8657570579515658,0.0011602987069636583
toy24_basin_replay_weight_scorer_quick,toy4_basin_replay_weight_scorer,toy4,experiments/results/basin_critic/toy24_basin_phase_critic_candidate_context_quick/toy24_basin_phase_critic_candidate_context_quick_toy4_basin_phase_critic_candidate_context_model.npz,experiments/results/basin_critic/toy24_basin_replay_weight_scorer_quick/toy24_basin_replay_weight_scorer_quick_toy4_basin_replay_weight_scorer_model.npz,"1,2",3,18,"prototype_action1_advantage, learned_action1_advantage, learned_action_margin, learned_uncertainty, learned_abstain, prototype_learned_agreement, prototype_learned_disagreement, score_action0, score_action1, score_std_action0, score_std_action1, action_observed, policy_action_probability, phase_payoff_alignment, phase_action_rate, phase_policy_rate, phase_consensus, phase_payoff_stability",training_effective_advantage,0.9,0.1879525914588644,0.5,1.0,10000,5000,0.9997717116650656,0.9994848414481617,0.9836846012345253,0.9689471768464453,0.010302434893693785,0.9645201844608048,0.012290721759200096
