label,case,toy,variant,group,seed,epoch,time_to_ceiling,final_within_ceiling,action_rate,mean_policy_action_probability_post_local,mean_policy_action_probability_post_social,policy_action_probability_post_social_gt_0p7_rate,domain_revision_advantage_mean,domain_revision_advantage_positive_rate,revision_pressure_proxy,revision_pressure_active,social_revision_pressure_proxy,policy_readiness_proxy,pressure_policy_gap,pressure_action_gap,realized_revision_rate,precommitment_rate,precommitment_mean_evidence,commitment_rate
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,18,26,True,0.98,0.9793864393234253,0.9810804432630539,1.0,0.2311178800153847,1.0,0.2311178800153847,True,0.0016940039396285966,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,19,26,True,0.96,0.981951676607132,0.9830505794286728,1.0,0.2371109853674721,1.0,0.2371109853674721,True,0.0010989028215407926,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,20,26,True,0.95,0.983760302066803,0.9850648498535156,1.0,0.2401123615035706,1.0,0.2401123615035706,True,0.0013045477867126287,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,21,26,True,0.97,0.9856516659259796,0.9868286782503128,1.0,0.23410781676947412,1.0,0.23410781676947412,True,0.0011770123243332042,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,22,26,True,0.97,0.9873095738887787,0.987964882850647,1.0,0.23412901887278742,1.0,0.23412901887278742,True,0.0006553089618682728,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,23,26,True,0.99,0.9883815509080887,0.9899927610158921,1.0,0.22813800791262487,1.0,0.22813800791262487,True,0.001611210107803407,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,24,26,True,0.99,0.9903091728687287,0.9910676991939544,1.0,0.22813883007475058,1.0,0.22813883007475058,True,0.0007585263252257723,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,25,26,True,0.99,0.9913256376981735,0.9916423815488815,1.0,0.22813925842710683,1.0,0.22813925842710683,True,0.00031674385070801225,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,26,26,True,1.0,0.9918669074773788,0.9925876873731613,1.0,0.22517952120665227,1.0,0.22517952120665227,True,0.0007207798957824529,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,27,26,True,1.0,0.9927715259790421,0.993143783211708,1.0,0.225181848118176,1.0,0.225181848118176,True,0.00037225723266598454,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,28,26,True,0.98,0.9933015334606171,0.9933566963672638,1.0,0.2311223220132054,1.0,0.2311223220132054,True,5.516290664664414e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,29,26,True,1.0,0.9935002917051315,0.9940416544675827,1.0,0.22518370073086938,1.0,0.22518370073086938,True,0.000541362762451203,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,30,26,True,1.0,0.994162808060646,0.9944103062152863,1.0,0.22518529364392378,1.0,0.22518529364392378,True,0.0002474981546402022,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,31,26,True,1.0,0.9945172911882401,0.9947363090515137,1.0,0.2251863116500079,1.0,0.2251863116500079,True,0.00021901786327360728,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,32,26,True,1.0,0.9948316955566406,0.995027192234993,1.0,0.22518717413194814,1.0,0.22518717413194814,True,0.00019549667835239148,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,33,26,True,0.99,0.9951129704713821,0.9951266264915466,1.0,0.22814225701818944,1.0,0.22814225701818944,True,1.3656020164454219e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,34,26,True,1.0,0.9952102619409561,0.9955358529090881,1.0,0.22518803803855902,1.0,0.22518803803855902,True,0.0003255909681320057,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,35,26,True,0.98,0.9956099110841751,0.9956194150447846,1.0,0.23112355124634498,1.0,0.23112355124634498,True,9.503960609502649e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,36,26,True,1.0,0.9956910479068756,0.9959721243381501,1.0,0.22518895183609713,1.0,0.22518895183609713,True,0.0002810764312745073,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,37,26,True,1.0,0.9960360991954803,0.9961654508113861,1.0,0.22518959132425323,1.0,0.22518959132425323,True,0.0001293516159057706,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,38,26,True,0.99,0.9962242728471756,0.996239652633667,1.0,0.2281429270938632,1.0,0.2281429270938632,True,1.5379786491354075e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,39,26,True,1.0,0.9962970983982086,0.9965065252780915,1.0,0.22519005116473623,1.0,0.22519005116473623,True,0.00020942687988290132,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,40,26,True,1.0,0.9965567600727081,0.9966566497087479,1.0,0.22519045903726465,1.0,0.22519045903726465,True,9.988963603979606e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,41,26,True,1.0,0.9967029339075089,0.9967944407463074,1.0,0.22519067339502782,1.0,0.22519067339502782,True,9.15068387985496e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,42,26,True,1.0,0.9968370813131332,0.9969214689731598,1.0,0.22519084967284822,1.0,0.22519084967284822,True,8.438766002660802e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,43,26,True,1.0,0.9969610214233399,0.9970392686128616,1.0,0.2251909940824765,1.0,0.2251909940824765,True,7.82471895217629e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,44,26,True,1.0,0.9970761328935623,0.9971489900350571,1.0,0.2251911116401753,1.0,0.2251911116401753,True,7.28571414947421e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,45,26,True,1.0,0.9971835070848465,0.9972516304254532,1.0,0.22519120653139837,1.0,0.22519120653139837,True,6.812334060668501e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,46,26,True,1.0,0.9972840362787246,0.9973479628562927,1.0,0.2251912822038233,1.0,0.2251912822038233,True,6.392657756804088e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,47,26,True,0.99,0.9973785030841827,0.997389841079712,1.0,0.22814337577673263,1.0,0.22814337577673263,True,1.1337995529214773e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,48,26,True,0.99,0.9974195218086243,0.9974287980794907,1.0,0.2281433931150559,1.0,0.2281433931150559,True,9.276270866442893e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,49,26,True,1.0,0.9974579697847367,0.9976075214147567,1.0,0.22519144995682047,1.0,0.22519144995682047,True,0.00014955163002006167,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,2,50,26,True,1.0,0.9976339328289032,0.9976858377456665,1.0,0.22519160298033758,1.0,0.22519160298033758,True,5.190491676332343e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,0,22,True,0.47,0.495712094604969,0.495712094604969,0.0,,,,False,0.0,0.0,,,0.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,1,22,True,0.51,0.495712094604969,0.5116591700911521,0.0,0.375760154090755,1.0,0.375760154090755,True,0.015947075486183127,0.0,0.07077097926812934,0.14654646009539446,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,2,22,True,0.49,0.5262362506985664,0.5522402361035347,0.01,0.3749312224832548,1.0,0.3749312224832548,True,0.02600398540496829,0.01,0.05539974891153882,0.15372180121813447,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,3,22,True,0.57,0.5673432818055153,0.5965870061516761,0.04,0.3567015540930145,1.0,0.3567015540930145,True,0.02924372434616085,0.04,0.03688757561910845,0.11771151285069481,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,4,22,True,0.58,0.611958838403225,0.6444631457328797,0.15,0.3534947844407993,1.0,0.3534947844407993,True,0.0325043073296547,0.15,0.01963198832767577,0.1131183310210558,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,5,22,True,0.71,0.6597333791851997,0.6968418818712234,0.46,0.3130914325100615,1.0,0.3130914325100615,True,0.037108502686023725,0.46,0.0009887797289746395,0.059487372176911704,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,6,22,True,0.74,0.7120526620745659,0.743875896036625,0.76,0.3038592980874897,1.0,0.3038592980874897,True,0.031823233962059105,0.76,0.0,0.04861748769399836,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,7,22,True,0.72,0.7583519768714905,0.7824893343448639,0.9,0.3100061868148727,1.0,0.3100061868148727,True,0.024137357473373422,0.9,0.0,0.0558011136266771,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,8,22,True,0.79,0.7956833320856095,0.8263285201787949,0.94,0.28856883890322854,1.0,0.28856883890322854,True,0.030645188093185394,0.94,0.0,0.03174257227935513,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,9,22,True,0.83,0.8380149328708648,0.8638401740789413,0.98,0.27638032722790057,1.0,0.27638032722790057,True,0.0258252412080765,0.98,0.0,0.019346622905953056,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,10,22,True,0.88,0.8736926496028901,0.8962558710575104,0.98,0.2612348876816118,1.0,0.2612348876816118,True,0.022563221454620308,0.98,0.0,0.00522469775363224,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,11,22,True,0.88,0.9039810174703597,0.9204915869235992,1.0,0.26122780365115034,1.0,0.26122780365115034,True,0.016510569453239476,1.0,0.0,0.005224556073023011,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,12,22,True,0.9,0.9266113066673278,0.9363453674316407,1.0,0.25518749674653124,1.0,0.25518749674653124,True,0.009734060764312824,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,13,22,True,0.95,0.9411289620399476,0.9531007951498032,1.0,0.24010535782140452,1.0,0.24010535782140452,True,0.011971833109855612,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,14,22,True,0.98,0.9565860688686371,0.9643907976150513,1.0,0.23111167723460152,1.0,0.23111167723460152,True,0.007804728746414247,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,15,22,True,0.96,0.9669077360630035,0.9709762316942215,1.0,0.23710636111206249,1.0,0.23710636111206249,True,0.004068495631218028,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,16,22,True,0.98,0.9728711837530136,0.9768383920192718,1.0,0.23111612296643133,1.0,0.23111612296643133,True,0.003967208266258182,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,17,22,True,0.96,0.978220230937004,0.980238516330719,1.0,0.23711034783605567,1.0,0.23711034783605567,True,0.002018285393714958,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,18,22,True,0.98,0.9812975901365281,0.9837916195392609,1.0,0.2311184371193793,1.0,0.2311184371193793,True,0.0024940294027328003,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,19,22,True,0.99,0.9845847958326339,0.9864260351657868,1.0,0.22813647674528173,1.0,0.22813647674528173,True,0.0018412393331528332,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,20,22,True,0.97,0.9870270413160324,0.9877193701267243,1.0,0.2341127683170769,1.0,0.2341127683170769,True,0.0006923288106919223,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,21,22,True,0.98,0.9882101160287857,0.9893300986289978,1.0,0.2311203909408717,1.0,0.2311203909408717,True,0.001119982600212066,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,22,22,True,1.0,0.9897179388999939,0.9908267575502395,1.0,0.22517677053158142,1.0,0.22517677053158142,True,0.001108818650245591,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,23,22,True,1.0,0.9911287993192672,0.9917305606603622,1.0,0.22518002370719403,1.0,0.22518002370719403,True,0.0006017613410950196,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,24,22,True,0.98,0.9919774961471558,0.9919752341508865,1.0,0.23111605254704107,1.0,0.23111605254704107,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,25,22,True,1.0,0.9921968984603882,0.9931009811162949,1.0,0.2251824877016552,1.0,0.2251824877016552,True,0.0009040826559066906,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,26,22,True,0.99,0.9932754051685333,0.9935126280784607,1.0,0.22814122463690037,1.0,0.22814122463690037,True,0.0002372229099274481,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,27,22,True,1.0,0.9936648285388947,0.994088020324707,1.0,0.225185255589318,1.0,0.225185255589318,True,0.00042319178581229355,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,28,22,True,1.0,0.9942169773578644,0.994481942653656,1.0,0.2251865409320083,1.0,0.2251865409320083,True,0.0002649652957915638,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,29,22,True,1.0,0.9945942169427872,0.9948256105184555,1.0,0.22518746240240817,1.0,0.22518746240240817,True,0.0002313935756683705,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,30,22,True,1.0,0.9949244076013565,0.9951284068822861,1.0,0.22518822898599578,1.0,0.22518822898599578,True,0.00020399928092962316,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,31,22,True,1.0,0.9952161812782288,0.995397607088089,1.0,0.22518886734523855,1.0,0.22518886734523855,True,0.00018142580986024726,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,32,22,True,0.98,0.9954762715101242,0.9953047966957093,1.0,0.23114538231152376,1.0,0.23114538231152376,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,33,22,True,1.0,0.9953851681947709,0.9958612400293351,1.0,0.2251892775436036,1.0,0.2251892775436036,True,0.00047607183456421787,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,34,22,True,0.99,0.9959267669916153,0.9959727823734283,1.0,0.22814299723090428,1.0,0.22814299723090428,True,4.6015381813035994e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,35,22,True,1.0,0.9960343837738037,0.9962477225065232,1.0,0.22519029019116765,1.0,0.22519029019116765,True,0.00021333873271944803,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,36,22,True,0.99,0.9963030183315277,0.9963274902105331,1.0,0.22814317500897743,1.0,0.22814317500897743,True,2.4471879005449892e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,37,22,True,0.99,0.9963800895214081,0.9965156972408294,1.0,0.22814320856375658,1.0,0.22814320856375658,True,0.00013560771942133787,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,38,22,True,1.0,0.996564199924469,0.9967170470952987,1.0,0.22519104256873096,1.0,0.22519104256873096,True,0.00015284717082975074,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,39,22,True,1.0,0.9967612528800964,0.9968513596057892,1.0,0.22519126853411223,1.0,0.22519126853411223,True,9.010672569276235e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,40,22,True,1.0,0.9968924731016159,0.9969760924577713,1.0,0.22519138138965844,1.0,0.22519138138965844,True,8.361935615541771e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,41,22,True,0.99,0.9970144629478455,0.9969766098260879,1.0,0.2281434251342891,1.0,0.2281434251342891,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,42,22,True,1.0,0.9970147067308426,0.9972015202045441,1.0,0.2251914709417635,1.0,0.2251914709417635,True,0.00018681347370153034,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,43,22,True,1.0,0.9972355592250824,0.9973042589426041,1.0,0.2251916836593244,1.0,0.2251916836593244,True,6.86997175216586e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,44,22,True,1.0,0.9973362106084823,0.9974005770683289,1.0,0.22519171140549243,1.0,0.22519171140549243,True,6.436645984653211e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,45,22,True,1.0,0.9974306380748749,0.9974910908937454,1.0,0.22519172747916166,1.0,0.22519172747916166,True,6.045281887057108e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,46,22,True,1.0,0.997519468665123,0.9975763815641403,1.0,0.225191733882035,1.0,0.225191733882035,True,5.69128990173251e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,47,22,True,1.0,0.9976032108068467,0.9976569080352783,1.0,0.22519173233109316,1.0,0.22519173233109316,True,5.3697228431626165e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,48,22,True,1.0,0.9976823157072068,0.9977330714464188,1.0,0.22519172420505806,1.0,0.22519172420505806,True,5.075573921198284e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,49,22,True,1.0,0.9977571767568588,0.9978052228689194,1.0,0.2251917107211944,1.0,0.2251917107211944,True,4.8046112060551316e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_w0p5_0p5_h1,nabm,3,50,22,True,1.0,0.9978281313180923,0.9978736799955368,1.0,0.22519169287992707,1.0,0.22519169287992707,True,4.5548677444440244e-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_social_w0p5_0p5_h1,nabm,1,0,20,True,0.47,0.5025693559646607,0.5025693559646607,0.0,,,,False,0.0,0.0,,,0.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_social_w0p5_0p5_h1,nabm,1,1,20,True,0.53,0.5025693559646607,0.5287916380167007,0.02,0.36941552293639957,1.0,0.36941552293639957,True,0.026222282052040025,0.02,0.06324702657314489,0.13668374348646783,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_social_w0p5_0p5_h1,nabm,1,2,20,True,0.41,0.5437734097242355,0.567337309718132,0.06,0.39995387004856914,1.0,0.39995387004856914,True,0.02356389999389652,0.06,0.05305895638928779,0.1959773963237989,1.0,0.0,0.0,0.0
toy24_basin_credit_objective_blend_quick,toy2_basin_credit,toy2,mixed_objective_basin_confidence_social_w0p5_0p5_h1,nabm,1,3,20,True,0.58,0.5822044989466667,0.6119268780946732,0.12,0.35356909405959347,1.0,0.35356909405959347,True,0.02972237914800646,0.12,0.03113993392306653,0.11314211009906994,1.0,0.0,0.0,0.0
