label,case,toy,primary_metric,direction,baseline_group,nabm_group,baseline_n,baseline_mean,baseline_std,baseline_ci95,nabm_n,nabm_mean,nabm_std,nabm_ci95,effect_n,effect_mean,effect_std,effect_ci95,positive_effect_favors,ceiling_metric,ceiling_value,ceiling_tolerance,baseline_final_ceiling_rate,nabm_final_ceiling_rate,baseline_ever_ceiling_rate,nabm_ever_ceiling_rate,baseline_time_to_ceiling_mean,nabm_time_to_ceiling_mean,time_to_ceiling_effect_mean,ceiling_outcome,nabm_status,neural_role,social_channels,reference_policies
toy24_basin_credit_diagnostics_quick,toy2_basin_credit,toy2,final_mean_payoff,maximize,baseline,nabm,3,3.0,0.0,0.0,3,1.8083333333333333,0.0628655973751409,0.0711391203519163,3,-1.1916666666666667,0.0628655973751409,0.0711391203519163,nabm,mean_payoff,3.0,0.001,1.0,0.0,1.0,0.0,13.166666666666666,,,baseline_more_final_ceiling_hits,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_credit_diagnostics_quick,toy4_basin_credit,toy4,final_mean_payoff,maximize,baseline,nabm,3,0.598,0.001732050807568879,0.001960000000000002,3,0.15900000000000006,0.039230090491866085,0.044393026479392035,3,-0.4389999999999999,0.04095119045888658,0.04634063443674465,nabm,mean_payoff,0.6,0.005,0.6666666666666666,0.0,1.0,0.0,11.833333333333334,,,baseline_more_final_ceiling_hits,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
