label,case,toy,primary_metric,direction,baseline_group,nabm_group,baseline_n,baseline_mean,baseline_std,baseline_ci95,nabm_n,nabm_mean,nabm_std,nabm_ci95,effect_n,effect_mean,effect_std,effect_ci95,positive_effect_favors,ceiling_metric,ceiling_value,ceiling_tolerance,baseline_final_ceiling_rate,nabm_final_ceiling_rate,baseline_ever_ceiling_rate,nabm_ever_ceiling_rate,baseline_time_to_ceiling_mean,nabm_time_to_ceiling_mean,time_to_ceiling_effect_mean,ceiling_outcome,nabm_status,neural_role,social_channels,reference_policies
toy24_decision_bootstrap_quick,toy2_decision_bootstrap,toy2,final_mean_payoff,maximize,baseline,nabm,3,3.0,0.0,0.0,3,3.0,0.0,0.0,3,0.0,0.0,0.0,nabm,mean_payoff,3.0,0.001,1.0,1.0,1.0,1.0,2.6666666666666665,25.77777777777778,-23.11111111111111,baseline_faster_to_ceiling,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_decision_bootstrap_quick,toy4_decision_bootstrap,toy4,final_mean_payoff,maximize,baseline,nabm,3,0.6,0.0,0.0,3,0.5966666666666667,0.0030550504633038962,0.003457115046457735,3,-0.003333333333333336,0.0030550504633038962,0.003457115046457735,nabm,mean_payoff,0.6,0.005,1.0,0.4444444444444444,1.0,1.0,2.6666666666666665,22.38888888888889,-19.72222222222222,baseline_more_final_ceiling_hits,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
