label,case,toy,primary_metric,direction,baseline_group,nabm_group,baseline_n,baseline_mean,baseline_std,baseline_ci95,nabm_n,nabm_mean,nabm_std,nabm_ci95,effect_n,effect_mean,effect_std,effect_ci95,positive_effect_favors,ceiling_metric,ceiling_value,ceiling_tolerance,baseline_final_ceiling_rate,nabm_final_ceiling_rate,baseline_ever_ceiling_rate,nabm_ever_ceiling_rate,baseline_time_to_ceiling_mean,nabm_time_to_ceiling_mean,time_to_ceiling_effect_mean,ceiling_outcome,nabm_status,neural_role,social_channels,reference_policies
toy24_basin_learned_credit_replay_selection_quick,toy2_basin_learned_credit_replay_selection,toy2,final_mean_payoff,maximize,baseline,nabm,3,3.0,0.0,0.0,3,2.3283333333333336,0.040104031385053245,0.045381983698869394,3,-0.6716666666666665,0.040104031385053245,0.045381983698869394,nabm,mean_payoff,3.0,0.001,1.0,0.0,1.0,0.0,23.666666666666668,,,baseline_more_final_ceiling_hits,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_basin_learned_credit_replay_selection_quick,toy4_basin_learned_credit_replay_selection,toy4,final_mean_payoff,maximize,baseline,nabm,3,0.596,0.003464101615137758,0.003920000000000004,3,0.2980000000000001,0.054110997033874765,0.06123235745910821,3,-0.2979999999999998,0.054442630355264816,0.06160763589036673,nabm,mean_payoff,0.6,0.005,0.3333333333333333,0.0,1.0,0.0,21.0,,,baseline_more_final_ceiling_hits,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
