label,case,toy,primary_metric,direction,baseline_group,nabm_group,baseline_n,baseline_mean,baseline_std,baseline_ci95,nabm_n,nabm_mean,nabm_std,nabm_ci95,effect_n,effect_mean,effect_std,effect_ci95,positive_effect_favors,ceiling_metric,ceiling_value,ceiling_tolerance,baseline_final_ceiling_rate,nabm_final_ceiling_rate,baseline_ever_ceiling_rate,nabm_ever_ceiling_rate,baseline_time_to_ceiling_mean,nabm_time_to_ceiling_mean,time_to_ceiling_effect_mean,baseline_ever_ceiling_final_miss_rate,nabm_ever_ceiling_final_miss_rate,baseline_late_flip_count_after_first_ceiling_mean,nabm_late_flip_count_after_first_ceiling_mean,baseline_late_flip_rate_after_first_ceiling_mean,nabm_late_flip_rate_after_first_ceiling_mean,baseline_terminal_window_ceiling_rate_mean,nabm_terminal_window_ceiling_rate_mean,baseline_terminal_window_mean_ceiling_metric_mean,nabm_terminal_window_mean_ceiling_metric_mean,ceiling_outcome,nabm_status,neural_role,social_channels,reference_policies
toy24_precommitment_peer_evidence_reputation_fragility_stress_quick,toy2_precommitment_peer_evidence_reputation_fragility_stress,toy2,final_mean_payoff,maximize,baseline,peer_evidence_reputation_fragility_stress,5,2.497333333333333,0.17197020090701756,0.15073852725829578,5,3.0,0.0,0.0,5,0.5026666666666666,0.17197020090701756,0.15073852725829578,nabm,mean_payoff,3.0,0.001,0.0,1.0,0.0,1.0,,9.4,,0.0,0.0,,0.0,,0.0,0.0,1.0,2.5092333333333334,3.0,nabm_more_final_ceiling_hits,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_precommitment_peer_evidence_reputation_fragility_stress_quick,toy4_precommitment_peer_evidence_reputation_fragility_stress,toy4,final_mean_payoff,maximize,baseline,peer_evidence_reputation_fragility_stress,5,0.4083297777777778,0.051227556666069034,0.044902933218408714,5,0.6,0.0,0.0,5,0.19167022222222213,0.051227556666069034,0.044902933218408714,nabm,mean_payoff,0.6,0.005,0.0,1.0,0.0,1.0,,9.0,,0.0,0.0,,0.2,,4.761904761904762e-05,0.0,1.0,0.4140643555555556,0.6,nabm_more_final_ceiling_hits,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
