label,case,toy,primary_metric,direction,baseline_group,nabm_group,baseline_n,baseline_mean,baseline_std,baseline_ci95,nabm_n,nabm_mean,nabm_std,nabm_ci95,effect_n,effect_mean,effect_std,effect_ci95,positive_effect_favors,ceiling_metric,ceiling_value,ceiling_tolerance,baseline_final_ceiling_rate,nabm_final_ceiling_rate,baseline_ever_ceiling_rate,nabm_ever_ceiling_rate,baseline_time_to_ceiling_mean,nabm_time_to_ceiling_mean,time_to_ceiling_effect_mean,baseline_ever_ceiling_final_miss_rate,nabm_ever_ceiling_final_miss_rate,baseline_late_flip_count_after_first_ceiling_mean,nabm_late_flip_count_after_first_ceiling_mean,baseline_late_flip_rate_after_first_ceiling_mean,nabm_late_flip_rate_after_first_ceiling_mean,baseline_terminal_window_ceiling_rate_mean,nabm_terminal_window_ceiling_rate_mean,baseline_terminal_window_mean_ceiling_metric_mean,nabm_terminal_window_mean_ceiling_metric_mean,ceiling_outcome,nabm_status,neural_role,social_channels,reference_policies
toy24_revision_operator_quick,toy2_revision_operator,toy2,final_mean_payoff,maximize,baseline,revision,3,3.0,0.0,0.0,3,2.9966666666666666,0.005773502691896135,0.006533333333333194,3,-0.0033333333333332624,0.005773502691896135,0.006533333333333194,nabm,mean_payoff,3.0,0.001,1.0,0.6666666666666666,1.0,1.0,13.166666666666666,19.333333333333332,-6.166666666666666,0.0,0.3333333333333333,9.666666666666666,31.0,0.003644179894179894,0.009780495232740648,0.9333333333333332,0.8666666666666667,2.999333333333333,2.998666666666667,baseline_more_final_ceiling_hits,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_quick,toy4_revision_operator,toy4,final_mean_payoff,maximize,baseline,revision,3,0.598,0.001732050807568879,0.001960000000000002,3,0.596,0.003464101615137758,0.003920000000000004,3,-0.0020000000000000018,0.001732050807568879,0.001960000000000002,nabm,mean_payoff,0.6,0.005,0.6666666666666666,0.3333333333333333,1.0,1.0,11.833333333333334,19.0,-7.166666666666666,0.3333333333333333,0.6666666666666666,14.0,30.0,0.004923165657314712,0.009758064516129032,0.8666666666666667,0.7999999999999999,0.599,0.5988,baseline_more_final_ceiling_hits,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
