label,case,toy,status,best_main_variant,best_baseline_variant,final_ceiling_hits,expected_seed_count,mean_time_to_ceiling,metric_mean,terminal_ceiling_rate_mean,issue_codes,notes
toy4_resource_threshold_sparse_resource_observation_stress_quick,toy4_resource_threshold_sparse_resource_observation_stress,toy4,pass,revision_precommitment_peer_evidence_resource_threshold_local_envw2p0_local_sustain_observation,reputation_imitation_resource_p0p35_clean,5,5,30.0,0.6,1.0,,"toy24_basin_credit_evidence,toy24_objective_basin_blend,toy24_revision_operator_path"
