label,case,toy,primary_metric,direction,baseline_variant,nabm_variant,baseline_n,baseline_mean,baseline_std,baseline_ci95,nabm_n,nabm_mean,nabm_std,nabm_ci95,effect_n,effect_mean,effect_std,effect_ci95,positive_effect_favors,ceiling_metric,ceiling_value,ceiling_tolerance,baseline_final_ceiling_rate,nabm_final_ceiling_rate,baseline_ever_ceiling_rate,nabm_ever_ceiling_rate,baseline_time_to_ceiling_mean,nabm_time_to_ceiling_mean,time_to_ceiling_effect_mean,baseline_ever_ceiling_final_miss_rate,nabm_ever_ceiling_final_miss_rate,baseline_late_flip_count_after_first_ceiling_mean,nabm_late_flip_count_after_first_ceiling_mean,baseline_late_flip_rate_after_first_ceiling_mean,nabm_late_flip_rate_after_first_ceiling_mean,baseline_terminal_window_ceiling_rate_mean,nabm_terminal_window_ceiling_rate_mean,baseline_terminal_window_mean_ceiling_metric_mean,nabm_terminal_window_mean_ceiling_metric_mean,ceiling_outcome,nabm_status,neural_role,social_channels,reference_policies
toy24_revision_operator_controls_quick,toy2_revision_operator_controls,toy2,final_mean_payoff,maximize,reputation_imitation,revision_operator_commitment_hysteresis,3,3.0,0.0,0.0,3,3.0,0.0,0.0,3,0.0,0.0,0.0,nabm,mean_payoff,3.0,0.001,1.0,1.0,1.0,1.0,2.6666666666666665,15.0,-12.333333333333334,0.0,0.0,0.0,2.0,0.0,0.0005555555555555556,1.0,1.0,3.0,3.0,baseline_faster_to_ceiling,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_controls_quick,toy2_revision_operator_controls,toy2,final_mean_payoff,maximize,reputation_imitation,revision_operator_terminal_argmax_k1,3,3.0,0.0,0.0,3,3.0,0.0,0.0,3,0.0,0.0,0.0,nabm,mean_payoff,3.0,0.001,1.0,1.0,1.0,1.0,2.6666666666666665,19.333333333333332,-16.666666666666664,0.0,0.0,0.0,30.666666666666668,0.0,0.009672968351020217,1.0,0.9333333333333332,3.0,2.999333333333334,baseline_faster_to_ceiling,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_controls_quick,toy2_revision_operator_controls,toy2,final_mean_payoff,maximize,reputation_imitation,revision_operator_terminal_argmax_k5,3,3.0,0.0,0.0,3,3.0,0.0,0.0,3,0.0,0.0,0.0,nabm,mean_payoff,3.0,0.001,1.0,1.0,1.0,1.0,2.6666666666666665,19.333333333333332,-16.666666666666664,0.0,0.0,0.0,30.0,0.0,0.009476889919647668,1.0,1.0,3.0,3.0,baseline_faster_to_ceiling,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_controls_quick,toy4_revision_operator_controls,toy4,final_mean_payoff,maximize,reputation_imitation,revision_operator_commitment_hysteresis,3,0.6,0.0,0.0,3,0.6,0.0,0.0,3,0.0,0.0,0.0,nabm,mean_payoff,0.6,0.005,1.0,1.0,1.0,1.0,2.6666666666666665,13.666666666666666,-11.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0014764764764764766,1.0,0.9333333333333332,0.6,0.5996,baseline_faster_to_ceiling,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_controls_quick,toy4_revision_operator_controls,toy4,final_mean_payoff,maximize,reputation_imitation,revision_operator_terminal_argmax_k1,3,0.6,0.0,0.0,3,0.6,0.0,0.0,3,0.0,0.0,0.0,nabm,mean_payoff,0.6,0.005,1.0,1.0,1.0,1.0,2.6666666666666665,19.0,-16.333333333333332,0.0,0.0,0.0,29.333333333333332,0.0,0.009531490015360983,1.0,0.9333333333333332,0.6,0.5996,baseline_faster_to_ceiling,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_controls_quick,toy4_revision_operator_controls,toy4,final_mean_payoff,maximize,reputation_imitation,revision_operator_terminal_argmax_k5,3,0.6,0.0,0.0,3,0.6,0.0,0.0,3,0.0,0.0,0.0,nabm,mean_payoff,0.6,0.005,1.0,1.0,1.0,1.0,2.6666666666666665,19.0,-16.333333333333332,0.0,0.0,0.0,28.666666666666668,0.0,0.009293394777265745,1.0,1.0,0.6,0.6,baseline_faster_to_ceiling,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
