label,case,toy,variant,group,baseline_group,nabm_group,seed,primary_metric,metric_value,direction,ceiling_metric,ceiling_value,ceiling_tolerance,ceiling_metric_value,ceiling_gap,final_within_ceiling,ever_reached_ceiling,time_to_ceiling,ever_ceiling_final_miss,late_flip_count_after_first_ceiling,late_flip_rate_after_first_ceiling,terminal_window_size,terminal_window_ceiling_rate,terminal_window_mean_ceiling_metric,precommitment_first_ready_epoch,precommitment_all_ready_epoch,precommitment_first_forced_epoch,precommitment_ready_to_forced_delay_mean,precommitment_premature_exit_count,precommitment_high_policy_rate,precommitment_direction_ok_rate,precommitment_ready_largest_component_fraction,precommitment_peer_evidence_enabled,precommitment_peer_evidence_weight,precommitment_peer_readiness_mean,precommitment_peer_readiness_active_rate,precommitment_peer_evidence_increment_mean,config_path,run_dir,nabm_status,neural_role,social_channels,reference_policies
toy24_revision_operator_precommitment_controls_quick,toy4_revision_operator_precommitment_controls,toy4,revision_operator_precommitment_peer_evidence_w0p25,precommitment_control,baseline,precommitment_control,3,final_mean_payoff,0.6,maximize,mean_payoff,0.6,0.005,0.6,0.0,True,True,11,False,10.0,0.002564102564102564,5,1.0,0.6,5,31,5,3.6515151515151514,0,1.0,1.0,1.0,True,0.25,1.0,1.0,0.25,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_controls_quick/toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w0p25_seed03.yaml,experiments/runs/20260520_154540_581729_toy24_revision_operator_precommitment_controls_quick_toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w0p25_seed03,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_precommitment_controls_quick,toy4_revision_operator_precommitment_controls,toy4,revision_operator_precommitment_peer_evidence_w0p5,precommitment_control,baseline,precommitment_control,1,final_mean_payoff,0.6,maximize,mean_payoff,0.6,0.005,0.6,0.0,True,True,10,False,0.0,0.0,5,1.0,0.6,4,11,4,3.212121212121212,0,1.0,1.0,1.0,True,0.5,1.0,1.0,0.5,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_controls_quick/toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w0p5_seed01.yaml,experiments/runs/20260520_154556_266673_toy24_revision_operator_precommitment_controls_quick_toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w0p5_seed01,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_precommitment_controls_quick,toy4_revision_operator_precommitment_controls,toy4,revision_operator_precommitment_peer_evidence_w0p5,precommitment_control,baseline,precommitment_control,2,final_mean_payoff,0.6,maximize,mean_payoff,0.6,0.005,0.6,0.0,True,True,11,False,0.0,0.0,5,1.0,0.6,4,12,4,3.0,0,1.0,1.0,1.0,True,0.5,1.0,1.0,0.5,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_controls_quick/toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w0p5_seed02.yaml,experiments/runs/20260520_154612_133730_toy24_revision_operator_precommitment_controls_quick_toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w0p5_seed02,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_precommitment_controls_quick,toy4_revision_operator_precommitment_controls,toy4,revision_operator_precommitment_peer_evidence_w0p5,precommitment_control,baseline,precommitment_control,3,final_mean_payoff,0.6,maximize,mean_payoff,0.6,0.005,0.6,0.0,True,True,11,False,0.0,0.0,5,1.0,0.6,5,12,5,3.696969696969697,0,1.0,1.0,1.0,True,0.5,1.0,1.0,0.5,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_controls_quick/toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w0p5_seed03.yaml,experiments/runs/20260520_154627_891595_toy24_revision_operator_precommitment_controls_quick_toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w0p5_seed03,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_precommitment_controls_quick,toy4_revision_operator_precommitment_controls,toy4,revision_operator_precommitment_peer_evidence_w1p0,precommitment_control,baseline,precommitment_control,1,final_mean_payoff,0.6,maximize,mean_payoff,0.6,0.005,0.6,0.0,True,True,9,False,0.0,0.0,5,1.0,0.6,4,9,4,3.63768115942029,0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_controls_quick/toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w1p0_seed01.yaml,experiments/runs/20260520_154643_554380_toy24_revision_operator_precommitment_controls_quick_toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w1p0_seed01,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_precommitment_controls_quick,toy4_revision_operator_precommitment_controls,toy4,revision_operator_precommitment_peer_evidence_w1p0,precommitment_control,baseline,precommitment_control,2,final_mean_payoff,0.6,maximize,mean_payoff,0.6,0.005,0.6,0.0,True,True,9,False,0.0,0.0,5,1.0,0.6,4,10,4,2.9855072463768115,0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_controls_quick/toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w1p0_seed02.yaml,experiments/runs/20260520_154659_457512_toy24_revision_operator_precommitment_controls_quick_toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w1p0_seed02,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_precommitment_controls_quick,toy4_revision_operator_precommitment_controls,toy4,revision_operator_precommitment_peer_evidence_w1p0,precommitment_control,baseline,precommitment_control,3,final_mean_payoff,0.6,maximize,mean_payoff,0.6,0.005,0.6,0.0,True,True,10,False,0.0,0.0,5,1.0,0.6,5,10,5,3.7857142857142856,0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_controls_quick/toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w1p0_seed03.yaml,experiments/runs/20260520_154715_254772_toy24_revision_operator_precommitment_controls_quick_toy4_revision_operator_precommitment_controls_revision_operator_precommitment_peer_evidence_w1p0_seed03,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_precommitment_controls_quick,toy4_revision_operator_precommitment_controls,toy4,revision_operator_precommitment_commitment_hysteresis,precommitment_control,baseline,precommitment_control,1,final_mean_payoff,0.6,maximize,mean_payoff,0.6,0.005,0.6,0.0,True,True,11,False,0.0,0.0,5,1.0,0.6,4,12,4,0.84,0,1.0,1.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_controls_quick/toy4_revision_operator_precommitment_controls_revision_operator_precommitment_commitment_hysteresis_seed01.yaml,experiments/runs/20260520_154730_735661_toy24_revision_operator_precommitment_controls_quick_toy4_revision_operator_precommitment_controls_revision_operator_precommitment_commitment_hysteresis_seed01,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_precommitment_controls_quick,toy4_revision_operator_precommitment_controls,toy4,revision_operator_precommitment_commitment_hysteresis,precommitment_control,baseline,precommitment_control,2,final_mean_payoff,0.6,maximize,mean_payoff,0.6,0.005,0.6,0.0,True,True,11,False,0.0,0.0,5,1.0,0.6,4,13,4,1.02,0,1.0,1.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_controls_quick/toy4_revision_operator_precommitment_controls_revision_operator_precommitment_commitment_hysteresis_seed02.yaml,experiments/runs/20260520_154746_501430_toy24_revision_operator_precommitment_controls_quick_toy4_revision_operator_precommitment_controls_revision_operator_precommitment_commitment_hysteresis_seed02,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_precommitment_controls_quick,toy4_revision_operator_precommitment_controls,toy4,revision_operator_precommitment_commitment_hysteresis,precommitment_control,baseline,precommitment_control,3,final_mean_payoff,0.6,maximize,mean_payoff,0.6,0.005,0.6,0.0,True,True,11,False,10.0,0.002564102564102564,5,1.0,0.6,5,32,5,1.2745098039215685,0,1.0,1.0,0.01,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_controls_quick/toy4_revision_operator_precommitment_controls_revision_operator_precommitment_commitment_hysteresis_seed03.yaml,experiments/runs/20260520_154802_246288_toy24_revision_operator_precommitment_controls_quick_toy4_revision_operator_precommitment_controls_revision_operator_precommitment_commitment_hysteresis_seed03,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
