label,case,toy,status,best_main_variant,best_baseline_variant,final_ceiling_hits,expected_seed_count,mean_time_to_ceiling,metric_mean,terminal_ceiling_rate_mean,issue_codes,notes
toy24_revision_operator_quick,toy2_revision_operator,toy2,fail,revision_operator_mixed_objective_basin_w0p5_0p5_h1,reputation_imitation,2,3,19.333333333333332,2.9966666666666666,0.8666666666666667,"gate_case_fail,toy24_final_epoch_hazard,toy24_best_main_ceiling_miss,toy24_stochastic_gate_brittleness","toy24_basin_credit_evidence,toy24_objective_basin_blend,toy24_revision_operator_path,toy24_final_vs_ever_gap,toy24_late_flip_hazard,toy24_main_candidate_ceiling_miss,toy24_triage_stochastic_gate_brittleness,toy24_triage_baseline_favored_environment"
toy24_revision_operator_quick,toy4_revision_operator,toy4,fail,revision_operator_mixed_objective_basin_w0p5_0p5_h1,reputation_imitation,1,3,19.0,0.596,0.7999999999999999,"gate_case_fail,toy24_final_epoch_hazard,toy24_best_main_ceiling_miss,toy24_stochastic_gate_brittleness","toy24_basin_credit_evidence,toy24_objective_basin_blend,toy24_revision_operator_path,toy24_final_vs_ever_gap,toy24_late_flip_hazard,toy24_main_candidate_ceiling_miss,toy24_triage_stochastic_gate_brittleness,toy24_triage_baseline_favored_environment"
