label,case,toy,primary_metric,direction,baseline_variant,nabm_variant,baseline_n,baseline_mean,baseline_std,baseline_ci95,nabm_n,nabm_mean,nabm_std,nabm_ci95,effect_n,effect_mean,effect_std,effect_ci95,positive_effect_favors,ceiling_metric,ceiling_value,ceiling_tolerance,baseline_final_ceiling_rate,nabm_final_ceiling_rate,baseline_ever_ceiling_rate,nabm_ever_ceiling_rate,baseline_time_to_ceiling_mean,nabm_time_to_ceiling_mean,time_to_ceiling_effect_mean,baseline_ever_ceiling_final_miss_rate,nabm_ever_ceiling_final_miss_rate,baseline_late_flip_count_after_first_ceiling_mean,nabm_late_flip_count_after_first_ceiling_mean,baseline_late_flip_rate_after_first_ceiling_mean,nabm_late_flip_rate_after_first_ceiling_mean,baseline_terminal_window_ceiling_rate_mean,nabm_terminal_window_ceiling_rate_mean,baseline_terminal_window_mean_ceiling_metric_mean,nabm_terminal_window_mean_ceiling_metric_mean,ceiling_outcome,nabm_status,neural_role,social_channels,reference_policies
toy24_revision_operator_quick,toy2_revision_operator,toy2,final_mean_payoff,maximize,linear_welfare_heavy,revision_operator_mixed_objective_basin_w0p5_0p5_h1,3,3.0,0.0,0.0,3,2.9966666666666666,0.005773502691896135,0.006533333333333194,3,-0.0033333333333332624,0.005773502691896135,0.006533333333333194,nabm,mean_payoff,3.0,0.001,1.0,0.6666666666666666,1.0,1.0,23.666666666666668,19.333333333333332,4.333333333333336,0.0,0.3333333333333333,19.333333333333332,31.0,0.007288359788359788,0.009780495232740648,0.8666666666666667,0.8666666666666667,2.998666666666667,2.998666666666667,baseline_more_final_ceiling_hits,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_quick,toy2_revision_operator,toy2,final_mean_payoff,maximize,reputation_imitation,revision_operator_mixed_objective_basin_w0p5_0p5_h1,3,3.0,0.0,0.0,3,2.9966666666666666,0.005773502691896135,0.006533333333333194,3,-0.0033333333333332624,0.005773502691896135,0.006533333333333194,nabm,mean_payoff,3.0,0.001,1.0,0.6666666666666666,1.0,1.0,2.6666666666666665,19.333333333333332,-16.666666666666664,0.0,0.3333333333333333,0.0,31.0,0.0,0.009780495232740648,1.0,0.8666666666666667,3.0,2.998666666666667,baseline_more_final_ceiling_hits,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_quick,toy4_revision_operator,toy4,final_mean_payoff,maximize,linear_welfare_heavy,revision_operator_mixed_objective_basin_w0p5_0p5_h1,3,0.596,0.003464101615137758,0.003920000000000004,3,0.596,0.003464101615137758,0.003920000000000004,3,0.0,0.0,0.0,nabm,mean_payoff,0.6,0.005,0.3333333333333333,0.3333333333333333,1.0,1.0,21.0,19.0,2.0,0.6666666666666666,0.6666666666666666,28.0,30.0,0.009846331314629425,0.009758064516129032,0.7333333333333334,0.7999999999999999,0.598,0.5988,nabm_faster_to_ceiling,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
toy24_revision_operator_quick,toy4_revision_operator,toy4,final_mean_payoff,maximize,reputation_imitation,revision_operator_mixed_objective_basin_w0p5_0p5_h1,3,0.6,0.0,0.0,3,0.596,0.003464101615137758,0.003920000000000004,3,-0.0040000000000000036,0.003464101615137758,0.003920000000000004,nabm,mean_payoff,0.6,0.005,1.0,0.3333333333333333,1.0,1.0,2.6666666666666665,19.0,-16.333333333333332,0.0,0.6666666666666666,0.0,30.0,0.0,0.009758064516129032,1.0,0.7999999999999999,0.6,0.5988,baseline_more_final_ceiling_hits,full,Neural contribution policy learning and social distillation are the primary path.,"action_probability, policy_distribution, reputation, resource_state","imitation, reputation_imitation"
