label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,initial_cooperation_probability,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,4,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101511_154858_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_none_p0p7_a0p0_seed04,0.35,1.622,0.3452157974243164,9,0.14,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,5,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101514_632791_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_none_p0p7_a0p0_seed05,0.31,1.5360000000000003,0.31809544563293457,12,0.09,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,1,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101518_281590_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_output_average_p0p7_a0p25_seed01,0.28,1.4720000000000002,0.24947690963745117,16,0.09,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,2,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101524_378241_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_output_average_p0p7_a0p25_seed02,0.28,1.4820000000000002,0.3040325939655304,12,0.1,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,3,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101530_379894_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_output_average_p0p7_a0p25_seed03,0.29,1.508,0.22876717150211334,8,0.09,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,4,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101536_776928_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_output_average_p0p7_a0p25_seed04,0.29,1.4900000000000002,0.28774139285087585,16,0.06,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,5,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101542_890244_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_output_average_p0p7_a0p25_seed05,0.28,1.4840000000000004,0.27128419280052185,12,0.08,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,1,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101548_837515_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_none_p0p7_a0p0_seed01,0.0,1.0,0.0,0,0.0,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,2,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101549_155984_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_none_p0p7_a0p0_seed02,0.19,1.342,0.15795913338661194,3,0.11,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,3,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101549_468460_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_none_p0p7_a0p0_seed03,0.12,1.2040000000000004,0.11117346584796906,6,0.04,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,4,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101549_765262_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_none_p0p7_a0p0_seed04,0.0,1.0,0.0,0,0.0,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,5,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101550_058674_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_none_p0p7_a0p0_seed05,0.03,1.052,0.019355731084942818,1,0.03,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,1,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101550_367030_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_p0p7_a0p25_seed01,0.05,1.08,0.06256727874279022,5,0.01,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,2,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101550_726112_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_p0p7_a0p25_seed02,0.0,1.0,0.0,0,0.0,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,3,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101551_076814_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_p0p7_a0p25_seed03,0.0,1.0,0.0,0,0.0,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,4,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101551_431152_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_p0p7_a0p25_seed04,0.19,1.354,0.15170106291770935,1,0.19,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,5,0.7,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101551_788136_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_p0p7_a0p25_seed05,0.03,1.052,0.019355732947587967,1,0.03,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,rd_well_mixed,none,none,1,0.7,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101552_130832_toy2_basin_sweep_seeds01_05_soft_pd_rd_well_mixed_p0p7_reference_seed01,0.0025129194966963912,1.0047925055622442,0.0025129194966963912,0,0.0,0
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,1,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101552_190424_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_none_p0p9_a0p0_seed01,0.28,1.4700000000000002,0.3240009546279907,17,0.07,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,2,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101555_714813_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_none_p0p9_a0p0_seed02,0.33,1.582,0.35775625705718994,12,0.13,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,3,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101559_197514_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_none_p0p9_a0p0_seed03,0.35,1.6159999999999999,0.2858682870864868,9,0.11,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,4,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101602_684772_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_none_p0p9_a0p0_seed04,0.34,1.6060000000000003,0.34359580278396606,8,0.14,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,none,none,5,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101606_265121_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_none_p0p9_a0p0_seed05,0.31,1.5360000000000003,0.31610307097435,12,0.09,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,1,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101609_753506_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_output_average_p0p9_a0p25_seed01,0.26,1.44,0.24885299801826477,14,0.09,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,2,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101615_739350_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_output_average_p0p9_a0p25_seed02,0.28,1.4820000000000002,0.30207711458206177,12,0.1,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,3,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101621_757869_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_output_average_p0p9_a0p25_seed03,0.28,1.4880000000000002,0.23035961389541626,9,0.05,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,4,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101627_781542_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_output_average_p0p9_a0p25_seed04,0.29,1.4920000000000002,0.28836625814437866,15,0.07,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,neural_policy,output_average,none,5,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101633_913506_toy2_basin_sweep_seeds01_05_soft_pd_neural_policy_output_average_p0p9_a0p25_seed05,0.28,1.4880000000000002,0.2705900967121124,10,0.08,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,1,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101639_880221_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_none_p0p9_a0p0_seed01,0.36,1.6479999999999995,0.35784971714019775,7,0.28,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,2,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101640_190467_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_none_p0p9_a0p0_seed02,0.44,1.8140000000000003,0.3593220114707947,1,0.44,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,3,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101640_506526_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_none_p0p9_a0p0_seed03,0.86,2.6919999999999997,0.8770900964736938,1,0.86,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,4,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101640_813730_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_none_p0p9_a0p0_seed04,0.47,1.886,0.4400152266025543,1,0.47,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,none,none,5,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101641_122244_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_none_p0p9_a0p0_seed05,0.46,1.8539999999999999,0.43130388855934143,6,0.36,100
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,1,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101641_441331_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_p0p9_a0p25_seed01,0.44,1.8120000000000003,0.4851071536540985,3,0.34,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,2,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101641_807905_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_p0p9_a0p25_seed02,0.48,1.892,0.4601966142654419,3,0.43,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,3,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101642_167260_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_p0p9_a0p25_seed03,1.0,3.0,1.0,1,1.0,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,4,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101642_558288_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_p0p9_a0p25_seed04,0.19,1.354,0.13555307686328888,1,0.19,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,fermi_imitation,output_average,none,5,0.9,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101642_902179_toy2_basin_sweep_seeds01_05_soft_pd_fermi_imitation_output_average_p0p9_a0p25_seed05,0.31,1.5560000000000003,0.2967619299888611,7,0.19,1
toy2_basin_sweep_seeds01_05,soft_pd,prisoner_dilemma,weak dilemma,3.1,3.0,1.0,0.5,rd_well_mixed,none,none,1,0.9,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101643_467219_toy2_basin_sweep_seeds01_05_soft_pd_rd_well_mixed_p0p9_reference_seed01,0.14625529469489992,1.275909337273296,0.14625529469489992,0,0.0,0
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,1,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101643_519608_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p1_a0p0_seed01,0.42,2.31,0.4401329457759857,18,0.22,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,2,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101646_897797_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p1_a0p0_seed02,0.38,1.98,0.4566594660282135,12,0.17,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,3,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101650_441872_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p1_a0p0_seed03,0.49,2.415,0.43943482637405396,9,0.28,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,4,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101653_813138_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p1_a0p0_seed04,0.44,2.2825,0.4613044261932373,15,0.15,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,5,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101657_248055_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p1_a0p0_seed05,0.42,2.31,0.43433326482772827,19,0.07,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,1,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101700_745659_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p1_a0p25_seed01,0.44,2.2125,0.4416617155075073,11,0.2,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,2,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101707_016945_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p1_a0p25_seed02,0.46,2.2375,0.4647751748561859,9,0.22,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,3,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101712_821297_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p1_a0p25_seed03,0.51,2.2825,0.4482421875,4,0.44,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,4,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101718_879444_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p1_a0p25_seed04,0.43,2.2175,0.4563654959201813,11,0.18,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,5,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101724_936726_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p1_a0p25_seed05,0.43,2.1125,0.4393003582954407,8,0.23,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,1,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101730_883564_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p1_a0p0_seed01,0.0,0.0,0.0,0,0.0,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,2,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101731_157144_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p1_a0p0_seed02,0.0,0.0,0.0,0,0.0,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,3,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101731_476537_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p1_a0p0_seed03,0.0,0.0,0.0,0,0.0,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,4,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101731_782357_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p1_a0p0_seed04,0.33,1.655,0.2903258502483368,8,0.17,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,5,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101732_112575_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p1_a0p0_seed05,0.14,0.7175,0.12938542664051056,4,0.06,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,1,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101732_413702_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p1_a0p25_seed01,0.0,0.0,0.0,0,0.0,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,2,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101732_773586_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p1_a0p25_seed02,0.0,0.0,0.0,0,0.0,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,3,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101733_114633_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p1_a0p25_seed03,0.14,0.7875,0.18254920840263367,7,0.04,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,4,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101733_482895_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p1_a0p25_seed04,0.0,0.0,0.0,0,0.0,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,output_average,none,5,0.1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101733_823735_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_output_average_p0p1_a0p25_seed05,0.07,0.315,0.06000961363315582,1,0.07,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,rd_well_mixed,none,none,1,0.1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101734_174400_toy2_basin_sweep_seeds01_05_snowdrift_rd_well_mixed_p0p1_reference_seed01,0.42851104872452833,2.1426020737139173,0.42851104872452833,0,0.0,0
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,1,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101734_226254_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p3_a0p0_seed01,0.42,2.3275,0.4388698637485504,20,0.18,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,2,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101737_694419_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p3_a0p0_seed02,0.39,1.975,0.46159645915031433,10,0.2,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,3,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101741_452288_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p3_a0p0_seed03,0.5,2.48,0.44107547402381897,10,0.28,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,4,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101745_035833_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p3_a0p0_seed04,0.45,2.3125,0.4645192623138428,14,0.17,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,none,none,5,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101748_533907_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_none_p0p3_a0p0_seed05,0.43,2.3225,0.4309940040111542,17,0.12,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,1,0.3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101751_947410_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p3_a0p25_seed01,0.43,2.1825,0.4365970492362976,11,0.19,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,2,0.3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101758_150983_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p3_a0p25_seed02,0.45,2.19,0.46108779311180115,9,0.21,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,3,0.3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101804_077523_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p3_a0p25_seed03,0.52,2.295,0.4553578197956085,4,0.45,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,4,0.3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101810_199590_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p3_a0p25_seed04,0.43,2.2175,0.4565327763557434,11,0.18,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,neural_policy,output_average,none,5,0.3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260430_101816_248413_toy2_basin_sweep_seeds01_05_snowdrift_neural_policy_output_average_p0p3_a0p25_seed05,0.42,2.0825,0.44541800022125244,9,0.21,1
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,1,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101822_289511_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p3_a0p0_seed01,0.11,0.505,0.1096266359090805,2,0.09,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,2,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101822_568985_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p3_a0p0_seed02,0.14,0.735,0.09674671292304993,4,0.05,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,3,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101822_862480_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p3_a0p0_seed03,0.0,0.0,0.0,0,0.0,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,4,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101823_161735_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p3_a0p0_seed04,0.33,1.655,0.2903258502483368,8,0.17,100
toy2_basin_sweep_seeds01_05,snowdrift,snowdrift,mixed strategy regime,5.0,3.0,0.0,1.5,fermi_imitation,none,none,5,0.3,0.0,1.0,1.0,linear,0.0,experiments/runs/20260430_101823_458902_toy2_basin_sweep_seeds01_05_snowdrift_fermi_imitation_none_p0p3_a0p0_seed05,0.21,0.9975,0.19906502962112427,4,0.06,100
