label,recovery_rate,extraction_cost,dynamic_rewire_rate,initial_price_expectation_mean,initial_conservation_norm_mean,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seed,epochs,run_dir,domain_final_resource_fraction,domain_final_resource_level,domain_final_market_price,domain_final_market_imbalance,domain_final_mean_harvest_intensity,domain_final_mean_price_expectation,domain_final_mean_conservation_norm,domain_final_mean_payoff,domain_cumulative_rewired_edge_count,final_fragmentation_components
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.05,0.5,0.5,output_average,output_similarity,0.25,0.0,4,25,experiments/runs/20260511_190403_394530_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p05_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed04,0.32308773172932964,32.308773172932966,0.6906430627624415,0.2989257954701154,0.36472066010953547,0.666496640572977,0.6162941293242832,0.00261539259307067,126,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.05,0.5,0.5,output_average,output_similarity,0.25,0.0,5,25,experiments/runs/20260511_190403_529785_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p05_p0p5_n0p5_output_average_output_similarity_a0p25_t0_seed05,0.32600078971832247,32.60007897183225,0.690280323569693,0.2981615273431689,0.3647982395924344,0.6658812563065102,0.6129208631685625,0.003544895219036751,114,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.2,output_average,output_similarity,0.0,0.0,1,25,experiments/runs/20260511_190403_667323_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p2_output_average_output_similarity_a0_t0_seed01,0.3103163532235813,31.03163532235813,0.6928126908613516,0.30794014618038684,0.35537047108463277,0.6667643360050842,0.630835870802099,-0.000698081020577967,279,2
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.2,output_average,output_similarity,0.0,0.0,2,25,experiments/runs/20260511_190403_771299_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p2_output_average_output_similarity_a0_t0_seed02,0.30969956209888677,30.96995620988868,0.6925733363790967,0.3064995017697636,0.3572943419768595,0.6671013059012816,0.6316036748438586,-0.0010871652397147103,250,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.2,output_average,output_similarity,0.0,0.0,3,25,experiments/runs/20260511_190403_873635_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p2_output_average_output_similarity_a0_t0_seed03,0.31154381801599007,31.15438180159901,0.6927266415389823,0.3072341094173497,0.3564383473212302,0.66703549276616,0.6295366997318945,-0.0003738766758717379,269,2
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.2,output_average,output_similarity,0.0,0.0,4,25,experiments/runs/20260511_190403_976467_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p2_output_average_output_similarity_a0_t0_seed04,0.3108373042706589,31.083730427065895,0.6932688392879099,0.3098388571322624,0.3533976428871148,0.6667885150569326,0.6303486689794493,-0.00036778738227802755,251,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.2,output_average,output_similarity,0.0,0.0,5,25,experiments/runs/20260511_190404_082698_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p2_output_average_output_similarity_a0_t0_seed05,0.3127423909461975,31.274239094619748,0.6919428431308388,0.30527986651846145,0.35721163948643225,0.665928586440007,0.627915455240579,-0.00014077146151825773,223,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.2,output_average,output_similarity,0.25,0.0,1,25,experiments/runs/20260511_190404_186417_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed01,0.3100507946189237,31.00507946189237,0.6928983896883071,0.3081643090918677,0.3552649405694928,0.6668747852971896,0.6311652629065477,-0.0007669657537312354,279,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.2,output_average,output_similarity,0.25,0.0,2,25,experiments/runs/20260511_190404_327124_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed02,0.3094926460237467,30.949264602374672,0.6926216764930664,0.3066483875531604,0.3571899308659451,0.667145294089278,0.6318536978334162,-0.0011416946984070435,250,1
toy10_market_sensitivity_seeds01_05,0.02,0.25,0.1,0.5,0.2,output_average,output_similarity,0.25,0.0,3,25,experiments/runs/20260511_190404_469944_toy10_market_sensitivity_seeds01_05_r0p02_c0p25_rw0p1_p0p5_n0p2_output_average_output_similarity_a0p25_t0_seed03,0.3112320218264926,31.123202182649262,0.6929348589234224,0.3079408398596289,0.35585775597443187,0.6671770493599597,0.6299525089811954,-0.0004119454249401801,269,1
