toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy5,cpu,1024,tensor_batched,cache_refresh,3,10.0,8.320106038202842e-05,5.5360010811792405e-05,8.320106038202843e-06,5.536001081179241e-06,0.022052278978103662,0.02208441771514826
toy5,cpu,1024,tensor_batched,commit_actions,3,10.0,0.0008033822911481062,0.00035128388414447045,8.033822911481062e-05,3.512838841444705e-05,0.21723610888620612,0.2175657984415802
toy5,cpu,1024,tensor_batched,decision_selection,3,10.0,0.008533541656409701,0.001242295534920266,0.00085335416564097,0.00012422955349202663,2.400214150231045,2.404115473714056
toy5,cpu,1024,tensor_batched,finalize_hook_step,3,10.0,0.00010830288132031758,5.0155109445226384e-05,1.0830288132031758e-05,5.0155109445226375e-06,0.02923416422798326,0.02927855190604935
toy5,cpu,1024,tensor_batched,hooked_step_total,3,10.0,0.3600321910344064,0.047902783171085365,0.03600321910344064,0.004790278317108538,99.84316094574562,100.0
toy5,cpu,1024,tensor_batched,local_adam_update,3,10.0,0.05414139999387165,0.008240328900882709,0.005414139999387165,0.0008240328900882709,14.999567700940188,15.022988717223795
toy5,cpu,1024,tensor_batched,local_autograd_grad,3,10.0,0.026001673385811348,0.0027973338751608604,0.0026001673385811345,0.00027973338751608606,7.230057127123658,7.241500931828152
toy5,cpu,1024,tensor_batched,local_loss_forward,3,10.0,0.017489046246434253,0.0013381752482518865,0.0017489046246434252,0.0001338175248251886,4.883356659959344,4.891149633803887
toy5,cpu,1024,tensor_batched,local_loss_update,3,10.0,0.10074470599647611,0.012229771394121012,0.010074470599647611,0.0012229771394121009,27.965394444069194,28.00937514289015
toy5,cpu,1024,tensor_batched,local_optimizer_update,3,10.0,0.08280759459982316,0.011343052367628503,0.008280759459982315,0.0011343052367628504,22.95828388038387,22.994276953057568
toy5,cpu,1024,tensor_batched,local_step,3,10.0,0.2186140939593315,0.023401881217262884,0.02186140939593315,0.0023401881217262896,60.76042313221766,60.85630613411043
toy5,cpu,1024,tensor_batched,local_trainable_parameters,3,10.0,0.008957984042353928,0.0008303105386898813,0.0008957984042353928,8.303105386898814e-05,2.4946247961034405,2.49855309964086
toy5,cpu,1024,tensor_batched,local_training,3,10.0,0.11096339257589231,0.012957218328979114,0.011096339257589231,0.0012957218328979118,30.813822546461513,30.8623098614771
toy5,cpu,1024,tensor_batched,mobility_swaps,3,10.0,0.0,0.0,0.0,0.0,0.0,0.0
toy5,cpu,1024,tensor_batched,policy_readout,3,10.0,0.03237015505631765,0.0024749656068909207,0.003237015505631765,0.00024749656068909215,9.0407858912422,9.055222109597443
toy5,cpu,1024,tensor_batched,post_local_readout,3,10.0,0.005646873963996768,0.0006376688873715473,0.0005646873963996768,6.376688873715475e-05,1.5723425061436191,1.5748102967952846
toy5,cpu,1024,tensor_batched,post_step_state_policy,3,10.0,0.0004424389141301314,3.58813376886171e-05,4.424389141301314e-05,3.5881337688617096e-06,0.12384638654997498,0.12404514219764833
toy5,cpu,1024,tensor_batched,sample_actions,3,10.0,2.255003588895003e-05,7.20941916051956e-06,2.255003588895003e-06,7.209419160519559e-07,0.006257565922471438,0.006267676906404877
toy5,cpu,1024,tensor_batched,sample_revision_mask,3,10.0,0.0005553704298411807,8.2759484883391e-05,5.553704298411806e-05,8.275948488339096e-06,0.15683905425438993,0.15709502854822174
toy5,cpu,1024,tensor_batched,select_peers,3,10.0,0.001782129945543905,0.0006985116001122996,0.00017821299455439052,6.985116001122995e-05,0.4838031377531992,0.48454247723401717
toy5,cpu,1024,tensor_batched,social_adam_update,3,10.0,0.032400818270010255,0.005087728230033727,0.0032400818270010255,0.0005087728230033727,9.031040268190294,9.045151394794269
toy5,cpu,1024,tensor_batched,social_autograd_grad,3,10.0,0.012097549236690005,0.002967824692123529,0.0012097549236690004,0.0002967824692123529,3.3237013740870314,3.3288382284459606
toy5,cpu,1024,tensor_batched,social_distillation,3,10.0,0.09037581559581061,0.017509375153792035,0.009037581559581061,0.001750937515379203,24.947631206764218,24.98636871911116
