toy,scenario,training_backend,resolved_training_backend,device,agent_count,epochs,seed,warmup_runs,repeats,seconds,seconds_std,seconds_min,seconds_max,epochs_per_second,epochs_per_second_std,agent_steps_per_second,agent_steps_per_second_std,final_action_rate,final_action_rate_std,final_mean_policy_action_probability,final_mean_policy_action_probability_std,final_mean_reputation,final_mean_reputation_std,loop_speedup,final_action_rate_diff_vs_loop,final_mean_policy_action_probability_diff_vs_loop,final_mean_reputation_diff_vs_loop,parity_passed_vs_loop,timing_make_run_dir_seconds,timing_write_metadata_seconds,timing_initial_state_seconds,timing_writer_setup_seconds,timing_initial_step_result_seconds,timing_initial_aggregate_row_seconds,timing_write_initial_aggregate_seconds,timing_sample_revision_mask_seconds,timing_hooked_step_total_seconds,timing_build_step_context_seconds,timing_local_step_seconds,timing_neural_context_peers_seconds,timing_build_observations_seconds,timing_policy_readout_seconds,timing_decision_selection_seconds,timing_local_training_seconds,timing_local_trainable_parameters_seconds,timing_local_loss_update_seconds,timing_local_loss_forward_seconds,timing_local_optimizer_update_seconds,timing_local_autograd_grad_seconds,timing_local_adam_update_seconds,timing_cache_refresh_seconds,timing_post_local_readout_seconds,timing_select_peers_seconds,timing_social_step_seconds,timing_social_distillation_seconds,timing_social_trainable_parameters_seconds,timing_social_loss_update_seconds,timing_social_mix_seconds,timing_social_loss_forward_seconds,timing_social_optimizer_update_seconds,timing_social_autograd_grad_seconds,timing_social_adam_update_seconds,timing_sample_actions_seconds,timing_commit_actions_seconds,timing_post_step_state_policy_seconds,timing_update_payoff_ema_seconds,timing_update_reputation_ema_seconds,timing_mobility_swaps_seconds,timing_finalize_hook_step_seconds,timing_aggregate_row_seconds,timing_write_aggregate_seconds,timing_write_micro_seconds,timing_make_run_dir_seconds_std,timing_write_metadata_seconds_std,timing_initial_state_seconds_std,timing_writer_setup_seconds_std,timing_initial_step_result_seconds_std,timing_initial_aggregate_row_seconds_std,timing_write_initial_aggregate_seconds_std,timing_sample_revision_mask_seconds_std,timing_hooked_step_total_seconds_std,timing_build_step_context_seconds_std,timing_local_step_seconds_std,timing_neural_context_peers_seconds_std,timing_build_observations_seconds_std,timing_policy_readout_seconds_std,timing_decision_selection_seconds_std,timing_local_training_seconds_std,timing_local_trainable_parameters_seconds_std,timing_local_loss_update_seconds_std,timing_local_loss_forward_seconds_std,timing_local_optimizer_update_seconds_std,timing_local_autograd_grad_seconds_std,timing_local_adam_update_seconds_std,timing_cache_refresh_seconds_std,timing_post_local_readout_seconds_std,timing_select_peers_seconds_std,timing_social_step_seconds_std,timing_social_distillation_seconds_std,timing_social_trainable_parameters_seconds_std,timing_social_loss_update_seconds_std,timing_social_mix_seconds_std,timing_social_loss_forward_seconds_std,timing_social_optimizer_update_seconds_std,timing_social_autograd_grad_seconds_std,timing_social_adam_update_seconds_std,timing_sample_actions_seconds_std,timing_commit_actions_seconds_std,timing_post_step_state_policy_seconds_std,timing_update_payoff_ema_seconds_std,timing_update_reputation_ema_seconds_std,timing_mobility_swaps_seconds_std,timing_finalize_hook_step_seconds_std,timing_aggregate_row_seconds_std,timing_write_aggregate_seconds_std,timing_write_micro_seconds_std
toy2,neural_output_average,loop,loop,cpu,1024,5,1,0,5,5.501915073208511,0.4307900916992762,5.151249517919496,6.253179605002515,0.912883350614661,0.06565527944659652,934.7925510294128,67.23100615331484,0.361328125,0.0,0.32814648747444153,0.0,0.4755768847656251,0.0,1.0,0.0,0.0,0.0,True,0.0002260094042867422,0.0026372710010036824,0.6437891945941374,0.0004440719960257411,0.003549170424230397,0.005595255619846284,3.564353100955486e-05,7.717041298747063e-05,4.696293144207448,5.213397089391947e-05,2.600883453246206,2.1940190345048903e-05,0.0009486976079642773,0.0022856870433315634,0.0012575306463986635,2.5172346093691886,0.0,0.0,0.0,0.0,0.0,0.0,0.07346203655470163,0.003900489886291325,0.003032280434854329,2.082140465429984,2.081959339673631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692934013903141e-06,2.4370173923671247e-05,0.00019374408293515444,0.00019853953272104264,8.792460430413484e-05,0.00011851901654154062,0.00207624020986259,0.05959413438104093,0.0002624867483973503,0.0,7.472458118240128e-05,0.0002351413575547818,0.3671196504759531,7.044777310571838e-05,0.003385797643687319,0.0004888131604037237,6.045524306893558e-06,3.102129403454936e-05,0.11171108346077545,8.577389670187779e-06,0.1000942484671819,4.895439735563607e-06,0.0002460205262172156,0.0014587536386906548,0.00024123306482655175,0.0956568354967434,0.0,0.0,0.0,0.0,0.0,0.0,0.0041826561854072805,0.0015198918789339376,0.0007342478205396236,0.03579234796441436,0.03578156678275545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.084637614070989e-07,4.0059215652317646e-06,3.24699316479584e-05,2.308073676022772e-05,4.8562401851878666e-06,5.659232052985101e-06,0.00012480376419661592,0.046241896008032156,4.483704992619895e-05,0.0
toy2,neural_output_average,loop,loop,cuda,1024,5,1,0,5,8.968053989158943,0.42671669607113033,8.662948283948936,9.713352488004602,0.558492514180142,0.025172359379303347,571.8963345204654,25.776496004406628,0.353515625,0.0,0.327770471572876,0.0,0.47614862304687494,0.0,1.0,0.0,0.0,0.0,True,0.000273135001771152,0.0026684066047891974,0.6205800198251381,0.00041315522976219653,0.05329728578217328,0.02842344280797988,4.773316904902458e-05,0.0001058971742168069,8.170883500785568,8.170357905328274e-05,4.538531136373058,4.176939837634564e-05,0.0013865476939827204,0.0013322785962373018,0.0359313920373097,4.421190793043934,0.0,0.0,0.0,0.0,0.0,0.0,0.07458406400401145,0.0016398691572248937,0.003689633449539542,3.618558111367747,3.6183361936826257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3501721918582914e-05,5.0174840725958345e-05,0.00018940032459795474,0.00021201919298619032,0.00011608689092099667,0.00014398826751857997,0.0019820310175418855,0.03219785841647536,0.00027568757068365814,0.0,3.773557708177116e-05,0.00017695240438609172,0.011807181274173203,7.457654324805721e-05,0.11472213443875613,0.05145979148588528,1.5774776631022284e-05,2.707049592863179e-05,0.26673731014219104,1.2651114369684999e-05,0.13488841327789816,1.8739236665393847e-06,0.0005608582528767465,0.00044845179609148396,0.07524155448348757,0.07359030569775092,0.0,0.0,0.0,0.0,0.0,0.0,0.004161975944282819,0.00019067110300934943,0.00036102822038443715,0.1411149067050256,0.141126149379984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7473634758188985e-06,5.84614528326665e-06,2.822549405003021e-05,1.3461448474766012e-05,1.1013377812088046e-05,9.950223619681338e-06,0.0001248034965790146,0.0023719080395742703,3.1072439802824235e-05,0.0
toy2,neural_output_average,batched,batched,cpu,1024,5,1,0,5,1.134173986222595,0.10853415919530196,0.998514742939733,1.296742336009629,4.440293695776347,0.4172451416512517,4546.86074447498,427.25902505088175,0.361328125,0.0,0.3281477093696594,0.0,0.4755768847656251,0.0,4.851032681090514,0.0,1.2218952178955078e-06,0.0,True,0.00019508884288370608,0.0023748824372887612,0.4490613488480449,0.0004452546127140522,0.0021122791804373264,0.005462264618836343,3.290260210633278e-05,6.51875277981162e-05,0.5855484062805771,5.039570387452841e-05,0.2940669645322487,1.6923388466238974e-05,0.0008336384547874331,0.0012903294758871199,0.00109715536236763,0.28607461908832194,0.0009804536122828722,0.2849952938267961,0.0027632689103484153,0.22739288595039397,0.00433553266339004,0.22144226590171456,3.397339023649693e-05,0.002312617772258818,0.0032711752690374853,0.27839679275639356,0.2783230162225664,0.0009403852047398687,0.27439207644201813,0.007946373661980033,0.0017112665809690952,0.26436342881061137,0.00396709842607379,0.25854819777887317,6.20370265096426e-06,1.8661143258213997e-05,0.00015172876883298158,0.000158477365039289,7.448962423950434e-05,0.00011406275443732738,0.0021593225887045265,0.030526734585873783,0.0002380671678110957,0.0,7.495968346596161e-05,0.0002045606379567464,0.07942968650984181,8.726149997678269e-05,0.00030503646344602533,0.0006556401471546609,1.7286928088691109e-06,1.4002443142666851e-05,0.07146489459330665,5.743372906552713e-06,0.009678609289278883,1.0676419029499685e-06,6.219027329273347e-05,0.00024752150547935196,0.00010975231082429275,0.009549609467067455,0.00021050851775028165,0.009393005240637218,0.0002335181589997583,0.006662101989242153,0.00020973252504087554,0.00657657058458805,3.971528891545822e-06,0.00016411752345796542,0.00021751024780525797,0.06356204503686597,0.06356596171521603,0.00014400183419151008,0.06327955574826968,0.0003934524755408066,8.08198327608363e-05,0.06320915840150741,0.00012000628016610112,0.06316163209005873,8.073800888961534e-07,1.4039738032032203e-06,5.297143336876314e-06,1.0705303752112598e-05,4.24754166763806e-06,5.441481249146956e-06,0.00014369625953066065,0.009859068985886845,1.6324261537425324e-05,0.0
toy2,neural_output_average,batched,batched,cuda,1024,5,1,0,5,1.735403298190795,0.06067799562450431,1.659385519917123,1.7908349939389154,2.8840260465812606,0.10194870111801077,2953.242671699211,104.39546994484303,0.353515625,0.0,0.32777172327041626,0.0,0.47614862304687494,0.0,5.1677059727317465,0.0,1.2516975402832031e-06,0.0,True,0.00018414403311908245,0.0024491673801094295,0.5454632560024038,0.0004528603982180357,0.001955697569064796,0.0055326006142422555,3.941301256418228e-05,0.00010157339274883271,1.1088211113819852,8.286663796752691e-05,0.5880177830113098,4.3460703454911706e-05,0.0013453815830871464,0.0014255436137318612,0.0021570103941485285,0.5757983257761226,0.0004075370030477643,0.5751926325494423,0.0035759089747443794,0.42477114000357685,0.0045351368142291905,0.4183550823945552,7.782562170177698e-05,0.0025507147191092374,0.003817840991541743,0.5034357185708359,0.5033009822480381,0.0003724895650520921,0.4981367461849004,0.010858335811644793,0.0018952262355014682,0.48478988045826554,0.0032124740537256002,0.47903958198148755,3.6538951098918916e-05,5.824954714626074e-05,0.00020132246427237988,0.00023221152368932963,0.0001149696996435523,0.0001561311772093177,0.0023409462301060557,0.027445232844911516,0.0002977179363369942,0.0,4.737678442964231e-05,0.00037704463803294,0.0728346516844122,0.00011368990497909529,0.0001543346864020886,0.00015466366754191444,8.373026427125522e-07,9.748833207140992e-06,0.10627922520336504,8.617592486641502e-06,0.07123969266116642,2.3202898572778175e-06,0.0002957594036613585,0.00037314684415498575,0.00034529642485302205,0.07144646919339813,0.00014205653518608314,0.07141653318653989,0.0011314225164174216,0.0657442933132791,0.001113358141473479,0.0647941544996607,6.952276456631257e-06,0.0002721403356756231,0.0004514819554677487,0.05987815045966268,0.05987729187614714,8.063006552829314e-05,0.059904821405327296,0.0012808290748349924,0.0006922907455004956,0.059170102080419444,0.0005622134856468616,0.05920801598684324,1.0296316576912545e-06,1.3522321033402544e-05,2.047012652733266e-05,1.588038337517261e-05,2.2223889461502823e-06,1.131606978531011e-05,0.0001378640913405951,0.00012689672555538656,2.405490183579796e-05,0.0
toy2,neural_output_average,tensor_batched,tensor_batched,cpu,1024,5,1,0,5,0.7450509560294449,0.06154139333575449,0.6363827579189092,0.7803645640378818,6.75211887408975,0.6232239742191096,6914.169727067904,638.1813496003682,0.361328125,0.0,0.3281477093696594,0.0,0.4755768847656251,0.0,7.384615815446415,0.0,1.2218952178955078e-06,0.0,True,0.00019605837296694518,0.0024897526018321514,0.5236781013896689,0.0005135799758136273,0.002306578611023724,0.005749017791822552,3.601019270718098e-05,6.768037565052509e-05,0.08642986367922276,3.6106747575104234e-05,0.021743237553164364,1.3299612328410149e-05,0.0011960115749388932,0.0012817028211429716,0.0007723056245595217,0.015702529111877084,0.0010287337936460972,0.013388669583946466,0.0018951524049043655,0.01143641339149326,0.004532397072762251,0.006660720217041671,8.411938324570656e-06,0.000990112591534853,0.001943349977955222,0.01938812725711614,0.01932257094886154,0.0006047029979526997,0.01087528197094798,0.006550899986177683,0.0012884749099612235,0.009529090742580593,0.0033454252406954765,0.0048699346370995045,4.130392335355282e-06,2.032876946032047e-05,9.429650381207467e-05,9.137222077697516e-05,8.22413945570588e-05,0.00033471980132162573,0.038999692001380024,0.026767147588543594,0.00018065143376588821,0.0,3.312922346140791e-05,0.0002713718722709995,0.07607640612194165,5.071257332610229e-05,5.8096271109649745e-05,0.0005384337298111217,2.94903447479734e-06,9.375306618264793e-06,0.05675728217423251,8.46216121843571e-06,0.0027100025055204996,2.0332047679481737e-06,0.00016746048342638017,0.0004787405396084557,0.00012510489232456478,0.0018797878677133306,0.00041058438573509835,0.0014161249293136366,0.0003983993655077398,0.0010197493640700791,0.0004634463289744345,0.0009417683614675028,6.630325070454698e-07,5.8017816875092326e-05,0.0001704850432242911,0.0017941087183546913,0.00178850009634226,0.00022540441394660961,0.0010228527037497246,0.0005490241267415007,0.00012498426068085773,0.00093447316218226,0.00019258518113036212,0.0008012712368326025,3.4020185759268976e-07,1.943983677129139e-06,1.581776772035944e-05,4.479602286419909e-06,6.900024413953323e-06,2.8875581559337925e-05,0.05177722169699287,0.011337523577667345,2.9640529342623538e-05,0.0
toy2,neural_output_average,tensor_batched,tensor_batched,cuda,1024,5,1,0,5,1.0894735454116016,0.09396094169614579,0.9816935349954292,1.2293984310235828,4.616030300293407,0.3874111202682147,4726.815027500449,396.7089871546519,0.353515625,0.0,0.32777172327041626,0.0,0.47614862304687494,0.0,8.231548188506792,0.0,1.2516975402832031e-06,0.0,True,0.0002609218005090952,0.0025656372075900436,0.7160599744180217,0.0005826778011396528,0.00218912900891155,0.005848941998556257,4.0474766865372655e-05,0.00010883284267038107,0.14854743636678905,6.3512590713799e-05,0.018943222356028855,4.032712895423174e-05,0.0011879544239491225,0.001380646857433021,0.0013481881702318787,0.010739646549336613,0.00030964894685894253,0.008911116211675108,0.001799310208298266,0.006965033616870642,0.003416058956645429,0.003104280773550272,4.175282083451748e-05,0.0009503542445600033,0.0024905739817768337,0.017969570704735816,0.017839155229739844,0.000324426987208426,0.007346803182736039,0.008532190206460654,0.001251710974611342,0.0059505535522475835,0.0017320204759016633,0.0027288813609629868,3.209065180271864e-05,5.8603216893970965e-05,0.00011563524603843688,0.00041821356862783434,0.0003121567890048027,0.0017277944134548306,0.10089169077109546,0.025747345201671122,0.0002295284066349268,0.0,0.00013593791256237778,0.0003407918084494502,0.08773322856587788,0.00012983120569717995,0.0003924073000939651,0.00046130453390498413,2.721577338024508e-06,1.2340437308095716e-05,0.005244671792640185,7.893894579177034e-06,0.003070185507933167,9.114276704022547e-06,0.0003647042713269608,0.0004946545846058628,0.000417651555243515,0.0020871524796211506,2.926581242930876e-05,0.001938968055288552,0.0002463364484552699,0.0016928262504139657,0.0012650680676225378,0.000405660057024273,6.548737828795304e-06,3.832610709041288e-05,0.00032620455433298676,0.0006350933894379039,0.000627453786562858,6.98505002714926e-05,0.000344786133309141,0.00030758366836494493,6.923312682275018e-05,0.00036263478550814244,5.535814788894503e-05,0.00031952396628731893,1.0513706336466443e-06,5.6770210052499525e-06,1.963863608926904e-05,0.0003433234294333811,0.00016469892060542334,5.3269387192598846e-05,0.0017164896298603573,0.0028986032278790833,3.602330965740517e-05,0.0
toy2,neural_output_average,loop,loop,cpu,2048,5,1,0,5,10.609933277429082,0.14219713785613433,10.384103739983402,10.7584006030811,0.4713248635771743,0.0063766702842960295,965.273320606053,13.059420742238268,0.37744140625,0.0,0.32488155364990234,0.0,0.4719196972656251,0.0,1.0,0.0,0.0,0.0,True,0.00021698018535971643,0.0029427718138322232,0.9105014139786363,0.0004139668075367808,0.0036337551893666385,0.010324030206538737,3.8859574124217035e-05,8.056121878325939e-05,9.413743924139998,6.614206358790398e-05,5.174760876409709,2.8608646243810653e-05,0.0013952201465144754,0.0025982413906604053,0.0015332705574110151,4.979794885986484,0.0,0.0,0.0,0.0,0.0,0.0,0.18013642174191774,0.006578529346734285,0.006295449589379132,4.216883892542683,4.216696198610589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.344394154846669e-06,2.4412991479039192e-05,0.00017273060511797668,0.0003669237717986107,0.0001439598621800542,0.00013752486556768418,0.003906371467746794,0.1429822840495035,0.0002598680090159178,0.0,7.00143410797462e-05,0.000912355416594042,0.1026879837613646,8.214175907219156e-05,0.0010211586558175256,0.001123064471209427,1.313640722581391e-05,1.5132069251248614e-05,0.04005927503690473,2.8725161250525946e-05,0.058761989199036094,2.0388801473413697e-05,0.00010645194651838525,0.00034620086119054207,7.336503934465203e-05,0.06326370897783111,0.0,0.0,0.0,0.0,0.0,0.0,0.01586877871173311,0.0013495840865082615,0.00047205396551096887,0.03348493342626413,0.033505690693425474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1497933498818895e-06,5.461267674985894e-06,3.3335333089943037e-05,0.00021063494176853627,8.330143867718268e-05,2.189234201776735e-05,0.00021759292007166684,0.08628341179216074,4.75804589992765e-05,0.0
toy2,neural_output_average,loop,loop,cuda,2048,5,1,0,5,17.68721396997571,0.13709905144330797,17.476441476028413,17.79678773402702,0.2827037456708471,0.0022031706123958484,578.9772711338949,4.5120934141866975,0.3515625,0.0,0.32616958022117615,0.0,0.4653954492187501,0.0,1.0,0.0,0.0,0.0,True,0.00028580918442457917,0.002622306393459439,1.0687296954216436,0.00048545263707637786,0.003863722248934209,0.04224586738273502,4.760215524584055e-05,0.00010276390239596366,16.258802693197502,8.209382649511099e-05,9.057540251989849,4.145840648561716e-05,0.00204891802277416,0.0017747700680047275,0.002183096599765122,8.867977626202627,0.0,0.0,0.0,0.0,0.0,0.0,0.1767564308596775,0.0028856950346380474,0.006854038359597326,7.177529779961333,7.177285037469119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7113227881491186e-05,5.741899367421866e-05,0.00020221020095050334,0.0003726998809725046,0.00015907599590718745,0.00015074084512889385,0.004076647339388728,0.14359829565510154,0.0002801161957904696,0.0,8.20590988853873e-05,0.00022904191972619273,0.06876529520154505,5.66009190784426e-05,0.0009516815449915931,0.07215883130870104,1.0509008262234052e-05,8.879270214618778e-06,0.09067504819283467,1.0413796214603792e-05,0.045698116304396186,1.9141842997940393e-06,0.000398314876152874,0.0005613274708067813,0.0002453813171046923,0.04919356237176151,0.0,0.0,0.0,0.0,0.0,0.0,0.008908231456109783,0.000733414056395531,0.00041714665228519463,0.07731968118770666,0.07731962880800256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.128008144373081e-06,1.3512967593889567e-05,2.82281002547325e-05,0.00011849948956498721,2.4385178404315583e-05,6.255466331782019e-06,0.00046644809455667245,0.09121153266007581,8.202097374267394e-06,0.0
toy2,neural_output_average,batched,batched,cpu,2048,5,1,0,5,2.6403200801927595,0.11118812630706232,2.554324339958839,2.830185618950054,1.89628649809869,0.07650705220664988,3883.594748106117,156.68644291921896,0.37744140625,0.0,0.32488277554512024,0.0,0.4719196972656251,0.0,4.018426916123931,0.0,1.2218952178955078e-06,0.0,True,0.00030876079108566046,0.0028330090222880243,0.9060132865794003,0.0005173075944185257,0.0035678897984325886,0.011087150592356921,4.003399517387152e-05,7.13398214429617e-05,1.5249077810905873,5.286256782710552e-05,0.8348079788731411,2.0252447575330736e-05,0.0013861463870853187,0.002265554456971586,0.001442528166808188,0.8201474745990709,0.002071690233424306,0.8179169806651772,0.004574448964558542,0.6352756511420011,0.005633496842347085,0.6263668158324436,0.000807784148491919,0.004685352509841323,0.007121145795099437,0.6652834560722113,0.6652068098308519,0.002005904586985707,0.6557187625905498,0.01466075461357832,0.0029910278040915727,0.6375311383744702,0.04257072098553181,0.5912844578037039,7.724598981440068e-06,2.1945592015981676e-05,0.00015591420233249665,0.00027390841860324143,0.00010695324745029211,0.00013039561454206706,0.004203804931603372,0.10477474376093596,0.00025091881398111584,0.0,0.00015552961928841765,0.0003759082835081247,0.08198465282816525,4.9715706286640576e-05,0.0002228146871147489,0.0026310962937396726,7.109956559296017e-06,8.441168951534538e-06,0.06245541064869942,6.177667921214177e-06,0.10924150576426202,3.8713781480587526e-06,0.00013377914999723113,0.00022397327579424053,8.285405633062264e-05,0.11000198395836597,0.0005172298454743863,0.1097085529537967,0.000230541123085691,0.08882278026102496,0.0001915885935287929,0.08865371373685411,0.001673695212011602,0.0004006190494437285,0.0006251715336012461,0.06571337624376145,0.06571817661177255,0.00042758003432763356,0.06692088850351595,0.0009146123228496043,0.00026239732661428644,0.06661095375312365,0.07947184533060382,0.08359721841669222,1.5464572384207524e-06,1.8552011056613425e-06,2.098113282227827e-05,2.1896543755499508e-05,8.664082607666373e-06,1.6997081347655978e-05,0.0003266256454894015,0.07675499069717671,1.206950758851523e-05,0.0
toy2,neural_output_average,batched,batched,cuda,2048,5,1,0,5,3.641201128810644,0.12035299487366691,3.4675530480453745,3.7791379609843716,1.3743895258773264,0.04601278908131107,2814.7497489967645,94.23419203852507,0.3515625,0.0,0.32617083191871643,0.0,0.4653954492187501,0.0,4.85752182982351,0.0,1.2516975402832031e-06,0.0,True,0.00022844623308628797,0.0023626670008525252,1.1460688058054074,0.0005059254122897983,0.0035276556154713035,0.01125038885511458,4.039076156914234e-05,0.00010595943313091993,2.328760680765845,8.487363811582327e-05,1.3291361175943166,4.854821600019932e-05,0.0018860010197386146,0.0012746169930323958,0.002056194166652858,1.3150590506149455,0.0003878060495480895,1.314446637383662,0.004451934387907386,0.9964862927794457,0.005085935397073626,0.9882275717565789,8.173740934580564e-05,0.0028536481549963355,0.0073719603242352605,0.9732573440298438,0.973123466805555,0.00038801932241767646,0.9673182587604969,0.016258005402050912,0.0016876013251021504,0.9486713723978027,0.003972025960683823,0.9394600106170401,3.559933975338936e-05,5.0894846208393576e-05,0.00018161730840802193,0.00029802245553582906,0.00013942115474492313,0.00016264477744698524,0.004066218808293343,0.05027856975793839,0.00029781241901218893,0.0,0.00010359798863927487,0.00013473858511997,0.08733050207604194,9.430277018695071e-05,0.0005479192467515068,0.002144604064236585,1.2407161057560425e-06,6.000494012968328e-06,0.12471435803763564,8.044800397244049e-06,0.10960335298210662,7.2797294540789e-06,0.0001376482209155208,9.885131441807379e-05,0.00020064087098352413,0.10894767036986898,4.9383578533939225e-05,0.10889000270284546,0.0017303413801517255,0.15211669466600056,0.0017402200293455785,0.1516591807285842,5.32590701859119e-06,0.00016446616264240792,0.000487944534056015,0.10500479116525915,0.10500118958190972,4.008753341974178e-05,0.10484433357614667,0.0015799256168023469,0.0002260073058253372,0.10401778126997746,0.0004753088988850203,0.10416782381452261,1.2738652423681283e-06,5.275571619166295e-06,1.6067422661850086e-05,2.736519888928051e-05,1.2067407561603583e-05,2.851058493916653e-05,0.00024178625565178137,0.0010213839245494052,7.4467568245775355e-06,0.0
