label,game_family,update_rule,mixer,peer_rule,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,neural_peer_mode,revision_rate,selection_strength,policy_temperature,payoff_transform,learning_enabled,epoch,seeds,cooperation_mean,cooperation_std,policy_cooperation_mean,policy_cooperation_std,payoff_mean,payoff_std,local_loss_mean,revised_local_loss_mean,social_loss_mean,realized_revision_rate_mean
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,25,5,0.596,0.08080841540334767,0.6018924832344055,0.07165510064642976,2.727,0.22736534476476408,0.0,0.0,0.0,0.238
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,26,5,0.602,0.0785493475466219,0.5979574203491211,0.07735364526363027,2.7359999999999998,0.23575410919006265,0.0,0.0,0.0,0.25
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,27,5,0.5900000000000001,0.08093207028119324,0.5926865935325623,0.09021289477711511,2.706,0.24136072588555074,0.0,0.0,0.0,0.256
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,28,5,0.588,0.08105553651663774,0.592162573337555,0.08811098429186348,2.705,0.26755840483901816,0.0,0.0,0.0,0.256
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,29,5,0.596,0.09289779329994872,0.5945039629936218,0.08869403287741111,2.7359999999999998,0.27578070998530685,0.0,0.0,0.0,0.244
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,30,5,0.61,0.10124228365658294,0.5938846230506897,0.09120518566947337,2.779,0.2892533491595214,0.0,0.0,0.0,0.288
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,31,5,0.602,0.10425929215182693,0.6077698111534119,0.09648883447416136,2.79,0.29563490998188957,0.0,0.0,0.0,0.272
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,32,5,0.594,0.10406728592598158,0.59851576089859,0.1060965698201504,2.774,0.27920422632904396,0.0,0.0,0.0,0.254
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,33,5,0.594,0.10784247771634325,0.5928527772426605,0.10486383469806237,2.783,0.2720431950996019,0.0,0.0,0.0,0.248
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,34,5,0.602,0.1070980858839223,0.5978181421756744,0.1104011464114661,2.814,0.2680811444320543,0.0,0.0,0.0,0.22600000000000003
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,35,5,0.596,0.1013903348450926,0.6012081146240235,0.10022204729417432,2.802,0.25356458743286686,0.0,0.0,0.0,0.246
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,36,5,0.592,0.09628083921528725,0.5871360063552856,0.09726582852822523,2.794,0.2331683940846188,0.0,0.0,0.0,0.258
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,37,5,0.602,0.11519548602267363,0.5928315341472625,0.11002451079256365,2.805,0.27232792732292427,0.0,0.0,0.0,0.236
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,38,5,0.6039999999999999,0.11631852818876275,0.6026728630065918,0.11524196793805896,2.821,0.2616629511413491,0.0,0.0,0.0,0.238
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,39,5,0.61,0.11853269591129693,0.6040158092975616,0.11019359302262037,2.839,0.2856221279943136,0.0,0.0,0.0,0.22999999999999998
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,40,5,0.6140000000000001,0.11523888232710346,0.616638445854187,0.1177957967270896,2.859,0.29869298619150747,0.0,0.0,0.0,0.266
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,41,5,0.618,0.10663020210053062,0.6186611592769623,0.10657122205066938,2.855,0.2825553043211188,0.0,0.0,0.0,0.23199999999999998
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,42,5,0.61,0.10931605554537722,0.6141813397407532,0.12041851283215407,2.821,0.28025434876197736,0.0,0.0,0.0,0.252
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,43,5,0.628,0.11122050170719427,0.6267683863639831,0.10856000097293157,2.866,0.2853594224832957,0.0,0.0,0.0,0.23199999999999998
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,44,5,0.628,0.10084641788382971,0.6344505310058594,0.09787391943707832,2.857,0.2751045255898202,0.0,0.0,0.0,0.27599999999999997
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,45,5,0.628,0.1087198233994151,0.6271077990531921,0.10758150753528367,2.83,0.2939387691339813,0.0,0.0,0.0,0.238
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,46,5,0.63,0.11045361017187263,0.631724888086319,0.11149986811710835,2.855,0.2829089959686684,0.0,0.0,0.0,0.256
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,47,5,0.646,0.10310189135025605,0.6350418329238892,0.09923933999817477,2.92,0.26577716229954745,0.0,0.0,0.0,0.278
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,48,5,0.638,0.10917875251164948,0.6358268976211547,0.10241226350814522,2.9010000000000002,0.2821214277576236,0.0,0.0,0.0,0.22000000000000003
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,49,5,0.636,0.11545561917897287,0.6357049167156219,0.1232159538408678,2.8850000000000002,0.29696380250798254,0.0,0.0,0.0,0.284
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.7,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,50,5,0.632,0.10281050529979904,0.634958666563034,0.11850441521287623,2.868,0.25958139378622647,0.0,0.0,0.0,0.266
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,0,5,0.744,0.03577708763999667,0.7439999938011169,0.035777071846317426,2.9,0.12036403117210714,0.0,0.0,0.0,0.0
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,1,5,0.752,0.04147288270665549,0.7414518833160401,0.0409431813206766,2.952,0.144507785257404,0.0,0.0,0.0,0.21600000000000003
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,2,5,0.742,0.04147288270665549,0.750214958190918,0.0456275046616907,2.947,0.13595035858724308,0.0,0.0,0.0,0.264
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,3,5,0.738,0.037013511046643535,0.7240585088729858,0.037168959448538846,2.963,0.13741360922412313,0.0,0.0,0.0,0.274
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,4,5,0.74,0.05,0.7314693808555603,0.04144012936319392,2.976,0.1668607203628223,0.0,0.0,0.0,0.27
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,5,5,0.736,0.03714835124201343,0.7441971778869629,0.04256590619210665,2.971,0.1544101680589722,0.0,0.0,0.0,0.26
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,6,5,0.724,0.029664793948382662,0.7283655524253845,0.029246648234183863,2.9560000000000004,0.1043671404226446,0.0,0.0,0.0,0.252
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,7,5,0.72,0.02915475947422653,0.7197670340538025,0.026948227902342563,2.9539999999999997,0.09768572055321079,0.0,0.0,0.0,0.23399999999999999
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,8,5,0.71,0.0474341649025257,0.7126109838485718,0.033428049163096524,2.94,0.14747881203752622,0.0,0.0,0.0,0.21400000000000002
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,9,5,0.6980000000000001,0.05167204273105525,0.701279878616333,0.051382507015970545,2.928,0.15348452690743783,0.0,0.0,0.0,0.252
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,10,5,0.704,0.0541294744108974,0.69562828540802,0.04828798863592368,2.931,0.18403124734674817,0.0,0.0,0.0,0.25
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,11,5,0.696,0.0650384501660364,0.6948841691017151,0.06270939896386753,2.912,0.21773263420994096,0.0,0.0,0.0,0.27
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,12,5,0.6839999999999999,0.08502940667792526,0.6837244272232056,0.07715617874995433,2.897,0.26468377358651957,0.0,0.0,0.0,0.274
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,13,5,0.682,0.0867179335547152,0.6814623713493347,0.09130685665436794,2.884,0.27325354526519874,0.0,0.0,0.0,0.294
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,14,5,0.67,0.0758287544405155,0.6751235842704773,0.08994401394546071,2.866,0.24777509963674726,0.0,0.0,0.0,0.242
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,15,5,0.6759999999999999,0.06767569726275453,0.6720095276832581,0.06561633922410617,2.8899999999999997,0.2047864741627239,0.0,0.0,0.0,0.252
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,16,5,0.6759999999999999,0.057706152185014056,0.6731694102287292,0.06598772070047126,2.893,0.19044684297724643,0.0,0.0,0.0,0.27199999999999996
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,17,5,0.674,0.07231873892705822,0.6834120035171509,0.06695632221700525,2.901,0.21270284436274,0.0,0.0,0.0,0.252
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,18,5,0.6839999999999999,0.05504543577809151,0.6836726188659668,0.06606763234520002,2.93,0.1564848235452883,0.0,0.0,0.0,0.242
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,19,5,0.688,0.06610597552415362,0.6850101351737976,0.06067576977636891,2.947,0.20054924582256597,0.0,0.0,0.0,0.258
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,20,5,0.692,0.06610597552415363,0.6843866229057312,0.06621443228770245,2.961,0.1944350791395421,0.0,0.0,0.0,0.254
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,21,5,0.6859999999999999,0.07436396977031286,0.6799786448478699,0.07513085871617936,2.94,0.21183720164314865,0.0,0.0,0.0,0.262
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,22,5,0.682,0.07918333157931662,0.6863211154937744,0.07927078525705628,2.929,0.21683519087085468,0.0,0.0,0.0,0.254
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,23,5,0.682,0.08843076387773657,0.6843952298164367,0.08171594001167326,2.932,0.21844907873461028,0.0,0.0,0.0,0.284
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,24,5,0.6859999999999999,0.08142481194328913,0.680684494972229,0.08032943338781764,2.952,0.20321171226088336,0.0,0.0,0.0,0.248
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,25,5,0.682,0.08408329203831166,0.6901434302330017,0.07603846145789442,2.947,0.20342689104442407,0.0,0.0,0.0,0.238
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,26,5,0.682,0.07726577508832747,0.6826722264289856,0.0707776501287163,2.956,0.18912297586491184,0.0,0.0,0.0,0.25
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,27,5,0.6779999999999999,0.08105553651663779,0.6760177969932556,0.09140265095427189,2.945,0.19974984355438186,0.0,0.0,0.0,0.256
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,28,5,0.6799999999999999,0.08154753215150047,0.6835281610488891,0.08276902719852794,2.9579999999999997,0.18969053745508765,0.0,0.0,0.0,0.256
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,29,5,0.688,0.09833615815151621,0.6852282881736755,0.09681020040044692,2.98,0.23008150729687082,0.0,0.0,0.0,0.244
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,30,5,0.71,0.1041633332799983,0.6916812181472778,0.09448467863456057,3.048,0.2764190659126103,0.0,0.0,0.0,0.288
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,31,5,0.698,0.10158740079360234,0.7064252734184265,0.0997052338876684,3.036,0.2678945688139271,0.0,0.0,0.0,0.272
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,32,5,0.692,0.10521406750050105,0.6989504098892212,0.10327727943352155,3.0300000000000002,0.27495454169735034,0.0,0.0,0.0,0.254
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,33,5,0.682,0.10802777420645117,0.6907376527786255,0.10236919103604883,3.016,0.284196235020804,0.0,0.0,0.0,0.248
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,34,5,0.6900000000000001,0.10999999999999997,0.6887293577194213,0.10610184280752541,3.044,0.2936494508763807,0.0,0.0,0.0,0.22600000000000003
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,35,5,0.6759999999999999,0.11907980517283352,0.685179078578949,0.11078061466738923,3.007,0.31059620087824635,0.0,0.0,0.0,0.246
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,36,5,0.678,0.12029131306956459,0.6722290337085723,0.11959075592507186,3.0170000000000003,0.29494914815947515,0.0,0.0,0.0,0.258
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,37,5,0.678,0.12214745187681975,0.6751635551452637,0.12391144179024163,3.0140000000000002,0.306031044176894,0.0,0.0,0.0,0.236
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,38,5,0.68,0.1206233808181482,0.6780194342136383,0.1212984221965881,3.021,0.29277551127100776,0.0,0.0,0.0,0.238
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,39,5,0.688,0.11713240371477057,0.6841732263565063,0.11111141987504443,3.043,0.2897542061817224,0.0,0.0,0.0,0.22999999999999998
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,40,5,0.6900000000000001,0.11811011811017715,0.6911084651947021,0.11607074153863937,3.041,0.30167034988543384,0.0,0.0,0.0,0.266
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,41,5,0.6940000000000001,0.11104053313993045,0.6968164563179016,0.10804280610652515,3.0309999999999997,0.29020251549564485,0.0,0.0,0.0,0.23199999999999998
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,42,5,0.6839999999999999,0.1171750826754562,0.6905797719955444,0.1234973218957492,2.996,0.3084517790514427,0.0,0.0,0.0,0.252
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,43,5,0.6980000000000001,0.11649034294738768,0.6971682190895081,0.11715811211541474,3.0300000000000002,0.30909141042740096,0.0,0.0,0.0,0.23199999999999998
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,44,5,0.6940000000000001,0.11802542099056454,0.7053581357002259,0.11321122218806592,3.0220000000000002,0.3108576844795702,0.0,0.0,0.0,0.27599999999999997
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,45,5,0.694,0.12441864811996632,0.6905726313591003,0.12038360232264142,3.004,0.33483951379728155,0.0,0.0,0.0,0.238
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,46,5,0.688,0.12577758146824097,0.6909325838088989,0.12636676234706778,3.007,0.33163609574351216,0.0,0.0,0.0,0.256
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,47,5,0.704,0.12381437719424992,0.6928119897842407,0.11991636313282068,3.072,0.3291010483119129,0.0,0.0,0.0,0.278
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,48,5,0.702,0.13917614738165446,0.7023219585418701,0.13273768964479282,3.068,0.36999324318154775,0.0,0.0,0.0,0.22000000000000003
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,49,5,0.708,0.13498148021117565,0.7014175057411194,0.14304887965168042,3.071,0.3682118955166985,0.0,0.0,0.0,0.284
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,fermi_imitation,none,none,0.75,default,,sampled_policy_gradient,spatial,0.25,1.0,1.0,linear,True,50,5,0.708,0.1259761882261882,0.7062718033790588,0.1327091232861035,3.068,0.346853715563204,0.0,0.0,0.0,0.266
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,0,5,0.54,0.026457513110645915,0.5500000715255737,0.0,2.321,0.0669328021227262,0.0,0.0,0.0,0.0
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,1,5,0.5439999999999999,0.04335896677735761,0.5455456137657165,0.0029148611068048266,2.338,0.08990272520897243,0.11667518565431234,0.1062608874783457,0.0,0.21600000000000003
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,2,5,0.562,0.055407580708780275,0.5400091171264648,0.006419278347457008,2.395,0.11726039399558572,0.10922182324901217,0.1084105039480289,0.0,0.266
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,3,5,0.57,0.041833001326703756,0.5338744759559632,0.009940115387355102,2.408,0.09928494347080015,0.10316337624192233,0.09756134730577354,0.0,0.264
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,4,5,0.5599999999999999,0.03464101615137751,0.5270652055740357,0.014000338855431543,2.379,0.09717252698165267,0.10615450230613348,0.10219251129805022,0.0,0.26
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,5,5,0.528,0.06797058187186573,0.5183560073375701,0.018049195127803456,2.3329999999999997,0.11459712038266927,0.10977279279381032,0.11487550470016414,0.0,0.26999999999999996
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,6,5,0.504,0.05549774770204643,0.5086375892162323,0.021405812562241156,2.2969999999999997,0.09903282284172246,0.12010437529534097,0.11902355668522549,0.0,0.266
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,7,5,0.518,0.05848076606885379,0.49842460751533507,0.02571261492217758,2.322,0.06515366451704752,0.11360811512358482,0.11771311395196615,0.0,0.248
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,8,5,0.508,0.07886697661252139,0.4860091209411621,0.030691755483640795,2.32,0.08717797887081336,0.11557847761362786,0.12341223279792171,0.0,0.25
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,9,5,0.5,0.052440442408507607,0.4738771140575409,0.034358599019283675,2.286,0.10696962185592704,0.11299204729683691,0.12095148343589024,0.0,0.23600000000000004
toy2_stag_hunt_well_mixed_peer_gate_seed01_05,stag_hunt,neural_policy,none,none,0.55,match_p0,0.55,counterfactual_advantage,spatial,0.25,1.0,1.0,linear,True,10,5,0.49000000000000005,0.06928203230275512,0.46132946014404297,0.039168937728585894,2.2689999999999997,0.118711835972661,0.11522936153598125,0.11452413219155924,0.0,0.246
