label,case,seed,mixer,peer_rule,init_mode,alpha,threshold,run_dir,final_mean_global_accuracy,final_mean_consensus,final_fragmentation_components
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.0,-0.2,experiments/runs/20260429_170049_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_tm0p2_seed02,0.8882880055904389,0.9506106505102041,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.0,0.0,experiments/runs/20260429_170058_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p0_seed02,0.8882880055904389,0.9506106505102041,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.0,0.2,experiments/runs/20260429_170107_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p2_seed02,0.8882880055904389,0.9506106505102041,31
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.0,0.4,experiments/runs/20260429_170117_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p4_seed02,0.8882880055904389,0.9506106505102041,49
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.0,0.6,experiments/runs/20260429_170126_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p0_t0p6_seed02,0.8882880055904389,0.9506106505102041,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.1,-0.2,experiments/runs/20260429_170136_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_tm0p2_seed02,0.8920919990539551,0.9646173469387755,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.1,0.0,experiments/runs/20260429_170145_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p0_seed02,0.8920840001106263,0.9631361607142858,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.1,0.2,experiments/runs/20260429_170155_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p2_seed02,0.8903520023822784,0.9564652423469387,25
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.1,0.4,experiments/runs/20260429_170209_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p4_seed02,0.8879840052127839,0.9490369897959183,49
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,2,parameter_average,state_similarity,independent_init,0.1,0.6,experiments/runs/20260429_170221_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p6_seed02,0.8882880055904389,0.9506106505102041,50
