toy,device,agent_count,stage,batched_seconds_per_epoch,tensor_batched_seconds_per_epoch,speedup,tensor_minus_batched_seconds_per_epoch,tensor_share_of_steady_state_pct,tensor_share_of_hooked_step_pct
toy5,cpu,1024,build_observations,0.0050670334332001705,0.005468699056655168,0.9265518875158822,0.00040166562345499753,7.473021746239163,7.4874499689154534
toy5,cpu,1024,build_step_context,0.0030678009847179056,0.0032674702000804246,0.9388918021784546,0.00019966921536251903,4.473898604213644,4.482658037530606
toy5,cpu,1024,cache_refresh,5.6304774867991604e-05,1.4138636955370507e-05,3.982334014638126,-4.21661379126211e-05,0.019389492836254373,0.019429495698052995
toy5,cpu,1024,commit_actions,0.00025262374353284635,0.00024135494216655692,1.046689747743027,-1.1268801366289422e-05,0.3267811576554375,0.32740789790325037
toy5,cpu,1024,decision_selection,0.0008585313373866182,0.0012866111899105211,0.6672811056822269,0.00042807985252390297,1.7433203175977081,1.7466700814664853
toy5,cpu,1024,finalize_hook_step,1.3582893492033085e-05,1.7479993402957916e-05,0.7770536966984567,3.8970999109248315e-06,0.023808999449585897,0.0238554785201608
toy5,cpu,1024,hooked_step_total,0.28659653339612606,0.07342426767572761,3.903294407536438,-0.21317226572039844,99.80687130808042,100.0
toy5,cpu,1024,local_adam_update,0.06113927703894054,0.010814224579371512,5.653597869195885,-0.050325052459569024,14.799728403004517,14.829441146810467
toy5,cpu,1024,local_autograd_grad,0.0036324417567811904,0.006354862067382783,0.5716004089884508,0.0027224203106015923,8.721371721965276,8.738727967885433
toy5,cpu,1024,local_loss_forward,0.003114837384782732,0.004640626472731431,0.6712105365699399,0.0015257890879486996,6.410097851495485,6.422252122081346
toy5,cpu,1024,local_loss_update,0.08742910849784191,0.023060605201559763,3.791275542583263,-0.06436850329628215,31.645161543064575,31.707824973276004
toy5,cpu,1024,local_optimizer_update,0.06639454167258615,0.01832809142457942,3.6225562244602196,-0.04806645024800674,25.108777838790264,25.15903172929767
toy5,cpu,1024,local_step,0.10556518106798951,0.04269410364795476,2.4725939192553246,-0.06287107742003475,58.392223724954384,58.50748854004271
toy5,cpu,1024,local_trainable_parameters,0.0012380709638819098,0.002242804501050462,0.5520191186088822,0.0010047335371685523,3.0566635366728327,3.062828693307098
toy5,cpu,1024,local_training,0.08879635039484128,0.02562613931562131,3.4650693692558034,-0.06317021107921997,35.14104160070957,35.21076234016302
toy5,cpu,1024,mobility_swaps,0.0,0.0,1.0,0.0,0.0,0.0
toy5,cpu,1024,policy_readout,0.004427126453568538,0.0066932808297375836,0.6614284632880266,0.002266154376169046,9.087280179328575,9.104659213709903
toy5,cpu,1024,post_local_readout,0.004274375546568384,0.0009885889012366533,4.323713872592995,-0.0032857866453317305,1.3619685023774661,1.364784573497765
toy5,cpu,1024,post_step_state_policy,7.93156175253292e-05,9.774957628299793e-05,0.8114164842587145,1.8433958757668734e-05,0.13408876387252092,0.134343750455736
toy5,cpu,1024,sample_actions,5.281724346180757e-06,4.126108251512051e-06,1.2800741096032127,-1.155616094668706e-06,0.005639057529539562,0.0056504232792101506
toy5,cpu,1024,sample_revision_mask,6.881513011952241e-05,0.00014211054270466168,0.48423662882307084,7.329541258513927e-05,0.1931286919195694,0.1935764823216095
toy5,cpu,1024,select_peers,0.0003155780374072492,0.00026959465273345513,1.1705648988493005,-4.598338467379405e-05,0.36914903677205685,0.3698980205705574
toy5,cpu,1024,social_adam_update,0.15315825083137802,0.006995539704803377,21.893700456908896,-0.14616271112657464,9.426561345605842,9.443732373174457
toy5,cpu,1024,social_autograd_grad,0.003035836139072974,0.0030010200260827936,1.0116014264108812,-3.4816112990180594e-05,4.034659912755127,4.041977009236734
toy5,cpu,1024,social_distillation,0.17146332554596788,0.02290494996123016,7.485863354261573,-0.14855837558473772,30.755637872300326,30.81253238314552
toy5,cpu,1024,social_loss_forward,0.0024682507112932703,0.003821753240966548,0.6458425114513757,0.0013535025296732778,5.00315032765977,5.012117323627597
toy5,cpu,1024,social_loss_update,0.16439184203821544,0.0,inf,-0.16439184203821544,0.0,0.0
toy5,cpu,1024,social_mix,0.003073452832177281,0.0039796330810834965,0.7722955281446453,0.0009061802489062154,5.420340028944359,5.430609208380548
toy5,cpu,1024,social_optimizer_update,0.15831074013840407,0.011113818796972435,14.244495346777672,-0.14719692134143164,14.975917265394985,15.003338130275361
toy5,cpu,1024,social_step,0.17156912276210887,0.02296856218405689,7.46973717323933,-0.148600560578052,30.84244091870549,30.899507097416404
toy5,cpu,1024,social_trainable_parameters,0.0013278270528341333,0.0,inf,-0.0013278270528341333,0.0,0.0
toy5,cpu,1024,steady_state_total,0.2866653485262456,0.07356637821843226,3.8966897034822465,-0.21309897030781333,100.0,100.1935764823216
toy5,cpu,1024,update_payoff_ema,0.0,0.0,1.0,0.0,0.0,0.0
toy5,cpu,1024,update_reputation_ema,0.00013059170839066307,0.00014662760077044368,0.8906352399171696,1.6035892379780603e-05,0.2004230657533559,0.20082617840909633
toy5,cpu,2048,build_observations,0.01015579216570283,0.009036671672947706,1.1238421105975707,-0.0011191204927551244,17.98776383728601,18.001195259562664
toy5,cpu,2048,build_step_context,0.006239926772347341,0.006064797778769085,1.028876312115686,-0.00017512899357825622,12.08308473098473,12.092095290840073
toy5,cpu,2048,cache_refresh,6.359904073178768e-05,6.044857824842134e-06,10.521180576062369,-5.755418290694554e-05,0.012257117837758067,0.012266128364403795
toy5,cpu,2048,commit_actions,0.0002717130351811647,6.395201198756695e-05,4.248701905328468,-0.00020776102319359775,0.12767764877370127,0.1277714092508023
toy5,cpu,2048,decision_selection,0.0014024955259325604,0.0011584681381161014,1.210646611492739,-0.00024402738781645903,2.3013882410858453,2.303123586064065
toy5,cpu,2048,finalize_hook_step,1.424716707939903e-05,5.757552571594715e-06,2.474517931401689,-8.489614507804315e-06,0.01166158210228709,0.011670174104613974
toy5,cpu,2048,hooked_step_total,0.7655773259388904,0.05118152949338158,14.9580783051411,-0.7143957964455088,99.9253309595516,100.0
toy5,cpu,2048,local_adam_update,0.12250340154084066,0.007640575501136482,16.033268897430453,-0.11486282603970419,14.724245952492453,14.735251285917485
toy5,cpu,2048,local_autograd_grad,0.007707541866693646,0.0034018990428497393,2.265658612913189,-0.0043056428238439064,6.451549214636867,6.45637825619112
toy5,cpu,2048,local_loss_forward,0.005392241842734316,0.0025134829920716584,2.145326568647251,-0.002878758850662658,4.964825824535324,4.9685046607494305
toy5,cpu,2048,local_loss_update,0.18197701327347507,0.014761963079217821,12.327426392880351,-0.16721505019425725,28.50949125567823,28.530760216830156
toy5,cpu,2048,local_optimizer_update,0.1334652046634195,0.01218755510635674,10.950941636670606,-0.12127764955706274,23.419395312230005,23.43689456130208
toy5,cpu,2048,local_step,0.21193195442125823,0.03194197408932572,6.634904712795477,-0.1799899803319325,62.268546373447485,62.31502828709129
toy5,cpu,2048,local_trainable_parameters,0.0017283689929172396,0.0012496376992203295,1.3830960717619185,-0.00047873129369691014,2.42111227168126,2.4229015529585487
toy5,cpu,2048,local_training,0.18389132643351333,0.016374353680294006,11.230447932416439,-0.16751697275321933,31.66457462884307,31.688169589399475
toy5,cpu,2048,mobility_swaps,0.0,0.0,1.0,0.0,0.0,0.0
toy5,cpu,2048,policy_readout,0.006849787562775115,0.0030221432602653905,2.2665330438946825,-0.0038276443025097246,5.824930037880464,5.829291672651387
toy5,cpu,2048,post_local_readout,0.006362403836101294,0.0009944831021130084,6.397699289794771,-0.005367920733988286,1.8705576176086456,1.8719554379207939
toy5,cpu,2048,post_step_state_policy,6.980194399754206e-05,3.782941106085976e-05,1.8451765977864432,-3.19725329366823e-05,0.0763880763245831,0.07644378241782962
toy5,cpu,2048,sample_actions,5.165534093976021e-06,1.922630084057649e-06,2.686702000976874,-3.2429040099183717e-06,0.0038533956836206544,0.003856253347819161
toy5,cpu,2048,sample_revision_mask,9.112086457510789e-05,3.828715610628327e-05,2.379932955118443,-5.2833708468824616e-05,0.07466904044839855,0.0747252835789909
toy5,cpu,2048,select_peers,0.000461960001848638,0.0001228018741433819,3.7618318537163318,-0.0003391581277052561,0.24365949800092213,0.24384111216247392
