toy,scenario,training_backend,resolved_training_backend,device,agent_count,epochs,seed,warmup_runs,repeats,seconds,seconds_std,seconds_min,seconds_max,epochs_per_second,epochs_per_second_std,agent_steps_per_second,agent_steps_per_second_std,final_action_rate,final_action_rate_std,final_mean_policy_action_probability,final_mean_policy_action_probability_std,final_mean_reputation,final_mean_reputation_std,timing_make_run_dir_seconds,timing_write_metadata_seconds,timing_initial_state_seconds,timing_writer_setup_seconds,timing_initial_step_result_seconds,timing_initial_aggregate_row_seconds,timing_write_initial_aggregate_seconds,timing_sample_revision_mask_seconds,timing_hooked_step_total_seconds,timing_build_step_context_seconds,timing_local_step_seconds,timing_neural_context_peers_seconds,timing_build_observations_seconds,timing_policy_readout_seconds,timing_decision_selection_seconds,timing_local_training_seconds,timing_local_trainable_parameters_seconds,timing_local_loss_update_seconds,timing_local_loss_forward_seconds,timing_local_optimizer_update_seconds,timing_local_autograd_grad_seconds,timing_local_adam_update_seconds,timing_cache_refresh_seconds,timing_post_local_readout_seconds,timing_select_peers_seconds,timing_social_step_seconds,timing_social_distillation_seconds,timing_social_trainable_parameters_seconds,timing_social_loss_update_seconds,timing_social_mix_seconds,timing_social_loss_forward_seconds,timing_social_optimizer_update_seconds,timing_social_autograd_grad_seconds,timing_social_adam_update_seconds,timing_sample_actions_seconds,timing_commit_actions_seconds,timing_post_step_state_policy_seconds,timing_update_payoff_ema_seconds,timing_update_reputation_ema_seconds,timing_mobility_swaps_seconds,timing_finalize_hook_step_seconds,timing_aggregate_row_seconds,timing_write_aggregate_seconds,timing_write_micro_seconds,timing_make_run_dir_seconds_std,timing_write_metadata_seconds_std,timing_initial_state_seconds_std,timing_writer_setup_seconds_std,timing_initial_step_result_seconds_std,timing_initial_aggregate_row_seconds_std,timing_write_initial_aggregate_seconds_std,timing_sample_revision_mask_seconds_std,timing_hooked_step_total_seconds_std,timing_build_step_context_seconds_std,timing_local_step_seconds_std,timing_neural_context_peers_seconds_std,timing_build_observations_seconds_std,timing_policy_readout_seconds_std,timing_decision_selection_seconds_std,timing_local_training_seconds_std,timing_local_trainable_parameters_seconds_std,timing_local_loss_update_seconds_std,timing_local_loss_forward_seconds_std,timing_local_optimizer_update_seconds_std,timing_local_autograd_grad_seconds_std,timing_local_adam_update_seconds_std,timing_cache_refresh_seconds_std,timing_post_local_readout_seconds_std,timing_select_peers_seconds_std,timing_social_step_seconds_std,timing_social_distillation_seconds_std,timing_social_trainable_parameters_seconds_std,timing_social_loss_update_seconds_std,timing_social_mix_seconds_std,timing_social_loss_forward_seconds_std,timing_social_optimizer_update_seconds_std,timing_social_autograd_grad_seconds_std,timing_social_adam_update_seconds_std,timing_sample_actions_seconds_std,timing_commit_actions_seconds_std,timing_post_step_state_policy_seconds_std,timing_update_payoff_ema_seconds_std,timing_update_reputation_ema_seconds_std,timing_mobility_swaps_seconds_std,timing_finalize_hook_step_seconds_std,timing_aggregate_row_seconds_std,timing_write_aggregate_seconds_std,timing_write_micro_seconds_std
toy4,neural_output_average,batched,batched,cpu,1024,10,1,0,3,6.518745831679553,1.4046568331845066,5.707397378049791,8.140703777084127,1.5774641321056613,0.302302737806805,1615.3232712761971,309.5580035141683,0.24609375,0.0,0.22555871307849884,0.0,0.40101312343535156,0.0,0.0014646703299755852,0.005592737308082481,1.5741830536862835,0.0029133600182831287,0.02208793698810041,0.13322331733070314,0.0004937273527806004,0.0016682551940903068,3.176015295088291,0.0004986743830765287,1.5055884344037622,0.0,0.12563423300161958,0.052710495345915355,0.07544403496043135,1.1784995283233002,0.023811432726991672,1.1532996802125126,0.03974717568295697,0.6633646793585891,0.045432603491159775,0.6017464541752512,0.0003836207324638963,0.045800905441865325,0.0028730425595616302,1.6038194051167618,1.6030451288291563,0.013983955645623306,1.5313819369766861,0.02124398205584536,0.02565987470249335,1.4793289512163028,0.028438142656038206,1.4341913785707827,5.02890907227993e-05,0.0002736639774714907,0.0014827006962150335,0.001947910951760908,0.0007914833258837461,0.0013363922480493784,0.0004140726135422786,1.4538835413986817,0.0041446692775934935,0.0,0.001036931150748567,0.0031067541178014207,1.499610581426635,0.0012080710730164104,0.009579073938334641,0.03357041618362504,0.00011110743129608595,0.0003975943145819647,0.45994368030572463,7.138682815454757e-05,0.4344258844902694,0.0,0.012016843201282778,0.005677987715677493,0.005137399093620658,0.45304316713213305,0.004295869282199215,0.45749272642239436,0.0027432072431356255,0.04786296662537603,0.002466142163255697,0.043057371784644825,7.089607045076976e-05,0.018182573854840463,0.0010746669075257756,0.2733417001106652,0.27309122349644055,0.005262013782552926,0.2622192414408528,0.009422543092651153,0.013587504634178238,0.23866596533601775,0.005851477159851765,0.2284356097246606,2.5423406161353636e-06,1.6149857750568588e-05,0.0004483141760992685,0.00026922653815469253,0.00019736993664930033,0.0002306604779268859,6.38477080310945e-05,0.5419407141932575,0.0008603048965829577,0.0
toy4,neural_output_average,batched,batched,cuda,1024,10,1,0,3,7.433688534346099,1.8770232620209593,6.00472568301484,9.559469079016708,1.3986022926775536,0.3184200013035689,1432.168747701815,326.06208133485455,0.24609375,0.0,0.22555871307849884,0.0,0.40101312343535156,0.0,0.0017727636732161045,0.006277217646129429,1.0934374656450625,0.003084512699084977,0.37120019900612533,0.14800645034605017,0.0006056810185934106,0.0024875393913437924,3.6508352023471766,0.0006333669880405068,1.5117352469048153,0.0,0.13070846775857112,0.04192427495339265,0.06460009414392213,1.226578794574986,0.004540945364472766,1.2206759493953239,0.13895784326208135,0.7978933439978088,0.09607466345187277,0.6880471934564412,0.0005199646111577749,0.01835036266129464,0.004273703748670717,1.9957636481849477,1.9949116537269826,0.0019085205082471173,1.925182576912145,0.04411846686465045,0.009718079818412662,1.8644201707017298,0.03850966792864104,1.8049928476490702,0.0001906363759189844,0.00042486450790117186,0.0014515853254124522,0.0020758764973531165,0.0009087754103044668,0.0012797679907331865,0.00049624879223605,1.5824629690420504,0.005452877880694966,0.0,0.0006031225890599136,0.0023382342756559996,0.45302256313079114,0.00020506206805108066,0.6143546830376595,0.06908164818277455,0.00014515843363794862,0.00024815074520601743,1.0001438179051445,0.00011535565535875928,0.7062402574783155,0.0,0.00603733102855021,0.0029169701795322416,0.0014830181201110008,0.7095154202909392,0.0006421905794976126,0.709508236852253,0.1799255584903402,0.4889045031439502,0.06609815779976637,0.4218837758878962,4.166359625240149e-05,0.0024468622709324954,0.000913470823222226,0.22058886750561713,0.22057992366972723,0.00024217724565769508,0.22053690712476873,0.042293959011676645,0.0011706934285767245,0.18647062715589885,0.020414681569957228,0.16937121871791475,3.586161995340672e-05,5.3543528712799574e-05,4.55983755066936e-05,0.00018715526873928491,9.914518215519007e-05,0.00020374362887035728,2.575428093874801e-05,0.38738524820434916,0.0006068784535518857,0.0
toy4,neural_output_average,tensor_batched,tensor_batched,cpu,1024,10,1,0,3,3.5430904827080667,0.13117149170427286,3.453057229053229,3.6935891940956935,2.8249251268169435,0.10252494747552149,2892.72332986055,104.985546214934,0.24609375,0.0,0.22555871307849884,0.0,0.40101312343535156,0.0,0.0009322656551375985,0.004114540643058717,1.1505491299709927,0.0022471236685911813,0.016977416273827355,0.10338847102442135,0.00031721134049197036,0.0018915363276998203,0.6094613732226813,0.0004796849486107628,0.4735156470754494,0.0,0.12259721371810883,0.04598160910730561,0.07341061062955608,0.21002001874148846,0.023785424535162747,0.1828229227103293,0.03198482922744006,0.15034881439836076,0.042633561262240015,0.09852199147765835,8.30613619958361e-05,0.0068809444007153315,0.0016817350794250767,0.10638643564501156,0.10605120686038087,0.0,0.0,0.01279597810935229,0.010068516130559146,0.06424395348100613,0.01567993499338627,0.04388930873634914,2.7489188748101395e-05,0.00015306666803856692,0.0011294679328178365,0.0011900633883972962,0.0006499242347975572,0.0007315943172822396,0.0002457777348657449,1.4012059739325196,0.004847668033714096,0.0,7.03557730719064e-05,0.00022589750086932005,0.42768625835350715,0.0001367439765003447,0.00026941888437408124,0.07011034602440823,0.00018415050494228805,0.0006697928692431991,0.04766823428585355,0.00015119728789554656,0.04074956613831611,0.0,0.010766943594288208,0.007112709739073906,0.004777924149859771,0.01782679606909526,0.009359817577795087,0.008993547769862956,0.007714350599599227,0.005316788217391972,0.0043403976078920225,0.00704422803190474,1.2593983464619769e-05,0.0009249424118168684,8.43410207952301e-05,0.008716998750553486,0.008716244521399047,0.0,0.0,0.0019627958088626316,0.002734835218024025,0.002946603826365612,0.002534313397842429,0.002205028608128275,3.124474377850653e-06,2.8429638161926665e-05,4.562086594484479e-05,0.00013507457657249523,6.139911847901722e-05,0.0001165433917764367,2.189672164879689e-05,0.5270799121194217,0.0011801199901860652,0.0
toy4,neural_output_average,tensor_batched,tensor_batched,cuda,1024,10,1,0,3,4.066210924337308,0.7044279604853367,3.2876620719907805,4.659482936025597,2.513317937015042,0.4690155265399861,2573.637567503403,480.2718991769458,0.24609375,0.0,0.22555871307849884,0.0,0.40101312343535156,0.0,0.0010078963435565431,0.00425845830856512,1.105960440938361,0.0028611799934878945,0.022669000977960724,0.15111498263043663,0.0004672800035526355,0.0020066514844074845,0.5410548656169946,0.0005548165257399281,0.4085922552815949,0.0,0.124492828346168,0.04354630802602818,0.06716733061087628,0.1395640338305384,0.004249043685073654,0.13273740699514747,0.030173697974532843,0.10185395173418026,0.05931775570691874,0.03332971797014276,0.00022049104639639458,0.007899587663511435,0.0035596933448687196,0.08918384144393106,0.08857896854169667,0.0,0.0,0.01761658590597411,0.006663975693906347,0.04882300998239467,0.01853280169113229,0.022907018040617306,0.00012012881537278493,0.000279889286806186,0.0012722232689460118,0.0014621083003779252,0.0007524867154036959,0.0009675938636064529,0.00034539840028931695,1.541627272653083,0.004383343155495822,0.0,0.00022521128336905192,0.00048371437357664883,0.04057934760846498,0.00020056527535025954,0.002557960620007052,0.004986396363820275,5.951627394894123e-05,0.000310793881855077,0.027573258468309433,1.0137880474975321e-05,0.015486746030662439,0.0,0.0030143509767487295,0.005854217573486994,0.004435791064523132,0.01007179115473284,0.0006935396830764443,0.01022761103556461,0.005229275472928303,0.014014844001978468,0.01682596999512806,0.0025511277652176313,2.8962806343957274e-05,0.0023893257749505246,0.0010787450871098852,0.01759845748379249,0.01749462430795412,0.0,0.0,0.0036386820669206004,0.0008682040647287544,0.011434415820925683,0.0020729590944065664,0.006877814720344838,3.5094282021383216e-05,8.614668925680297e-05,0.0002274637430423099,0.0004120760073111649,0.0001793644812627408,0.00025544791384606323,8.071862912788142e-05,0.5431429979568922,0.00028454914536727365,0.0
toy4,neural_output_average,batched,batched,cpu,2048,10,1,0,3,14.91888026233452,0.40834383097001103,14.460690496023744,15.244366472004913,0.6706306171259443,0.0185804528033519,1373.451503873934,38.05276734126469,0.259765625,0.0,0.22587519884109497,0.0,0.40605645476518565,0.0,0.0020281366305425763,0.006476492970250547,2.02384293168628,0.002803877655727168,0.030538886319845915,0.4690302363984908,0.000396134991509219,0.002039910565751294,7.031188289052807,0.0005133732144410411,2.313577219766254,0.0,0.21869724205074212,0.06071445966760317,0.13228742537709573,1.8139669266917433,0.033849615642490484,1.7783435852810119,0.043427933007478714,1.1102829750161618,0.04313887508275608,1.043512537997837,0.0003831760259345174,0.053878030312868454,0.0025959419241795936,4.6518249518315615,4.651098420959897,0.020368860374825697,4.555472838614757,0.021622393163852394,0.024678833472232025,4.503029350074939,0.03348485733537624,4.4465266320621595,4.797040795286497e-05,0.00025511606751630705,0.0012418677797541022,0.0026144067524001002,0.0011214556482930977,0.0013003067191069324,0.00043988491718967754,4.847532721663204,0.005327567031296591,0.0,0.0010831387359667018,0.0025327103742442945,0.17761023699166065,0.0005290983395320308,0.003106354070536868,0.04906882324311035,0.00014823319897601885,0.0006376708779792392,1.038491426792885,0.00013798548452987537,0.5811616705533482,0.0,0.007903099249724429,0.0016460662731713354,0.000975692574080066,0.5638480955179254,0.014393072047049007,0.5491016677975296,0.008853953352219867,0.09580588750962951,0.006784638987433272,0.08700629054990974,6.788725372211753e-05,0.008027267463125841,0.0006262824229240237,0.5084596114652336,0.508391660890075,0.006532660784666322,0.5036151475320814,0.003290105870396129,0.0030976754137874143,0.5030179068865053,0.0058685839288088746,0.5030676496107683,2.1398313489156664e-06,3.325719951771689e-05,3.2693528570998765e-05,0.0002407670419655116,0.00020198112496040306,7.466932680923217e-05,5.855012409687115e-05,0.51208538438582,0.0019213385202354067,0.0
toy4,neural_output_average,batched,batched,cuda,2048,10,1,0,3,19.485970952664502,3.408821301400327,17.44175144203473,23.421143976971507,0.5228814200052841,0.08310390429353258,1070.861148170822,170.19679599315472,0.259765625,0.0,0.22587521374225616,0.0,0.40605645476518565,0.0,0.0017700409904743235,0.0064748993221049505,2.2662966683662185,0.0031589633241916695,0.03368651467220237,0.3962095173774287,0.0010024993292366464,0.002195191957677404,11.194467042922042,0.000530109042301774,2.8002097517407187,0.0,0.2530401761954029,0.04464140763351073,0.13041292030053833,2.2806762255107365,0.005756496878651281,2.272993401197406,0.03652064467314631,1.2298659067212914,0.05997310970754673,1.1395924057190616,0.0008431430129955212,0.03211025420265893,0.0057534187799319625,8.2803948163831,8.279212260230755,0.0025223270058631897,8.18194716644939,0.03107581737761696,0.014647453053233525,8.127840985893272,0.04645552136935294,8.049275441056428,0.00022614301027109226,0.0004846220447992285,0.002056524778405825,0.004088183360484739,0.001407589646987617,0.0017739733060201008,0.0005955098507304987,5.170783689012751,0.004150786281873782,0.0,0.0012439260127495777,0.0030139844868417418,0.33652065819894367,0.0018739058999573282,0.010215409694005648,0.14700805798149677,0.000946563036792042,0.0008516795820040942,3.4635000833535887,0.0001733840161709292,0.4519862760602384,0.0,0.03227929999958369,0.012493470431385902,0.009258065655860763,0.5004530296485431,0.0021165985999385207,0.5028830359142882,0.005853440448787784,0.27988893254690306,0.015356806623043071,0.26762397179769726,0.0003460557510775161,0.012139481734505521,0.0018135057875356257,3.6740298981218054,3.6738368226338185,0.00041754575220828303,3.6537576238228224,0.008712472527892473,0.003837104551480334,3.639494192226445,0.015253851897998714,3.6195997973446294,5.9442877945264554e-05,7.498745577615985e-05,0.0005450857211569132,0.0007420786958309425,0.00017562131288408045,0.0003089215460691542,0.00015822693715163039,0.8665207350658003,0.000953516809154263,0.0
toy4,neural_output_average,tensor_batched,tensor_batched,cpu,2048,10,1,0,3,11.67720998233805,1.149869079066688,10.368728140019812,12.526656821020879,0.8622380425646009,0.08943468595422166,1765.8635111723027,183.16223683424596,0.259765625,0.0,0.22587519884109497,0.0,0.40605645476518565,0.0,0.002088210661895573,0.008257803972810507,2.8792122676968575,0.003689790959469974,0.03890004005127897,0.5281934662877271,0.0003609340249871214,0.002344408188946545,1.05380873378211,0.0006579119944944978,0.7937466248016184,0.0,0.24620428207951287,0.07168770166269194,0.1345974593811358,0.29462533999079216,0.03405034057019899,0.2542276344805335,0.0458155800588429,0.20791791344527155,0.05092424736358225,0.13931362649115422,0.00014511701495697102,0.01725685371396442,0.0035537462681531906,0.2045044096497198,0.20393417375938347,0.0,0.0,0.025045142120992143,0.017686417714382213,0.11845192534383386,0.02587501103213678,0.08279872274336715,3.6645641860862575e-05,0.0002425352189068993,0.0016719030681997538,0.0028500513872131705,0.0011043553240597248,0.001189321434746186,0.0003825750124330322,6.064203031671544,0.005476944303760926,0.0,0.0013429896271790424,0.003810178736923645,0.2974480171584961,0.00046020186094775003,0.006777273433725728,0.18049226375221972,0.0001527942949877756,0.00016553602014236437,0.06767174012067939,6.45035096768938e-05,0.05288453021009543,0.0,0.017744554918523215,0.009730803776037545,0.0064109993208851775,0.015836104846535675,0.004009871613804746,0.011012448486652048,0.0021061324172131114,0.009522302292265738,0.0030977355687256515,0.007531930745659614,4.025390036818385e-05,0.004410392258052264,0.0014155120132642945,0.035465579929792976,0.03538817373026812,0.0,0.0,0.004936289209669985,0.003514860818362923,0.018321008062527684,0.0040516069766606535,0.013751044512267366,1.62963344941921e-05,3.051546758229436e-05,0.00021860238166657655,0.0004254596835983739,0.00016437487580872595,8.109868564998883e-05,6.267435862777894e-05,0.60225730935312,0.0005750374663226074,0.0
toy4,neural_output_average,tensor_batched,tensor_batched,cuda,2048,10,1,0,3,9.535282718987824,4.394547465058134,6.308673235005699,14.540311336982995,1.1873477938231565,0.4572728657387044,2431.6882817498245,936.4948290328666,0.259765625,0.0,0.22587521374225616,0.0,0.40605645476518565,0.0,0.0027135213216145835,0.007694400691737731,3.248021286330186,0.0024786306312307715,0.038996508034567036,0.41000702837482095,0.0007319769744450847,0.0018533932355542977,0.7158986099141961,0.0005169340486948689,0.570040272277159,0.0,0.23341906582936645,0.0362132970088472,0.12664535315707326,0.13026742707006633,0.005739049714369078,0.1192465169976155,0.02890251507051289,0.08961569226812571,0.04139786675417175,0.033654781873337924,0.00022746401373296976,0.010361455652552346,0.004129691359897454,0.09535581346911688,0.09474540397059172,0.0,0.0,0.01985376184651007,0.008289656951092184,0.048276747576892376,0.0188520944211632,0.02016498357988894,9.79097094386816e-05,0.00023929995950311422,0.0012084386544302106,0.0016472582162047427,0.0008318906960388025,0.0008843711111694574,0.0005849153967574239,3.928706881512577,0.003601422688613335,0.0,0.0023247659200026916,0.0051540466772725954,1.1912641966917434,0.0013301115507470204,0.02339014623160316,0.246072322605759,0.00037412707649515963,0.001067726572844911,0.2538075857294992,0.0002130870526563559,0.14978101949012484,0.0,0.03309276487405415,0.017903227380992228,0.007228858815057987,0.06413232475513182,0.0020788447767417437,0.060300695016015635,0.011654409673101522,0.04835373867542755,0.020483462178429654,0.02197369369967583,7.560083886599092e-05,0.008846030940457555,0.002492545456824606,0.06846272183276145,0.06818194292820905,0.0,0.0,0.01092444791903323,0.00666957802742051,0.03806775578249776,0.016676361334973952,0.01591830431564833,2.4654306017553665e-05,0.00011467339312840683,0.0005612861033266256,0.0009660532572106305,0.0004718279741563242,0.0004693269500609054,0.0005656465327926855,3.029574182433871,0.0018521828099523534,0.0
toy5,neural_output_average,batched,batched,cpu,1024,10,1,0,3,4.561887527350336,1.2859249330574267,3.1879568309523165,5.736540034064092,2.3267807866929817,0.7238698737949927,2382.6235255736133,741.2427507660725,0.9921875,0.0,0.8293169736862183,0.0,0.6253470751542967,0.0,0.0015906230158482988,0.0052510336584722,1.258247934281826,0.002197815648590525,0.005613761022686958,0.015961875052501757,0.0001612410026912888,0.0006881513011952242,2.865965333961261,0.030678009847179055,1.055651810679895,0.0,0.05067033433200171,0.04427126453568538,0.00858531337386618,0.8879635039484128,0.012380709638819098,0.874291084978419,0.031148373847827315,0.6639454167258615,0.036324417567811906,0.6113927703894054,0.000563047748679916,0.04274375546568384,0.003155780374072492,1.7156912276210885,1.7146332554596786,0.013278270528341332,1.6439184203821544,0.030734528321772814,0.0246825071129327,1.5831074013840407,0.030358361390729744,1.53158250831378,5.281724346180757e-05,0.0025262374353284636,0.000793156175253292,0.0,0.0013059170839066307,0.0,0.00013582893492033085,0.24321401740113893,0.002549070632085204,0.0,0.00024346397600177644,0.0011411429897272948,0.5702053319972106,0.0002615636294343227,0.00029306686019669206,0.001267130578239311,8.498299064825526e-05,7.352361046628738e-05,0.70612406238597,0.00013696345211121973,0.23143837012094726,0.0,0.0016569020106053742,0.0038533636189636614,0.000606942097951958,0.21592720375866659,0.0033325818853775784,0.2123501825283555,0.0027915696283763673,0.17808447771144975,0.005803324518869016,0.1678204687967438,0.00014657914887559076,0.013470773330072334,0.0011692889994218112,0.4596931224562929,0.4595710973113425,0.005884125480705988,0.4417253088458688,0.010423233052296033,0.012213406486347103,0.41753983924507837,0.009847854045687967,0.4028580193716587,4.034759854848272e-06,0.0007061748518836946,0.00018349872738811958,0.0,0.0002512051511468207,0.0,2.561146926643294e-05,0.011305145718808194,0.0007448723602723352,0.0
toy5,neural_output_average,batched,batched,cuda,1024,10,1,0,3,7.138632583005044,0.7664416917784058,6.409335864940658,7.937478580977768,1.4115601836537373,0.15021229952370932,1445.437628061427,153.81739471227834,0.9921875,0.0,0.8293169736862183,0.0,0.6253470751542967,0.0,0.002201422699727118,0.008783153685120245,1.6164763260167092,0.002824258292093873,0.008914673700928688,0.017986129658917587,0.00021770802171279988,0.0009268361997480193,4.962328684244615,0.03340378306650867,1.2471161937573925,0.0,0.05337971697251002,0.037023930655171476,0.014734771335497499,1.0722906933709357,0.003866317061086496,1.0666557343987126,0.03657865012064576,0.6778651501517743,0.056942999440555774,0.6025995413462321,0.0007229900996511182,0.03296237741596997,0.005091476642216246,3.579773415772555,3.578263987437822,0.002321237542976936,3.492621780373156,0.45263809567162144,0.01292206859216094,3.020359651379598,0.044370154345718525,2.947756857261993,0.0002262613270431757,0.003981943048226337,0.0012826087186113,0.0,0.0021184869886686406,0.0,0.00029941850031415623,0.2929272957068558,0.003799662420836588,0.0,0.000938876728931887,0.007042387773790044,0.7295966092634896,0.0002486015384187134,0.000448539138745288,0.0003678388109662949,2.366597042291608e-05,0.00014062169067902142,0.19436829766681119,0.001980060083612231,0.1008377946854156,0.0,0.002373749876266565,0.004027073519412498,0.0007949165494641991,0.09419463532960631,0.0004523925065909678,0.09429142589749474,0.005772628405418673,0.0326139210636616,0.003986910538762093,0.029688342960541847,0.0001308748848983112,0.0026697403508888825,0.0004762298976280314,0.1643763618412516,0.16452134973991725,0.00013210615871976907,0.16118099999800709,0.7019283699537606,0.0003937266768126994,0.7128392446503221,0.0024588272286003247,0.7098845218223638,1.747009369974032e-05,0.000698387826432506,0.00040786070711686665,0.0,0.00039998311542011397,0.0,7.054986196969013e-05,0.024656654804259527,0.0009723151435403029,0.0
