toy,scenario,training_backend,device,agent_count,epochs,seed,warmup_runs,repeats,seconds,seconds_std,seconds_min,seconds_max,epochs_per_second,epochs_per_second_std,agent_steps_per_second,agent_steps_per_second_std,final_action_rate,final_action_rate_std,final_mean_policy_action_probability,final_mean_policy_action_probability_std,final_mean_reputation,final_mean_reputation_std,timing_make_run_dir_seconds,timing_write_metadata_seconds,timing_initial_state_seconds,timing_writer_setup_seconds,timing_initial_step_result_seconds,timing_initial_aggregate_row_seconds,timing_write_initial_aggregate_seconds,timing_sample_revision_mask_seconds,timing_hooked_step_total_seconds,timing_build_step_context_seconds,timing_local_step_seconds,timing_neural_context_peers_seconds,timing_build_observations_seconds,timing_policy_readout_seconds,timing_decision_selection_seconds,timing_local_training_seconds,timing_cache_refresh_seconds,timing_post_local_readout_seconds,timing_select_peers_seconds,timing_social_step_seconds,timing_social_distillation_seconds,timing_sample_actions_seconds,timing_commit_actions_seconds,timing_post_step_state_policy_seconds,timing_update_payoff_ema_seconds,timing_update_reputation_ema_seconds,timing_mobility_swaps_seconds,timing_finalize_hook_step_seconds,timing_aggregate_row_seconds,timing_write_aggregate_seconds,timing_write_micro_seconds,timing_make_run_dir_seconds_std,timing_write_metadata_seconds_std,timing_initial_state_seconds_std,timing_writer_setup_seconds_std,timing_initial_step_result_seconds_std,timing_initial_aggregate_row_seconds_std,timing_write_initial_aggregate_seconds_std,timing_sample_revision_mask_seconds_std,timing_hooked_step_total_seconds_std,timing_build_step_context_seconds_std,timing_local_step_seconds_std,timing_neural_context_peers_seconds_std,timing_build_observations_seconds_std,timing_policy_readout_seconds_std,timing_decision_selection_seconds_std,timing_local_training_seconds_std,timing_cache_refresh_seconds_std,timing_post_local_readout_seconds_std,timing_select_peers_seconds_std,timing_social_step_seconds_std,timing_social_distillation_seconds_std,timing_sample_actions_seconds_std,timing_commit_actions_seconds_std,timing_post_step_state_policy_seconds_std,timing_update_payoff_ema_seconds_std,timing_update_reputation_ema_seconds_std,timing_mobility_swaps_seconds_std,timing_finalize_hook_step_seconds_std,timing_aggregate_row_seconds_std,timing_write_aggregate_seconds_std,timing_write_micro_seconds_std
toy5,neural_none,loop,cpu,1024,3,4,1,3,4.650901455665007,3.6986020567717444,2.4575878400355577,8.921150662004948,0.9075017591678489,0.4954621219615219,929.2818013878773,507.3532128885984,0.8828125,0.0,0.5332028269767761,0.0,0.23575292968749995,0.0,0.0004468210196743409,0.0026382756574700275,0.8261910749909779,0.0029550063579032817,0.005581849642718832,0.009707993051658073,0.0001024973268310229,0.0002216502713660399,3.4588143376943967,0.0093688463481764,3.426459169286924,0.0,0.015001272278216978,0.017634551428879302,0.0037174554308876395,3.09805435493278,0.2618756025719146,0.02199488862728079,0.009366986652215322,0.00041443866211920977,0.0,9.514624252915382e-06,0.000730748986825347,0.00022006403499593338,0.0,0.00038006657268851995,0.0,2.7672348854442436e-05,0.05090490604440371,0.0006209143127004305,0.0,5.6028895727015434e-05,7.197046997788757e-05,0.39468643853483315,0.004026603188012974,0.006051503037419339,0.005981545814411358,0.00011243038233697346,0.00029505597619190825,3.026991816466819,0.0016447057306400981,2.9981666764546806,0.0,0.0036249296712073,0.02417440808881127,0.002126016832652782,2.5991047242833787,0.3303690425632923,0.028233213363835895,0.010136577327610573,0.00045367020916341,0.0,9.960286095991664e-06,0.000954732352105794,0.00027132050585540105,0.0,0.00046100046250435885,0.0,2.0288160850291023e-05,0.03179356085599361,0.0007192357122790219,0.0
toy5,neural_none,loop,cuda,1024,3,4,1,3,41.776264822964244,51.55178654858551,4.172414076980203,100.54129196691792,0.29812372702903644,0.36905775523962925,305.2786964777333,377.91514136538035,0.8828125,0.0,0.5332027673721313,0.0,0.23575292968749995,0.0,0.005102317004154126,0.01688561402261257,3.9632187377040586,0.008721507658871511,0.02738970867358148,0.05577302669795851,0.0040942090563476086,0.0038473107075939574,36.73674673167989,0.031521816621534526,36.621477195294574,0.0,0.042453595669940114,0.025647038710303605,0.015416081994771957,35.86185669363476,0.6255715079605579,0.01825632721496125,0.026736781971218686,0.005613189617482324,0.0,0.00019038123233864704,0.0013241886626929045,0.0004936833089838425,0.0,0.0006921667760858933,0.0,0.00011641101446002722,0.17486224234259376,0.001197417654717962,0.0,0.004558915917704573,0.01381134265827851,4.482436168809265,0.007360709599540852,0.02743728106328516,0.06515801971115812,0.006075740760859084,0.0036974586243965148,51.35811311425352,0.02400618789573953,51.21013182395866,0.0,0.04137346739526914,0.03078516566299404,0.019332428363272168,50.08180148039586,0.968383144957403,0.028097144109705024,0.0385701202936612,0.008327473121500535,0.0,0.00028129937903247966,0.001749373761527646,0.0006413733827459164,0.0,0.0008425336050072369,0.0,0.0001267794589423267,0.24874278387780283,0.001674781888122839,0.0
toy5,neural_none,batched,cpu,1024,3,4,1,3,1.6897690220115085,0.15754370760544956,1.512661332031712,1.814304381958209,1.7862022875321326,0.174039392833248,1829.0711424329038,178.21633826124597,0.8828125,0.0,0.5332028269767761,0.0,0.23575292968749995,0.0,0.0003315156791359186,0.0024061203002929688,0.5726722209947184,0.0006736710201948881,0.001991540969659885,0.005951702361926436,4.840828478336334e-05,6.159670495738585e-05,1.016585939951862,0.008173437012980381,1.0004238636853795,0.0,0.01251348911318928,0.0027531022982050977,0.002045626984909177,0.9130404950507606,0.0634491730791827,0.004597199653896193,0.0035003030207008123,0.00014289061073213816,0.0,3.172356324891249e-06,0.00019877338005850712,6.843296190102895e-05,0.0,0.00013636234992494187,0.0,1.629034522920847e-05,0.029240787029266357,0.00023284166430433592,0.0,6.234445813164353e-05,0.0001569362819701235,0.1559245637047372,0.00021188301154628192,0.0008514338311337283,0.0006267460871006527,2.2818476321327864e-05,2.1391827568125694e-05,0.013504905949018068,9.78924872070043e-06,0.013097942370667831,0.0,0.00012368242726546098,0.0007015475387699097,0.00014546612253490095,0.014299070914570663,0.003384534491376645,0.0011709962950213941,0.00047159262952144453,3.843802900434179e-05,0.0,6.517707677871271e-07,3.600000573238405e-05,9.676341585737296e-06,0.0,3.7509315258150256e-05,0.0,5.2563097097432785e-06,0.001475746096051922,5.8409134738771155e-05,0.0
toy5,neural_none,batched,cuda,1024,3,4,1,3,2.2710365726767727,0.02030566421478971,2.252065137028694,2.2924547450384125,1.3210529862480298,0.011793370233267934,1352.7582579179825,12.076411118866364,0.8828125,0.0,0.5332027673721313,0.0,0.23575292968749995,0.0,0.0003546527198826273,0.0024017023776347437,0.7272240860232463,0.0005634016900633773,0.0019220019845912855,0.005809476327461501,4.254033168156942e-05,6.784529735644658e-05,1.4342431839710723,0.008165374669867257,1.4181650676764548,0.0,0.01250048098154366,0.001483597404633959,0.0019561671263848743,1.3399792859951656,0.05667107428113619,0.0029456810637687645,0.0034856473794206977,0.00039285475698610145,0.0,2.2272230125963688e-05,0.00023295761396487555,7.540030249704917e-05,0.0,0.00011800074328978856,0.0,2.7574676399429638e-05,0.027979224377001326,0.0001859660648430387,0.0,0.0001752100349235923,0.00044236514975646977,0.13317830938091593,0.00011187946092992817,0.00017995079495380546,0.00022264187981432606,3.6262312145774377e-06,2.6752116696454058e-06,0.1173704622414073,2.5285339819283934e-05,0.11644558777050533,0.0,0.0001492285107367096,0.000200384722734954,7.14529805116645e-05,0.11118753120845654,0.0047999241194861975,0.0005662427392209237,0.000276098045972446,6.809945681589151e-05,0.0,4.161454547651914e-06,5.894471660361226e-05,1.7198778298432325e-05,0.0,1.716265382957622e-05,0.0,4.037460843986389e-06,0.001650018322994619,1.6491226488317205e-05,0.0
