label,recovery_rate,extraction_cost,dynamic_rewire_rate,initial_price_expectation_mean,initial_conservation_norm_mean,social_harvest_gain,social_disagreement_penalty,conservation_harvest_weight,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seeds,final_resource_fraction_mean,final_resource_fraction_std,final_market_price_mean,final_mean_harvest_intensity_mean,final_mean_payoff_mean,cumulative_rewired_edge_count_mean,final_fragmentation_components_mean
toy10_market_social_calibration_v3_seeds01_03,0.02,0.3,0.05,0.5,0.35,1.0,3.0,0.75,output_average,output_similarity,0.0,0.0,3,0.3181378208245494,0.0009055196418542443,0.6909535676222344,0.3633892063471986,-0.005512755732346386,141.33333333333334,1.3333333333333333
toy10_market_social_calibration_v3_seeds01_03,0.02,0.3,0.05,0.5,0.35,1.0,3.0,0.75,output_average,output_similarity,0.25,0.0,3,0.31974860402890176,0.0008942053191240995,0.6905638571840919,0.36455960090158523,-0.005147575636283858,142.0,1.0
toy10_market_social_calibration_v3_seeds01_03,0.02,0.3,0.05,0.5,0.35,1.0,3.0,0.75,output_average,output_similarity,0.5,0.0,3,0.32031540599866276,0.0009028658730409297,0.6904304169670459,0.3648265246195396,-0.005002597223170727,142.0,1.0
toy10_market_social_calibration_v3_seeds01_03,0.1,0.3,0.05,0.5,0.35,1.0,3.0,0.75,output_average,output_similarity,0.0,0.0,3,0.6658692933934678,0.0003120283804099646,0.6493990631179473,0.4940829491936431,0.10781993890524903,142.0,1.0
toy10_market_social_calibration_v3_seeds01_03,0.1,0.3,0.05,0.5,0.35,1.0,3.0,0.75,output_average,output_similarity,0.25,0.0,3,0.6658022920251014,0.0002859666963431212,0.6494196096991928,0.4941810586400644,0.10780563039126045,142.0,1.0
toy10_market_social_calibration_v3_seeds01_03,0.1,0.3,0.05,0.5,0.35,1.0,3.0,0.75,output_average,output_similarity,0.5,0.0,3,0.6657969217686649,0.0002890737069682909,0.6494185282140894,0.49418042218121766,0.10780269649918595,142.0,1.0
