case,mixer,peer_rule,init_mode,alpha,threshold,seeds,accuracy_mean,accuracy_std,consensus_mean,consensus_std,fragmentation_mean,fragmentation_std
parameter_aligned_average_aligned_state_similarity_independent_init,parameter_aligned_average,aligned_state_similarity,independent_init,0.25,0.0,5,0.8936856012344361,0.0029106287840424735,0.983375318877551,0.0037003448780078612,1.0,0.0
parameter_aligned_average_aligned_state_similarity_independent_init,parameter_aligned_average,aligned_state_similarity,independent_init,0.25,0.2,5,0.8936856012344361,0.0029106287840424735,0.983375318877551,0.0037003448780078612,1.0,0.0
parameter_aligned_average_aligned_state_similarity_independent_init,parameter_aligned_average,aligned_state_similarity,independent_init,0.25,0.6,5,0.893695199728012,0.002970139746453469,0.9841230867346938,0.0034738593804952327,1.0,0.0
parameter_aligned_average_aligned_state_similarity_independent_init,parameter_aligned_average,aligned_state_similarity,independent_init,0.25,0.8,5,0.8921447994709014,0.003364146167044422,0.9729566326530612,0.006588153705134016,9.8,3.6331804249169903
parameter_aligned_average_state_similarity_independent_init,parameter_aligned_average,state_similarity,independent_init,0.25,0.0,5,0.8937759981155395,0.002979542720055291,0.9821792091836734,0.0017525699202993687,1.0,0.0
parameter_aligned_average_state_similarity_independent_init,parameter_aligned_average,state_similarity,independent_init,0.25,0.2,5,0.8908648006916046,0.0024109479892026947,0.9620819515306123,0.0036428451612032825,26.8,2.280350850198276
parameter_aligned_average_state_similarity_independent_init,parameter_aligned_average,state_similarity,independent_init,0.25,0.6,5,0.8877944021224975,0.003293517173589868,0.9475966198979592,0.005356506321702704,50.0,0.0
parameter_aligned_average_state_similarity_independent_init,parameter_aligned_average,state_similarity,independent_init,0.25,0.8,5,0.8877944021224975,0.003293517173589868,0.9475966198979592,0.005356506321702704,50.0,0.0
