toy,scenario,training_backend,resolved_training_backend,device,agent_count,epochs,seed,warmup_runs,repeats,seconds,seconds_std,seconds_min,seconds_max,epochs_per_second,epochs_per_second_std,agent_steps_per_second,agent_steps_per_second_std,final_action_rate,final_action_rate_std,final_mean_policy_action_probability,final_mean_policy_action_probability_std,final_mean_reputation,final_mean_reputation_std,timing_make_run_dir_seconds,timing_write_metadata_seconds,timing_initial_state_seconds,timing_writer_setup_seconds,timing_initial_step_result_seconds,timing_initial_aggregate_row_seconds,timing_write_initial_aggregate_seconds,timing_sample_revision_mask_seconds,timing_hooked_step_total_seconds,timing_build_step_context_seconds,timing_local_step_seconds,timing_neural_context_peers_seconds,timing_build_observations_seconds,timing_policy_readout_seconds,timing_decision_selection_seconds,timing_local_training_seconds,timing_local_trainable_parameters_seconds,timing_local_loss_update_seconds,timing_local_loss_forward_seconds,timing_local_optimizer_update_seconds,timing_local_autograd_grad_seconds,timing_local_adam_update_seconds,timing_cache_refresh_seconds,timing_post_local_readout_seconds,timing_select_peers_seconds,timing_social_step_seconds,timing_social_distillation_seconds,timing_social_trainable_parameters_seconds,timing_social_loss_update_seconds,timing_social_mix_seconds,timing_social_loss_forward_seconds,timing_social_optimizer_update_seconds,timing_social_autograd_grad_seconds,timing_social_adam_update_seconds,timing_sample_actions_seconds,timing_commit_actions_seconds,timing_post_step_state_policy_seconds,timing_update_payoff_ema_seconds,timing_update_reputation_ema_seconds,timing_mobility_swaps_seconds,timing_finalize_hook_step_seconds,timing_aggregate_row_seconds,timing_write_aggregate_seconds,timing_write_micro_seconds,timing_make_run_dir_seconds_std,timing_write_metadata_seconds_std,timing_initial_state_seconds_std,timing_writer_setup_seconds_std,timing_initial_step_result_seconds_std,timing_initial_aggregate_row_seconds_std,timing_write_initial_aggregate_seconds_std,timing_sample_revision_mask_seconds_std,timing_hooked_step_total_seconds_std,timing_build_step_context_seconds_std,timing_local_step_seconds_std,timing_neural_context_peers_seconds_std,timing_build_observations_seconds_std,timing_policy_readout_seconds_std,timing_decision_selection_seconds_std,timing_local_training_seconds_std,timing_local_trainable_parameters_seconds_std,timing_local_loss_update_seconds_std,timing_local_loss_forward_seconds_std,timing_local_optimizer_update_seconds_std,timing_local_autograd_grad_seconds_std,timing_local_adam_update_seconds_std,timing_cache_refresh_seconds_std,timing_post_local_readout_seconds_std,timing_select_peers_seconds_std,timing_social_step_seconds_std,timing_social_distillation_seconds_std,timing_social_trainable_parameters_seconds_std,timing_social_loss_update_seconds_std,timing_social_mix_seconds_std,timing_social_loss_forward_seconds_std,timing_social_optimizer_update_seconds_std,timing_social_autograd_grad_seconds_std,timing_social_adam_update_seconds_std,timing_sample_actions_seconds_std,timing_commit_actions_seconds_std,timing_post_step_state_policy_seconds_std,timing_update_payoff_ema_seconds_std,timing_update_reputation_ema_seconds_std,timing_mobility_swaps_seconds_std,timing_finalize_hook_step_seconds_std,timing_aggregate_row_seconds_std,timing_write_aggregate_seconds_std,timing_write_micro_seconds_std
toy4,neural_output_average,batched,batched,cpu,256,3,1,0,2,0.9507782009895891,0.9603035370007347,0.271741057978943,1.6298153440002352,6.440310506319666,6.504832517368043,1648.7194896178346,1665.237124446219,0.44140625,0.0,0.4215993285179138,0.0,0.4904140625000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toy4,neural_output_average,batched,batched,cuda,256,3,1,0,2,1.3344313934794627,1.0010518713362002,0.6265808269381523,2.042281960020773,3.128417470667175,2.346848386987109,800.8748724907967,600.7931870686999,0.44140625,0.0,0.42159929871559143,0.0,0.4904140625000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toy4,neural_output_average,tensor_batched,tensor_batched,cpu,256,3,1,0,2,0.4410784440115094,0.2996498077649894,0.22919403295964003,0.6529628550633788,8.84189402940795,6.006804191322859,2263.524871528435,1537.7418729786518,0.44140625,0.0,0.4215993285179138,0.0,0.4904140625000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toy4,neural_output_average,tensor_batched,tensor_batched,cuda,256,3,1,0,2,0.34610130346845835,0.030485714605819177,0.32454464794136584,0.36765795899555087,8.701739264202839,0.7664771473676772,2227.645251635927,196.21814972612538,0.44140625,0.0,0.42159929871559143,0.0,0.4904140625000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toy5,neural_output_average,batched,batched,cpu,256,3,1,0,2,0.4830244380864315,0.24584062210588636,0.30918886710423976,0.6568600090686232,7.134995256539073,3.6314346320428696,1826.5587856740026,929.6472658029746,0.921875,0.0,0.5576597452163696,0.0,0.24701562499999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toy5,neural_output_average,batched,batched,cuda,256,3,1,0,2,0.6426743714837357,0.2356045591713412,0.4760767900152132,0.8092719529522583,5.004270050904393,1.834566448628818,1281.0931330315245,469.6490108489774,0.921875,0.0,0.5576597452163696,0.0,0.24701562499999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toy5,neural_output_average,tensor_batched,tensor_batched,cpu,256,3,1,0,2,0.26192579948110506,0.036691566481756845,0.23598094400949776,0.28787065495271236,11.567118982828108,1.6203662105895216,2961.1824596039955,414.8137499109175,0.921875,0.0,0.5576597452163696,0.0,0.24701562499999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toy5,neural_output_average,tensor_batched,tensor_batched,cuda,256,3,1,0,2,0.4919145390158519,0.26908998484078117,0.3016391859855503,0.6821898920461535,7.1716299648244135,3.9230672107784654,1835.9372709950499,1004.3052059592872,0.921875,0.0,0.5576597452163696,0.0,0.24701562499999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
