toy,scenario,peer_rule,training_backend,resolved_training_backend,device,agent_count,epochs,seed,repeat_index,warmup_runs,repeats,run_id,epoch,policy_rule,coordination_mixer,stage,seconds
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,decision_selection,0.001862160163000226
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,local_trainable_parameters,2.8343871235847473e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,local_loss_forward,0.0006327889859676361
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,local_autograd_grad,0.0010519339703023434
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,local_adam_update,0.0007271789945662022
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,local_optimizer_update,0.0018946609925478697
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,local_loss_update,0.002558389212936163
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,local_training,0.002719644922763109
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,cache_refresh,1.0428950190544128e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,post_local_readout,0.00023200013674795628
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,local_step,0.007389304926618934
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,select_peers,0.013755751075223088
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,social_mix,0.0041408478282392025
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,social_trainable_parameters,3.6590034142136574e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,social_loss_forward,0.0010358230210840702
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,social_autograd_grad,0.0009835739620029926
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,social_adam_update,0.000959428958594799
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,social_optimizer_update,0.0026942561380565166
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,social_loss_update,0.003771068062633276
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,social_distillation,0.008966494118794799
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,social_step,0.009020477067679167
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,sample_actions,7.745111361145973e-06
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,commit_actions,1.5149125829339027e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,post_step_state_policy,4.9454160034656525e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,update_payoff_ema,7.142499089241028e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,update_reputation_ema,5.215802229940891e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,mobility_swaps,0.00035546417348086834
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,finalize_hook_step,2.184184268116951e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,hooked_step_total,0.03233553492464125
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,aggregate_row,0.018143638037145138
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,1,neural_policy,output_average,write_aggregate,5.631684325635433e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,sample_revision_mask,2.263300120830536e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,build_step_context,9.028008207678795e-06
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,build_observations,0.0002963920123875141
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,policy_readout,0.0003168100956827402
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,decision_selection,0.0011427050922065973
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,local_trainable_parameters,2.3214146494865417e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,local_loss_forward,0.0004593611229211092
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,local_autograd_grad,0.0009784551803022623
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,local_adam_update,0.0007480080239474773
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,local_optimizer_update,0.0018378840759396553
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,local_loss_update,0.00232862401753664
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,local_training,0.0024642699863761663
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,cache_refresh,1.0249903425574303e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,post_local_readout,0.00027152406983077526
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,local_step,0.005079697817564011
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,select_peers,0.012099161045625806
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,social_mix,0.0021862739231437445
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,social_trainable_parameters,2.4507055059075356e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,social_loss_forward,0.0003779169637709856
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,social_autograd_grad,0.0005420581437647343
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,social_adam_update,0.0006180920172482729
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,social_optimizer_update,0.0012556801084429026
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,social_loss_update,0.0016648550517857075
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,social_distillation,0.00433189095929265
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,social_step,0.0043619179632514715
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,sample_actions,7.053138688206673e-06
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,commit_actions,1.3595912605524063e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,post_step_state_policy,4.191906191408634e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,update_payoff_ema,5.9061916545033455e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,update_reputation_ema,4.71991952508688e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,mobility_swaps,0.00034397211857140064
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,finalize_hook_step,2.037803642451763e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,hooked_step_total,0.023432740941643715
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,aggregate_row,0.014212637208402157
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,2,neural_policy,output_average,write_aggregate,0.00011835386976599693
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,sample_revision_mask,6.769783794879913e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,build_step_context,1.887604594230652e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,build_observations,0.0010387890506535769
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,policy_readout,0.0012459917925298214
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,decision_selection,0.0018019150011241436
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,local_trainable_parameters,2.5588087737560272e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,local_loss_forward,0.0017337659373879433
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,local_autograd_grad,0.0010697869583964348
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,local_adam_update,0.000669057946652174
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,local_optimizer_update,0.0024598930031061172
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,local_loss_update,0.004230438033118844
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,local_training,0.004386833868920803
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,cache_refresh,9.387033060193062e-06
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,post_local_readout,0.00020327488891780376
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,local_step,0.009260270977392793
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,select_peers,0.014535089023411274
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,social_mix,0.0025554730091243982
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,social_trainable_parameters,2.5208108127117157e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,social_loss_forward,0.00042448495514690876
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,social_autograd_grad,0.0005865010898560286
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,social_adam_update,0.0006579868495464325
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,social_optimizer_update,0.0013587549328804016
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,social_loss_update,0.0018155111465603113
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,social_distillation,0.004929904127493501
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,social_step,0.004963868064805865
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,sample_actions,7.695052772760391e-06
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,commit_actions,1.4517921954393387e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,post_step_state_policy,4.06170729547739e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,update_payoff_ema,6.850995123386383e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,update_reputation_ema,5.718786269426346e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,mobility_swaps,0.0004370880778878927
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,finalize_hook_step,2.446700818836689e-05
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,hooked_step_total,0.03110166685655713
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,aggregate_row,0.01981658791191876
toy4,neural_output_average_output_similarity,output_similarity,tensor_batched,tensor_batched,cuda,1024,3,1,1,0,2,toy4_gpu_core_neural_output_average_output_similarity_tensor_batched_1024_cuda_repeat01,3,neural_policy,output_average,write_aggregate,5.642697215080261e-05
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,0,neural_policy,output_average,make_run_dir,0.00012788199819624424
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,0,neural_policy,output_average,write_metadata,0.002227913122624159
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,0,neural_policy,output_average,initial_state,0.9218720609787852
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,0,neural_policy,output_average,writer_setup,0.0004464159719645977
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,0,neural_policy,output_average,initial_step_result,0.27945967693813145
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,0,neural_policy,output_average,initial_aggregate_row,0.12855000887066126
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,0,neural_policy,output_average,write_initial_aggregate,9.261583909392357e-05
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,1,neural_policy,output_average,sample_revision_mask,2.9376009479165077e-05
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,1,neural_policy,output_average,build_step_context,1.0228948667645454e-05
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,1,neural_policy,output_average,build_observations,0.0010117569472640753
toy4,neural_output_average_output_similarity,output_similarity,batched,batched,cpu,2048,3,1,0,0,2,toy4_gpu_core_neural_output_average_output_similarity_batched_2048_cpu_repeat00,1,neural_policy,output_average,policy_readout,0.0025834860280156136
