label,recovery_rate,extraction_cost,dynamic_rewire_rate,initial_price_expectation_mean,initial_conservation_norm_mean,coordination_mixer,coordination_peer_rule,alpha,coordination_threshold,seeds,final_resource_fraction_mean,final_resource_fraction_std,final_market_price_mean,final_mean_harvest_intensity_mean,final_mean_payoff_mean,cumulative_rewired_edge_count_mean,final_fragmentation_components_mean
toy10_market_sweep_smoke_seeds01_02,0.02,0.3,0.0,0.5,0.35,output_average,output_similarity,0.0,0.0,2,0.7219293212588795,0.00027331037309074463,0.623264709922471,0.46395165442506014,0.12846620714353862,0.0,1.0
toy10_market_sweep_smoke_seeds01_02,0.02,0.3,0.0,0.5,0.35,output_average,output_similarity,0.25,0.0,2,0.7219715401387898,0.0002597923837571997,0.6232980892168551,0.4638441529999793,0.1287237380728647,0.0,1.0
toy10_market_sweep_smoke_seeds01_02,0.02,0.3,0.1,0.5,0.35,output_average,output_similarity,0.0,0.0,2,0.7220656751781971,0.0003217459723995445,0.6227281917008309,0.46646634592313074,0.12873312800810782,49.5,1.0
toy10_market_sweep_smoke_seeds01_02,0.02,0.3,0.1,0.5,0.35,output_average,output_similarity,0.25,0.0,2,0.7219624124151354,0.00036250670796248076,0.6228939243834252,0.4670969378722514,0.12912590488814135,49.5,1.0
toy10_market_sweep_smoke_seeds01_02,0.1,0.3,0.0,0.5,0.35,output_average,output_similarity,0.0,0.0,2,0.7875625012690457,0.0002632835994186958,0.6213245474507216,0.4733657949562612,0.14902205350870512,0.0,1.0
toy10_market_sweep_smoke_seeds01_02,0.1,0.3,0.0,0.5,0.35,output_average,output_similarity,0.25,0.0,2,0.7875991075922055,0.0002487043106202072,0.6213589014239478,0.47325535281315995,0.14928506025253602,0.0,1.0
toy10_market_sweep_smoke_seeds01_02,0.1,0.3,0.1,0.5,0.35,output_average,output_similarity,0.0,0.0,2,0.7876643744841516,0.0002425354856684905,0.6207868531649718,0.4758772198835791,0.14935690845097888,49.5,1.0
toy10_market_sweep_smoke_seeds01_02,0.1,0.3,0.1,0.5,0.35,output_average,output_similarity,0.25,0.0,2,0.7875671921723965,0.0002781245913466613,0.6209522572607404,0.4765122958070023,0.14978777456218306,49.5,1.0
