label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_regime_sweep_seeds01_05,harsh_pd,prisoner_dilemma,defection-dominant baseline,5.0,3.0,1.0,0.0,fermi_imitation,output_average,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212208_209465_toy2_regime_sweep_seeds01_05_harsh_pd_fermi_imitation_output_average_a0p25_seed03,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,harsh_pd,prisoner_dilemma,defection-dominant baseline,5.0,3.0,1.0,0.0,fermi_imitation,output_average,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212208_547748_toy2_regime_sweep_seeds01_05_harsh_pd_fermi_imitation_output_average_a0p25_seed04,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,harsh_pd,prisoner_dilemma,defection-dominant baseline,5.0,3.0,1.0,0.0,fermi_imitation,output_average,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212208_893997_toy2_regime_sweep_seeds01_05_harsh_pd_fermi_imitation_output_average_a0p25_seed05,0.0,1.0,0.0,0,0.0,1
toy2_regime_sweep_seeds01_05,harsh_pd,prisoner_dilemma,defection-dominant baseline,5.0,3.0,1.0,0.0,rd_well_mixed,none,none,1,0.0,1.0,1.0,linear,0.0,experiments/runs/20260429_212209_233453_toy2_regime_sweep_seeds01_05_harsh_pd_rd_well_mixed_reference_seed01,8.700011560019977e-06,1.000032624925083,8.700011560019977e-06,0,0.0,0
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,neural_policy,none,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212209_288022_toy2_regime_sweep_seeds01_05_mild_pd_neural_policy_none_a0p25_seed01,0.14,1.215,0.1623082011938095,12,0.03,100
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,neural_policy,none,none,2,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212212_385179_toy2_regime_sweep_seeds01_05_mild_pd_neural_policy_none_a0p25_seed02,0.12,1.195,0.1766001135110855,6,0.07,100
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,neural_policy,none,none,3,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212215_500893_toy2_regime_sweep_seeds01_05_mild_pd_neural_policy_none_a0p25_seed03,0.21,1.345,0.13556727766990662,10,0.06,100
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,neural_policy,none,none,4,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212218_833376_toy2_regime_sweep_seeds01_05_mild_pd_neural_policy_none_a0p25_seed04,0.17,1.2775,0.17165449261665344,8,0.06,100
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,neural_policy,none,none,5,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212221_918135_toy2_regime_sweep_seeds01_05_mild_pd_neural_policy_none_a0p25_seed05,0.22,1.3575,0.171178936958313,12,0.06,100
toy2_regime_sweep_seeds01_05,mild_pd,prisoner_dilemma,spatial cooperation survival,3.5,3.0,1.0,0.0,neural_policy,output_average,none,1,0.25,1.0,1.0,linear,0.0,experiments/runs/20260429_212225_248067_toy2_regime_sweep_seeds01_05_mild_pd_neural_policy_output_average_a0p25_seed01,0.09,1.135,0.08840427547693253,9,0.01,1
