label,game_family,update_rule,mixer,peer_rule,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,revision_rate,selection_strength,policy_temperature,payoff_transform,learning_enabled,epoch,seeds,cooperation_mean,cooperation_std,policy_cooperation_mean,policy_cooperation_std,payoff_mean,payoff_std,local_loss_mean,revised_local_loss_mean,social_loss_mean,realized_revision_rate_mean
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,24,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,25,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,26,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,27,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,28,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,29,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,30,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,31,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,32,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,33,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,34,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,35,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,36,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,37,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,38,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,39,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,40,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,41,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,42,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,43,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,44,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,45,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,46,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,47,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,48,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,49,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.6,default,,sampled_policy_gradient,1.0,4.0,1.0,linear,True,50,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,0,3,0.6466666666666666,0.03785938897200179,0.6466666658719381,0.037859386977801494,2.578333333333333,0.09827681991870382,0.0,0.0,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,1,3,0.6433333333333333,0.041633319989322654,0.6459732055664062,0.03510920688958271,2.591666666666667,0.10016652800877801,0.0,0.0,0.0,0.07666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,2,3,0.65,0.03464101615137751,0.6409439841906229,0.03604502878155017,2.615,0.07937253933193775,0.0,0.0,0.0,0.10666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,3,3,0.66,0.026457513110645852,0.6578339338302612,0.03597281145203698,2.6350000000000002,0.06082762530298216,0.0,0.0,0.0,0.08
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,4,3,0.6533333333333333,0.04163331998932264,0.6558111111323038,0.041385351704735424,2.6316666666666664,0.10372238588334415,0.0,0.0,0.0,0.11
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,5,3,0.66,0.043588989435406705,0.6553899844487509,0.04095778806251811,2.65,0.125,0.0,0.0,0.0,0.07666666666666666
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,6,3,0.6566666666666666,0.05507570547286102,0.6578869819641113,0.04893089028523282,2.668333333333333,0.13714347718113823,0.0,0.0,0.0,0.09000000000000001
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,7,3,0.6566666666666666,0.07234178138070235,0.6556853453318278,0.06395655560387044,2.6783333333333332,0.20064479393528595,0.0,0.0,0.0,0.09999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,8,3,0.6466666666666666,0.07234178138070235,0.6569923957188925,0.0722534613892253,2.668333333333333,0.17904841058588966,0.0,0.0,0.0,0.06
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,9,3,0.6366666666666666,0.07371114795831994,0.639963428179423,0.07324705220419686,2.6633333333333336,0.178978583448784,0.0,0.0,0.0,0.09666666666666666
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,10,3,0.63,0.08717797887081348,0.6335076491038004,0.08074370170257052,2.67,0.19059118552545917,0.0,0.0,0.0,0.11
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,11,3,0.6233333333333333,0.09237604307034016,0.626323421796163,0.09200580632332293,2.6566666666666667,0.20262856001396584,0.0,0.0,0.0,0.09000000000000001
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,12,3,0.6066666666666667,0.12503332889007365,0.617562492688497,0.11488533041289573,2.6233333333333335,0.3046446016809314,0.0,0.0,0.0,0.10666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,13,3,0.6266666666666667,0.14224392195567911,0.6147169868151346,0.1334566519622264,2.703333333333333,0.38256807673057786,0.0,0.0,0.0,0.12333333333333334
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,14,3,0.6366666666666667,0.13428824718989127,0.6301735043525696,0.1390767172340921,2.728333333333333,0.3609824557140325,0.0,0.0,0.0,0.12666666666666668
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,15,3,0.64,0.12165525060596441,0.6420995593070984,0.12990546637025013,2.73,0.32924155266308663,0.0,0.0,0.0,0.10666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,16,3,0.63,0.12165525060596441,0.6385568777720133,0.12660526231100275,2.705,0.32430695336363063,0.0,0.0,0.0,0.09666666666666668
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,17,3,0.6233333333333334,0.11930353445448853,0.6280735532442728,0.12694926812729992,2.6816666666666666,0.31758201040571143,0.0,0.0,0.0,0.12666666666666668
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,18,3,0.6333333333333333,0.11846237095944574,0.6236035625139872,0.12128641050429448,2.716666666666667,0.3023794525647092,0.0,0.0,0.0,0.11666666666666668
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,19,3,0.62,0.12999999999999998,0.6292993625005087,0.11739037462035767,2.6999999999999997,0.3165833223655346,0.0,0.0,0.0,0.13
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,20,3,0.6133333333333334,0.11846237095944571,0.6176642775535583,0.12704588881703616,2.6816666666666666,0.2942929379603482,0.0,0.0,0.0,0.12333333333333334
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,21,3,0.61,0.13892443989449804,0.6138687531153361,0.13532723899704008,2.685,0.3533058165385902,0.0,0.0,0.0,0.10666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,22,3,0.6233333333333334,0.12701705922171766,0.614857017993927,0.13399017390574602,2.7216666666666662,0.31977856922147424,0.0,0.0,0.0,0.12
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,23,3,0.6233333333333334,0.12741009902410927,0.6259953578313192,0.1240202882977652,2.7266666666666666,0.31860372460681186,0.0,0.0,0.0,0.12333333333333334
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,24,3,0.6233333333333334,0.12741009902410927,0.6230230728785197,0.1319965082810603,2.7266666666666666,0.31860372460681186,0.0,0.0,0.0,0.10999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,25,3,0.6266666666666667,0.12423096769056148,0.6262568434079488,0.12558534477913005,2.7383333333333333,0.32005207909547045,0.0,0.0,0.0,0.11
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,26,3,0.6266666666666667,0.13316656236958785,0.6291344165802002,0.1304361041475031,2.7433333333333336,0.34366892983412584,0.0,0.0,0.0,0.10000000000000002
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,27,3,0.6366666666666667,0.1327905619136139,0.6338279048601786,0.13414487373180917,2.783333333333333,0.36709444742917774,0.0,0.0,0.0,0.13333333333333333
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,28,3,0.6333333333333334,0.13576941236277534,0.6356828610102335,0.13360748678827075,2.7616666666666667,0.3855299383100272,0.0,0.0,0.0,0.09999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,29,3,0.6366666666666667,0.14224392195567914,0.6342231631278992,0.13959010899237156,2.783333333333333,0.4085441632594122,0.0,0.0,0.0,0.09666666666666668
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,30,3,0.6433333333333334,0.14433756729740646,0.6424139340718588,0.14134337888238088,2.796666666666667,0.41756237059070994,0.0,0.0,0.0,0.09333333333333334
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,31,3,0.64,0.16462077633154323,0.6409938136736552,0.15463616099781827,2.785,0.4480234368869557,0.0,0.0,0.0,0.09999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,32,3,0.6233333333333334,0.17925772879665,0.6317998965581259,0.1718785402239452,2.7616666666666667,0.4665386729236208,0.0,0.0,0.0,0.08666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,33,3,0.62,0.19052558883257648,0.6131094892819723,0.17807659327459013,2.78,0.49386232899462995,0.0,0.0,0.0,0.13333333333333333
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,34,3,0.6133333333333333,0.18823743871327334,0.6238106985886892,0.18795369048613633,2.7566666666666664,0.49674775624388423,0.0,0.0,0.0,0.09999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,35,3,0.5933333333333333,0.19731531449264986,0.6007363696893057,0.19113176800358703,2.7116666666666664,0.5052804501792378,0.0,0.0,0.0,0.10999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,36,3,0.5833333333333334,0.1962990915244728,0.5824534197648367,0.19751053768715854,2.686666666666667,0.4974267115197305,0.0,0.0,0.0,0.12666666666666668
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,37,3,0.5833333333333334,0.18770544300401454,0.5845734576384226,0.19513664427118435,2.686666666666667,0.46637788683998876,0.0,0.0,0.0,0.09000000000000001
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,38,3,0.5833333333333334,0.17039170558842748,0.5810492138067881,0.18082842166102434,2.6816666666666666,0.4241560247518987,0.0,0.0,0.0,0.09999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,39,3,0.5933333333333334,0.17039170558842745,0.5907326141993204,0.16837884782668416,2.706666666666667,0.4317503136459004,0.0,0.0,0.0,0.10333333333333333
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,40,3,0.5866666666666667,0.16743157806499148,0.5896914303302765,0.17320309756830243,2.688333333333334,0.4311708864630511,0.0,0.0,0.0,0.07333333333333333
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,41,3,0.5833333333333334,0.17925772879665006,0.578915407260259,0.1738304100019391,2.6966666666666668,0.46974283744761164,0.0,0.0,0.0,0.08333333333333333
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,42,3,0.5833333333333334,0.178978583448784,0.5845367809136709,0.1734346217900453,2.6966666666666668,0.46771608196996306,0.0,0.0,0.0,0.07
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,43,3,0.5766666666666667,0.17616280348965085,0.5805305242538452,0.17277697315100232,2.6833333333333336,0.4478932164404073,0.0,0.0,0.0,0.09999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,44,3,0.5666666666666667,0.18475208614068026,0.5707997977733612,0.1816490551837309,2.658333333333333,0.4705935967831834,0.0,0.0,0.0,0.11666666666666665
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,45,3,0.5666666666666667,0.1934769581457527,0.5587656199932098,0.19627192472282087,2.668333333333333,0.4911551010967241,0.0,0.0,0.0,0.09333333333333334
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,46,3,0.5666666666666667,0.1850225211517056,0.565452774365743,0.18979813239519905,2.658333333333333,0.48211340298039146,0.0,0.0,0.0,0.08666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,47,3,0.5566666666666666,0.1939931270260195,0.5640688339869181,0.19121790383976628,2.6283333333333334,0.5082896156064308,0.0,0.0,0.0,0.09666666666666666
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,48,3,0.5499999999999999,0.19974984355438183,0.5549098551273346,0.1992566246264737,2.6149999999999998,0.5198317035349036,0.0,0.0,0.0,0.09999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,49,3,0.5466666666666667,0.2307234997422962,0.5477166672547659,0.20844376576719492,2.598333333333333,0.5885858759206962,0.0,0.0,0.0,0.11333333333333333
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,1.0,1.0,linear,True,50,3,0.53,0.22869193252058548,0.5379321177800497,0.2327164409331368,2.585,0.578770248025933,0.0,0.0,0.0,0.10999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,0,3,0.6466666666666666,0.03785938897200179,0.6466666658719381,0.037859386977801494,2.578333333333333,0.09827681991870382,0.0,0.0,0.0,0.0
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,1,3,0.64,0.036055512754639925,0.6438063184420267,0.03423332422921484,2.5900000000000003,0.09733961166965899,0.0,0.0,0.0,0.07666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,2,3,0.64,0.02645751311064593,0.6378832658131918,0.03383142230877649,2.605,0.07810249675906641,0.0,0.0,0.0,0.10666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,3,3,0.6433333333333334,0.023094010767585042,0.6457894841829935,0.02896847820734773,2.6166666666666667,0.06825198409814417,0.0,0.0,0.0,0.08
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,4,3,0.6333333333333333,0.03511884584284248,0.6328460574150085,0.037922396475274456,2.611666666666667,0.10866615541802023,0.0,0.0,0.0,0.11
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,5,3,0.6433333333333334,0.0321455025366432,0.6359184384346008,0.03449471360813129,2.626666666666667,0.11295279249904959,0.0,0.0,0.0,0.07666666666666666
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,6,3,0.6433333333333333,0.049328828623162436,0.6400043567021688,0.041700332525004276,2.6566666666666667,0.13768926368215256,0.0,0.0,0.0,0.09000000000000001
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,7,3,0.6433333333333333,0.06658328118479391,0.6410033106803894,0.05895292737653546,2.676666666666667,0.19367068268928392,0.0,0.0,0.0,0.09999999999999999
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,8,3,0.6333333333333333,0.06806859285554047,0.642481247584025,0.06925751301589395,2.6666666666666665,0.17192537140670475,0.0,0.0,0.0,0.06
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,9,3,0.6233333333333334,0.07094598884597585,0.6239458123842875,0.07073275182270984,2.6616666666666666,0.1722159497065626,0.0,0.0,0.0,0.09666666666666666
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,10,3,0.62,0.08185352771872445,0.6209275722503662,0.07775885254567258,2.665,0.1743559577416271,0.0,0.0,0.0,0.11
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,11,3,0.6133333333333333,0.08504900548115381,0.6146383881568909,0.08562759795071327,2.651666666666667,0.18475208614068045,0.0,0.0,0.0,0.09000000000000001
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,12,3,0.6033333333333334,0.12342339054382415,0.6066411932309469,0.10505115026897349,2.6316666666666664,0.2828574434822838,0.0,0.0,0.0,0.10666666666666667
toy2_stag_hunt_counterfactual_strength_gate_seed01_03,stag_hunt,fermi_imitation,none,none,0.65,default,,sampled_policy_gradient,0.1,2.0,1.0,linear,True,13,3,0.6166666666666667,0.1386842937514315,0.6064307391643524,0.13453107663868322,2.703333333333333,0.3366872930975169,0.0,0.0,0.0,0.12333333333333334
