toy,device,agent_count,stage,batched_seconds_per_epoch,tensor_batched_seconds_per_epoch,speedup,tensor_minus_batched_seconds_per_epoch,tensor_share_of_steady_state_pct,tensor_share_of_hooked_step_pct
toy4,cpu,1024,steady_state_total,0.3187708542100154,0.0759843720938079,4.195216008582277,-0.24278648211620749,100.0,100.3552882483085
toy4,cpu,1024,update_payoff_ema,0.00014720791950821875,0.00013686728198081255,1.0755522969240805,-1.0340637527406205e-05,0.17885756946831843,0.1794853925459054
toy4,cpu,1024,update_reputation_ema,6.73508271574974e-05,7.480712374672294e-05,0.900326383160104,7.4562965892255415e-06,0.09696653241776854,0.09730210451002888
toy4,cuda,1024,build_observations,0.01224645070033148,0.018994585820473732,0.6447337581391942,0.006748135120142253,18.230178321642157,18.310202786197095
toy4,cuda,1024,build_step_context,4.640240222215652e-05,9.272899478673935e-05,0.5004087699739873,4.632659256458283e-05,0.08894838042922136,0.08933908050792139
toy4,cuda,1024,cache_refresh,9.221229702234268e-05,3.6021007690578696e-05,2.5599588388655996,-5.619128933176398e-05,0.03455547812788224,0.034707245407963515
toy4,cuda,1024,commit_actions,3.593980800360441e-05,6.417079130187631e-05,0.5600649029639371,2.82309832982719e-05,0.0613310706806216,0.06160158885587304
toy4,cuda,1024,decision_selection,0.006727127591148019,0.008014789107255638,0.8393393140011728,0.0012876615161076192,7.71135777577021,7.7451118885928345
toy4,cuda,1024,finalize_hook_step,5.105319432914257e-05,0.0001012433902360499,0.504261998833816,5.0190195906907334e-05,0.09677395237871578,0.09720074669758269
toy4,cuda,1024,hooked_step_total,0.4698799202218652,0.10364615890430287,4.533500567596607,-0.36623376131756236,99.56339411678708,100.0
toy4,cuda,1024,local_adam_update,0.07112506133271382,0.006210252305027098,11.45284568795043,-0.06491480902768672,5.987147836740554,6.013294446492078
toy4,cuda,1024,local_autograd_grad,0.009893584507517518,0.014025589090306313,0.7053952916926248,0.0041320045827887945,13.506082152147417,13.565143221874585
toy4,cuda,1024,local_loss_forward,0.021557593799661844,0.005168757180217654,4.1707499594233335,-0.01638883661944419,4.978849911087995,5.0006143008445685
toy4,cuda,1024,local_loss_update,0.1622283681994304,0.02731713419780135,5.938703782935163,-0.13491123400162905,26.31591759050747,26.430941873892984
toy4,cuda,1024,local_optimizer_update,0.08265029831090942,0.021973860694561153,3.7613007317993308,-0.060676437616348264,21.169048442894105,21.26157343555827
toy4,cuda,1024,local_step,0.1925758520141244,0.07046018317341804,2.733115971897955,-0.12211566884070635,67.76035766332835,68.05712000737829
toy4,cuda,1024,local_trainable_parameters,0.0003899671835824847,0.0007351080188527704,0.5304896336066066,0.00034514083527028574,0.7083287223657811,0.7114239370465107
toy4,cuda,1024,local_training,0.16277664600638675,0.02849768418818712,5.71192539476106,-0.13427896181819962,27.453308454366777,27.57330360994198
toy4,cuda,1024,mobility_swaps,0.00011094980873167515,0.00023964348947629331,0.4629786061542508,0.00012869368074461816,0.2297416029228467,0.23075139045955378
toy4,cuda,1024,policy_readout,0.0034522428992204367,0.008752663165796547,0.3944219986336308,0.00530042026657611,8.406023046984199,8.442894538287343
toy4,cuda,1024,post_local_readout,0.002985254325903952,0.001634069811552763,1.8268829794164274,-0.0013511845143511889,1.575705637883789,1.5825852336271102
toy4,cuda,1024,post_step_state_policy,0.00013508435804396868,0.000297853525262326,0.4535261347838572,0.0001627691672183573,0.28579082720317656,0.28704573739095757
toy4,cuda,1024,sample_actions,1.7355813179165124e-05,2.743121003732085e-05,0.6327031565706399,1.0075396858155727e-05,0.02628213452866058,0.026397731693288077
toy4,cuda,1024,sample_revision_mask,0.00020059982780367138,0.0004548963741399348,0.4409791750548512,0.00025429654633626344,0.4366058832129193,0.4385223578380749
toy4,cuda,1024,select_peers,0.0005492225871421396,0.0006261641974560916,0.8771223097287555,7.694161031395201e-05,0.5993802148838754,0.6020192745725063
toy4,cuda,1024,social_adam_update,0.23129069360438737,0.005393085686955601,42.88652304631768,-0.22589760791743177,5.157302752394903,5.180035974902392
toy4,cuda,1024,social_autograd_grad,0.0035240654018707574,0.005896798311732709,0.5976235264582501,0.0023727329098619516,5.6683569316417035,5.693194517560302
toy4,cuda,1024,social_distillation,0.2585548972012475,0.022355645522475244,11.56553036866278,-0.2361992516787723,21.42877782986089,21.522980006593407
toy4,cuda,1024,social_loss_forward,0.0015592878102324902,0.001479403395205736,1.0539977231941156,-7.988441502675418e-05,1.4218779507015182,1.4281094034157134
toy4,cuda,1024,social_loss_update,0.25163313519442454,0.0,inf,-0.25163313519442454,0.0,0.0
toy4,cuda,1024,social_mix,0.012838396907318384,0.003853454522322863,3.3316591211719806,-0.00898494238499552,3.703916052147714,3.7201471448744767
toy4,cuda,1024,social_optimizer_update,0.23665503872325644,0.012739379995036871,18.576652773954052,-0.22391565872821956,12.21351128951921,12.267190978559558
toy4,cuda,1024,social_step,0.2586477656965144,0.02249898398295045,11.495975369044023,-0.23614878171356393,21.56554985683359,21.660356434558658
toy4,cuda,1024,social_trainable_parameters,0.0002683875849470496,0.0,inf,-0.0002683875849470496,0.0,0.0
toy4,cuda,1024,steady_state_total,0.4700805200496688,0.1041010552784428,4.515617241269339,-0.365979464771226,100.0,100.43852235783808
toy4,cuda,1024,update_payoff_ema,0.00018922968301922084,0.0003447084920480848,0.5489556752574126,0.00015547880902886394,0.3308822118419583,0.33233444408769486
toy4,cuda,1024,update_reputation_ema,8.518343092873692e-05,0.00020607508486136794,0.41336113478270325,0.00012089165393263102,0.19717514583726856,0.19804373396355612
toy5,cpu,1024,build_observations,0.00528724652249366,0.006050376826897264,0.8738706156266055,0.0007631303044036038,6.270622193860836,6.280356471256414
toy5,cpu,1024,build_step_context,0.003703006787691265,0.0034615637036040426,1.0697497156663163,-0.00024144308408722247,3.6085823479753234,3.614180835986628
toy5,cpu,1024,cache_refresh,0.0001266500214114785,2.6546395383775233e-05,4.770893357856228,-0.00010010362602770327,0.027346269568299567,0.02738874734092988
toy5,cpu,1024,commit_actions,0.000432146992534399,0.00031100211199373005,1.3895307326501736,-0.00012114488054066898,0.31689750061499955,0.31739030260603174
toy5,cpu,1024,decision_selection,0.0018950439989566803,0.001722003798931837,1.100487699348968,-0.00017304020002484322,1.746251433395177,1.7489683566979974
toy5,cpu,1024,finalize_hook_step,2.387037966400385e-05,2.268110401928425e-05,1.0524346453201059,-1.1892756447195993e-06,0.02308841934345732,0.023124327415343263
toy5,cpu,1024,hooked_step_total,0.5516060483758338,0.09786301600979641,5.63651183937164,-0.4537430323660374,99.84475356728865,100.0
toy5,cpu,1024,local_adam_update,0.11894905508961529,0.015963383088819682,7.4513688250032635,-0.1029856720007956,16.7496694072686,16.775638353309752
toy5,cpu,1024,local_autograd_grad,0.007300754869356752,0.00867207159753889,0.8418697640167877,0.0013713167281821379,8.952984691575665,8.966888492601777
toy5,cpu,1024,local_loss_forward,0.0064011033973656595,0.005374605895485729,1.1909902831651549,-0.0010264975018799303,5.525738317442677,5.534323339405063
toy5,cpu,1024,local_loss_update,0.21663177758455276,0.03194781066849828,6.780801972078785,-0.1846839669160545,33.17611074547266,33.227601704839756
toy5,cpu,1024,local_optimizer_update,0.12974945600144566,0.026444098399952057,4.906556239470086,-0.1033053576014936,27.52030258559747,27.563006013710584
toy5,cpu,1024,local_step,0.24820424899226054,0.05792927319416777,4.284608373392286,-0.19027497579809277,59.58669566271533,59.67926752571496
toy5,cpu,1024,local_trainable_parameters,0.002508823585230857,0.0031200565048493446,0.8040955608757472,0.0006112329196184874,3.226615260606151,3.2316252516513
toy5,cpu,1024,local_training,0.2194395650061779,0.03557457259157673,6.168438550914209,-0.18386499241460116,36.90734155538622,36.964629115403554
toy5,cpu,1024,mobility_swaps,0.0,0.0,1.0,0.0,0.0,0.0
toy5,cpu,1024,policy_readout,0.007922332407906652,0.007905210787430405,1.002165865140936,-1.712162047624692e-05,8.027422062063144,8.039909839486429
toy5,cpu,1024,post_local_readout,0.009541609231382609,0.00234056239714846,4.076631002449362,-0.007201046834234149,2.2854093188159323,2.2889794074442436
toy5,cpu,1024,post_step_state_policy,0.00017854950856417419,0.00016949769342318178,1.0534037659049018,-9.051815140992403e-06,0.1724657171443032,0.17273395529134689
toy5,cpu,1024,sample_actions,5.535606760531664e-06,5.3587136790156364e-06,1.0330103625817384,-1.7689308151602745e-07,0.005155440004515333,0.005163506420454856
toy5,cpu,1024,sample_revision_mask,0.00013476958265528082,0.0001524507999420166,0.884020173764515,1.7681217286735773e-05,0.15524643271136127,0.15548786906982098
toy5,cpu,1024,select_peers,0.0006620233063586057,0.0007630611187778413,0.867588834062122,0.00010103781241923562,0.7659926499522542,0.767185696535899
toy5,cpu,1024,social_adam_update,0.2549501111032441,0.008182162139564752,31.159259222013674,-0.24676794896367937,8.329294663784788,8.342248698491826
toy5,cpu,1024,social_autograd_grad,0.005070426571182907,0.004241258802358061,1.1955003944498372,-0.0008291677688248454,4.2318268721930234,4.238422235589169
toy5,cpu,1024,social_distillation,0.2868785986327566,0.02753177089616656,10.419910862788004,-0.25934682773659007,27.78413998026808,27.827390197684892
toy5,cpu,1024,social_loss_forward,0.0037471694056876005,0.0026805898058228196,1.3978898963011572,-0.001066579599864781,2.7173295607172445,2.721557509299645
toy5,cpu,1024,social_loss_update,0.2743290492915549,0.0,inf,-0.2743290492915549,0.0,0.0
toy5,cpu,1024,social_mix,0.005979694612324238,0.006276554090436548,0.9527034302843612,0.00029685947811231017,6.373614034475036,6.383529077890074
toy5,cpu,1024,social_optimizer_update,0.26373104081721976,0.01368534310022369,19.271058013365337,-0.2500456977169961,13.834014876955084,13.855545823427263
toy5,cpu,1024,social_step,0.28706803228706124,0.027655782375950365,10.380036564675072,-0.2594122499111109,27.907400831837396,27.950843231459245
toy5,cpu,1024,social_trainable_parameters,0.003074408310931176,0.0,inf,-0.003074408310931176,0.0,0.0
toy5,cpu,1024,steady_state_total,0.5517408179584891,0.09801546680973842,5.6291199329743975,-0.4537253511487506,100.0,100.15548786906982
toy5,cpu,1024,update_payoff_ema,0.0,0.0,1.0,0.0,0.0,0.0
toy5,cpu,1024,update_reputation_ema,0.00021957751596346498,0.00016666330629959701,1.317491659314309,-5.291420966386796e-05,0.1741202173759745,0.17439029412509213
toy5,cuda,1024,build_observations,0.005681098997592926,0.006381777895148844,0.8902063172570539,0.0007006788975559182,7.869411002659348,7.884763757956485
toy5,cuda,1024,build_step_context,0.0036313970922492445,0.003794606716837734,0.9569890540001728,0.00016320962458848953,4.683161488756717,4.692289924804034
toy5,cuda,1024,cache_refresh,0.00014892189064994455,3.2104016281664374e-05,4.6387308473612565,-0.00011681787436828018,0.04023538716685548,0.04031256928371681
toy5,cuda,1024,commit_actions,0.0005569266155362129,0.0004018632229417562,1.3858611182664275,-0.00015506339259445672,0.49059706660689484,0.4915642258394229
toy5,cuda,1024,decision_selection,0.002055168803781271,0.002677095588296652,0.767685999994086,0.0006219267845153807,3.3037920289834046,3.3102321560591745
toy5,cuda,1024,finalize_hook_step,4.0054821874946354e-05,2.8366991318762303e-05,1.4120222135949103,-1.1687830556184051e-05,0.035103365324885644,0.035171598528002994
toy5,cuda,1024,hooked_step_total,0.7137825440848247,0.08057788050500676,8.858293859447858,-0.6332046635798179,99.80618747604862,100.0
toy5,cuda,1024,local_adam_update,0.08694703349610791,0.006812916591297835,12.76208688759902,-0.08013411690481008,8.512231899957666,8.528613085391338
toy5,cuda,1024,local_autograd_grad,0.007344846008345485,0.008497535286005586,0.8643501628574063,0.0011526892776601008,10.493279739326542,10.513721233190097
toy5,cuda,1024,local_loss_forward,0.006348375289235264,0.005042961123399437,1.2588586613881834,-0.0013054141658358272,6.212018242647373,6.224150694642971
toy5,cuda,1024,local_loss_update,0.21021678018150852,0.022389442310668528,9.389103009561815,-0.18782733787084,27.720344666786893,27.77419852674972
toy5,cuda,1024,local_optimizer_update,0.09777853563427925,0.01721079838462174,5.681231831850794,-0.08056773724965752,21.34079474910581,21.382189759945554
toy5,cuda,1024,local_step,0.23580641312291845,0.04697920841863379,5.019378168777071,-0.18882720470428466,58.075270699834306,58.18827797995003
toy5,cuda,1024,local_trainable_parameters,0.0004450705018825829,0.0005615537869744003,0.7925696740121396,0.00011648328509181736,0.6925845163762392,0.6939354460256826
toy5,cuda,1024,local_training,0.2109354868065566,0.023391379113309085,9.017659274588894,-0.18754410769324753,28.955610295235346,29.011874550243387
toy5,cuda,1024,mobility_swaps,0.0,0.0,1.0,0.0,0.0,0.0
toy5,cuda,1024,policy_readout,0.005491346691269428,0.007154799776617437,0.7675052919322312,0.0016634530853480087,8.806658025150364,8.82387171227819
toy5,cuda,1024,post_local_readout,0.006326002907007933,0.001683562307152897,3.7575104171261424,-0.004642440599855036,2.1275826108851725,2.1316287193933126
toy5,cuda,1024,post_step_state_policy,0.00020297878654673696,0.00017535199876874685,1.157550458346495,-2.7626787777990108e-05,0.21398086040288966,0.21440288497427562
toy5,cuda,1024,sample_actions,3.806881140917539e-05,1.7503078561276196e-05,2.1749780346297944,-2.0565732847899197e-05,0.021731066313806995,0.02177316211350619
toy5,cuda,1024,sample_revision_mask,0.00012943019391968845,0.00015777291264384985,0.8203575109997424,2.8342718724161397e-05,0.193812523951382,0.19419213924122608
toy5,cuda,1024,select_peers,0.000988748634699732,0.0009012973983772099,1.0970281690371884,-8.74512363225221e-05,1.1329105675377729,1.1350771378505895
toy5,cuda,1024,social_adam_update,0.3179306039121002,0.0027538195136003196,115.45077748993089,-0.3151767843984999,3.412541637881129,3.419165225896908
toy5,cuda,1024,social_autograd_grad,0.0045887304819189016,0.0035420116852037608,1.2955153426194659,-0.0010467187967151408,4.347395564795811,4.355918244009882
toy5,cuda,1024,social_distillation,0.4584892809740268,0.0202893404988572,22.597544804369132,-0.4381999404751696,25.192396638504892,25.24119338083943
toy5,cuda,1024,social_loss_forward,0.002368191001005471,0.0019043632899411022,1.2435605188959056,-0.0004638277110643686,2.3774536490573492,2.382032708855255
toy5,cuda,1024,social_loss_update,0.4438574161962606,0.0,inf,-0.4438574161962606,0.0,0.0
toy5,cuda,1024,social_mix,0.11351306019350887,0.007578018913045525,14.979252690712695,-0.10593504128046335,9.493373950344786,9.511592783669329
toy5,cuda,1024,social_optimizer_update,0.3267354780109599,0.007876120321452618,41.484317744742,-0.3188593576895073,9.709253778594913,9.728201723738351
toy5,cuda,1024,social_step,0.4587741654948332,0.020447132340632376,22.43709082780087,-0.4383270331542008,25.388530983816427,25.43770720571939
toy5,cuda,1024,social_trainable_parameters,0.0004252581973560154,0.0,inf,-0.0004252581973560154,0.0,0.0
toy5,cuda,1024,steady_state_total,0.7139119742787443,0.0807356534176506,8.842586194052743,-0.6331763208610937,100.0,100.19419213924122
toy5,cuda,1024,update_payoff_ema,0.0,0.0,1.0,0.0,0.0,0.0
toy5,cuda,1024,update_reputation_ema,0.00029458460630849004,0.00022321161814033985,1.3197548082971016,-7.137298816815019e-05,0.2717713912841363,0.2723086492247957
