toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cpu,1024,tensor_batched,sample_actions,3,10.0,2.7489188748101395e-05,3.124474377850653e-06,2.7489188748101397e-06,3.124474377850653e-07,0.0045310386563821225,0.004544516058342745
toy4,cpu,1024,tensor_batched,sample_revision_mask,3,10.0,0.0018915363276998203,0.0006697928692431991,0.000189153632769982,6.69792869243199e-05,0.3059274551020842,0.30691619964589206
toy4,cpu,1024,tensor_batched,select_peers,3,10.0,0.0016817350794250767,8.43410207952301e-05,0.00016817350794250767,8.434102079523012e-06,0.27563052188091647,0.27646894702114205
toy4,cpu,1024,tensor_batched,social_adam_update,3,10.0,0.04388930873634914,0.002205028608128275,0.0043889308736349145,0.00022050286081282748,7.214697657342637,7.236425804845797
toy4,cpu,1024,tensor_batched,social_autograd_grad,3,10.0,0.01567993499338627,0.002534313397842429,0.0015679934993386268,0.0002534313397842428,2.5536619422240587,2.5615676256668376
toy4,cpu,1024,tensor_batched,social_distillation,3,10.0,0.10605120686038087,0.008716244521399047,0.010605120686038088,0.0008716244521399048,17.360194764145643,17.413021178452322
toy4,cpu,1024,tensor_batched,social_loss_forward,3,10.0,0.010068516130559146,0.002734835218024025,0.0010068516130559146,0.00027348352180240254,1.6310454995264425,1.6362187983680574
toy4,cpu,1024,tensor_batched,social_loss_update,3,10.0,0.0,0.0,0.0,0.0,0.0,0.0
toy4,cpu,1024,tensor_batched,social_mix,3,10.0,0.01279597810935229,0.0019627958088626316,0.001279597810935229,0.0001962795808862631,2.0883901991989995,2.094760114326573
toy4,cpu,1024,tensor_batched,social_optimizer_update,3,10.0,0.06424395348100613,0.002946603826365612,0.006424395348100613,0.0002946603826365613,10.538148683213064,10.570098216899638
toy4,cpu,1024,tensor_batched,social_step,3,10.0,0.10638643564501156,0.008716998750553486,0.010638643564501157,0.0008716998750553489,17.415427094676577,17.468418280407295
toy4,cpu,1024,tensor_batched,social_trainable_parameters,3,10.0,0.0,0.0,0.0,0.0,0.0,0.0
toy4,cpu,1024,tensor_batched,steady_state_total,3,10.0,0.6113529095503812,0.0482342307429872,0.06113529095503812,0.004823423074298721,100.0,100.3069161996459
toy4,cpu,1024,tensor_batched,update_payoff_ema,3,10.0,0.0011900633883972962,0.00013507457657249523,0.00011900633883972962,1.3507457657249526e-05,0.19602698232878144,0.19661050229393995
toy4,cpu,1024,tensor_batched,update_reputation_ema,3,10.0,0.0006499242347975572,6.139911847901722e-05,6.499242347975571e-05,6.139911847901721e-06,0.10704923256942533,0.10736878697887144
toy4,cpu,2048,batched,build_observations,3,10.0,0.21869724205074212,0.007903099249724429,0.02186972420507421,0.000790309924972443,3.144620781124497,3.1455400466508885
toy4,cpu,2048,batched,build_step_context,3,10.0,0.0005133732144410411,0.00013798548452987537,5.133732144410412e-05,1.379854845298754e-05,0.007278692182836198,0.007280906207423471
toy4,cpu,2048,batched,cache_refresh,3,10.0,0.0003831760259345174,6.788725372211753e-05,3.831760259345174e-05,6.788725372211752e-06,0.0054706059109791766,0.00547215459742846
toy4,cpu,2048,batched,commit_actions,3,10.0,0.00025511606751630705,3.325719951771689e-05,2.5511606751630703e-05,3.325719951771688e-06,0.0037228372550767354,0.003723909050926573
toy4,cpu,2048,batched,decision_selection,3,10.0,0.13228742537709573,0.000975692574080066,0.013228742537709573,9.75692574080064e-05,1.907265447542448,1.9078203358463022
toy4,cpu,2048,batched,finalize_hook_step,3,10.0,0.00043988491718967754,5.855012409687115e-05,4.398849171896775e-05,5.855012409687115e-06,0.006426437610423265,0.00642830094232164
toy4,cpu,2048,batched,hooked_step_total,3,10.0,7.031188289052807,1.038491426792885,0.7031188289052807,0.10384914267928852,99.97090333982722,100.0
toy4,cpu,2048,batched,local_adam_update,3,10.0,1.043512537997837,0.08700629054990974,0.10435125379978367,0.008700629054990973,14.933717932295599,14.938053704779227
toy4,cpu,2048,batched,local_autograd_grad,3,10.0,0.04313887508275608,0.006784638987433272,0.004313887508275608,0.0006784638987433271,0.6128559718635731,0.6130339471957319
