toy,scenario,device,agent_count,epochs,seed,run_id,epoch,policy_rule,coordination_mixer,stage,seconds
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,2,neural_policy,none,aggregate_row,0.011761502013541758
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,2,neural_policy,none,write_aggregate,9.08019719645381e-05
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,sample_revision_mask,1.934694591909647e-05
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,build_step_context,1.328496728092432e-05
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,neural_context_peers,3.827037289738655e-06
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,build_observations,0.00256774399895221
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,policy_readout,0.00081680400762707
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,decision_selection,0.000320259016007185
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,local_training,0.1645112200640142
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,cache_refresh,0.005626311991363764
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,post_local_readout,0.002118128933943808
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,local_step,0.17716414807364345
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,select_peers,0.00033301394432783127
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,social_step,3.395392559468746e-05
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,sample_actions,1.1719530448317528e-06
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,commit_actions,6.763031706213951e-06
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,post_step_state_policy,5.0987000577151775e-05
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,update_payoff_ema,2.328399568796158e-05
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,update_reputation_ema,1.841492485255003e-05
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,mobility_swaps,2.902501728385687e-05
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,finalize_hook_step,0.00012358499225229025
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,hooked_step_total,0.17874786001630127
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,aggregate_row,0.010404961998574436
toy2,neural_none,cpu,256,3,4,toy2_gpu_core_neural_none_256_cpu,3,neural_policy,none,write_aggregate,0.0001800319878384471
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,0,neural_policy,none,make_run_dir,0.00035546603612601757
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,0,neural_policy,none,write_metadata,0.0034971319837495685
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,0,neural_policy,none,initial_state,0.15362320991698653
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,0,neural_policy,none,writer_setup,0.0006144590443000197
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,0,neural_policy,none,initial_step_result,0.00540997099597007
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,0,neural_policy,none,initial_aggregate_row,0.010521041927859187
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,0,neural_policy,none,write_initial_aggregate,8.608400821685791e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,sample_revision_mask,4.770001396536827e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,build_step_context,2.641999162733555e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,neural_context_peers,1.4677993021905422e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,build_observations,0.0020685349591076374
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,policy_readout,0.00042847509030252695
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,decision_selection,0.0010023569921031594
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,local_training,0.34464163100346923
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,cache_refresh,0.006021223030984402
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,post_local_readout,0.0006461089942604303
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,local_step,0.3560776530066505
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,select_peers,0.00040841696318238974
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,social_step,0.0001098590437322855
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,sample_actions,7.985043339431286e-06
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,commit_actions,1.9125989638268948e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,post_step_state_policy,0.0001230540219694376
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,update_payoff_ema,7.756799459457397e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,update_reputation_ema,5.1517970860004425e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,mobility_swaps,8.596398402005434e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,finalize_hook_step,0.0001999910455197096
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,hooked_step_total,0.3582796319387853
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,aggregate_row,0.009871577029116452
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,1,neural_policy,none,write_aggregate,0.0004627699963748455
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,sample_revision_mask,0.00010788603685796261
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,build_step_context,7.285806350409985e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,neural_context_peers,2.9496033675968647e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,build_observations,0.002099793986417353
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,policy_readout,0.0002499249530956149
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,decision_selection,0.0003425210015848279
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,local_training,0.2990273559698835
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,cache_refresh,0.0049080150201916695
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,post_local_readout,0.000392746995203197
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,local_step,0.30809004500042647
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,select_peers,0.00031134195160120726
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,social_step,0.00010381697211414576
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,sample_actions,7.234048098325729e-06
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,commit_actions,1.3396027497947216e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,post_step_state_policy,4.433502908796072e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,update_payoff_ema,2.4817069061100483e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,update_reputation_ema,2.0037987269461155e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,mobility_swaps,3.224099054932594e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,finalize_hook_step,0.00013217201922088861
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,hooked_step_total,0.30964105599559844
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,aggregate_row,0.00846805702894926
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,2,neural_policy,none,write_aggregate,6.475299596786499e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,sample_revision_mask,1.6812002286314964e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,build_step_context,1.2052943930029869e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,neural_context_peers,7.774913683533669e-06
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,build_observations,0.0019670609617605805
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,policy_readout,0.0002143370220437646
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,decision_selection,0.0003909840015694499
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,local_training,0.3326479480601847
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,cache_refresh,0.007779006962664425
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,post_local_readout,0.0005991799989715219
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,local_step,0.3448263320606202
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,select_peers,0.0004976169439032674
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,social_step,0.00018338894005864859
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,sample_actions,7.473980076611042e-06
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,commit_actions,1.4386954717338085e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,post_step_state_policy,0.00010940793436020613
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,update_payoff_ema,8.859892841428518e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,update_reputation_ema,3.495591226965189e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,mobility_swaps,5.917297676205635e-05
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,finalize_hook_step,0.00024705997202545404
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,hooked_step_total,0.3471902690362185
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,aggregate_row,0.008030415046960115
toy2,neural_none,cuda,256,3,4,toy2_gpu_core_neural_none_256_cuda,3,neural_policy,none,write_aggregate,9.560189209878445e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,0,neural_policy,output_average,make_run_dir,0.0006117240991443396
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,0,neural_policy,output_average,write_metadata,0.002735193003900349
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,0,neural_policy,output_average,initial_state,0.6074868949363008
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,0,neural_policy,output_average,writer_setup,0.0010426839580759406
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,0,neural_policy,output_average,initial_step_result,0.011340450961142778
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,0,neural_policy,output_average,initial_aggregate_row,0.011802128981798887
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,0,neural_policy,output_average,write_initial_aggregate,0.00012001802679151297
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,sample_revision_mask,4.4343993067741394e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,build_step_context,1.1250958777964115e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,neural_context_peers,5.270005203783512e-06
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,build_observations,0.0018724709516391158
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,policy_readout,0.0005044989520683885
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,decision_selection,0.0003988679964095354
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,local_training,0.15400922391563654
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,cache_refresh,0.005528014036826789
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,post_local_readout,0.000504318973980844
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,local_step,0.16387778508942574
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,select_peers,0.00020900799427181482
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,social_distillation,0.1301443399861455
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,social_step,0.13017715304158628
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,sample_actions,1.1119991540908813e-06
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,commit_actions,4.508998245000839e-06
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,post_step_state_policy,3.075902350246906e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,update_payoff_ema,1.9516912288963795e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,update_reputation_ema,1.1752010323107243e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,mobility_swaps,1.8124934285879135e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,finalize_hook_step,0.00010576099157333374
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,hooked_step_total,0.29535720602143556
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,aggregate_row,0.011042705038562417
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,1,neural_policy,output_average,write_aggregate,6.0233986005187035e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,sample_revision_mask,2.031808253377676e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,build_step_context,1.2182979844510555e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,neural_context_peers,4.18804120272398e-06
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,build_observations,0.001999923959374428
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,policy_readout,0.0010205309372395277
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,decision_selection,0.00030234502628445625
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,local_training,0.14642624102998525
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,cache_refresh,0.005034756031818688
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,post_local_readout,0.000786755932494998
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,local_step,0.1566563700325787
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,select_peers,0.00023112003691494465
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,social_distillation,0.15494402300100774
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,social_step,0.1550105899805203
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,sample_actions,1.8631108105182648e-06
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,commit_actions,4.127970896661282e-06
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,post_step_state_policy,3.30429757013917e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,update_payoff_ema,2.7842936106026173e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,update_reputation_ema,1.5188939869403839e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,mobility_swaps,2.421601675450802e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,finalize_hook_step,0.00010487902909517288
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,hooked_step_total,0.31354737596120685
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,aggregate_row,0.009271326009184122
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,2,neural_policy,output_average,write_aggregate,8.096406236290932e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,sample_revision_mask,2.3164087906479836e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,build_step_context,1.5349010936915874e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,neural_context_peers,3.6669662222266197e-06
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,build_observations,0.002178585040383041
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,policy_readout,0.005003518075682223
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,decision_selection,0.0004214320797473192
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,local_training,0.15190463094040751
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,cache_refresh,0.005338644958101213
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,post_local_readout,0.0007746740011498332
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,local_step,0.16677525697741657
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,select_peers,0.00026895198971033096
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,social_distillation,0.14691986900288612
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,social_step,0.14697033492848277
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,sample_actions,2.5740591809153557e-06
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,commit_actions,8.616014383733273e-06
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,post_step_state_policy,7.738696876913309e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,update_payoff_ema,6.273994222283363e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,update_reputation_ema,2.6089022867381573e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,mobility_swaps,4.7820969484746456e-05
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,finalize_hook_step,0.00029981997795403004
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,hooked_step_total,0.31660557305440307
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,aggregate_row,0.011408119928091764
toy2,neural_output_average,cpu,256,3,4,toy2_gpu_core_neural_output_average_256_cpu,3,neural_policy,output_average,write_aggregate,0.0002225940115749836
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,0,neural_policy,output_average,make_run_dir,0.0007232159841805696
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,0,neural_policy,output_average,write_metadata,0.0034463750198483467
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,0,neural_policy,output_average,initial_state,0.17235201504081488
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,0,neural_policy,output_average,writer_setup,0.002442655968479812
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,0,neural_policy,output_average,initial_step_result,0.01167840394191444
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,0,neural_policy,output_average,initial_aggregate_row,0.019528305041603744
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,0,neural_policy,output_average,write_initial_aggregate,0.00020887702703475952
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,sample_revision_mask,8.360890205949545e-05
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,build_step_context,4.309206269681454e-05
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,neural_context_peers,1.812400296330452e-05
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,build_observations,0.002227687044069171
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,policy_readout,0.0015809370670467615
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,decision_selection,0.0027415750082582235
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,local_training,0.3983321780106053
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,cache_refresh,0.005486286012455821
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,post_local_readout,0.0006532319821417332
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,local_step,0.41250692994799465
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,select_peers,0.0004281549481675029
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,social_distillation,0.3595480660442263
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,social_step,0.3596352910390124
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,sample_actions,9.897979907691479e-06
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,commit_actions,1.7873942852020264e-05
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,post_step_state_policy,7.69059406593442e-05
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,update_payoff_ema,4.5927008613944054e-05
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,update_reputation_ema,2.2343010641634464e-05
toy2,neural_output_average,cuda,256,3,4,toy2_gpu_core_neural_output_average_256_cuda,1,neural_policy,output_average,mobility_swaps,6.002502050250769e-05
