toy,scenario,training_backend,resolved_training_backend,device,agent_count,epochs,seed,warmup_runs,repeats,seconds,seconds_std,seconds_min,seconds_max,epochs_per_second,epochs_per_second_std,agent_steps_per_second,agent_steps_per_second_std,final_action_rate,final_action_rate_std,final_mean_policy_action_probability,final_mean_policy_action_probability_std,final_mean_reputation,final_mean_reputation_std,timing_make_run_dir_seconds,timing_write_metadata_seconds,timing_initial_state_seconds,timing_writer_setup_seconds,timing_initial_step_result_seconds,timing_initial_aggregate_row_seconds,timing_write_initial_aggregate_seconds,timing_sample_revision_mask_seconds,timing_hooked_step_total_seconds,timing_build_step_context_seconds,timing_local_step_seconds,timing_neural_context_peers_seconds,timing_build_observations_seconds,timing_policy_readout_seconds,timing_decision_selection_seconds,timing_local_training_seconds,timing_local_trainable_parameters_seconds,timing_local_loss_update_seconds,timing_local_loss_forward_seconds,timing_local_optimizer_update_seconds,timing_local_autograd_grad_seconds,timing_local_adam_update_seconds,timing_cache_refresh_seconds,timing_post_local_readout_seconds,timing_select_peers_seconds,timing_social_step_seconds,timing_social_distillation_seconds,timing_social_trainable_parameters_seconds,timing_social_loss_update_seconds,timing_social_mix_seconds,timing_social_loss_forward_seconds,timing_social_optimizer_update_seconds,timing_social_autograd_grad_seconds,timing_social_adam_update_seconds,timing_sample_actions_seconds,timing_commit_actions_seconds,timing_post_step_state_policy_seconds,timing_update_payoff_ema_seconds,timing_update_reputation_ema_seconds,timing_mobility_swaps_seconds,timing_finalize_hook_step_seconds,timing_aggregate_row_seconds,timing_write_aggregate_seconds,timing_write_micro_seconds,timing_make_run_dir_seconds_std,timing_write_metadata_seconds_std,timing_initial_state_seconds_std,timing_writer_setup_seconds_std,timing_initial_step_result_seconds_std,timing_initial_aggregate_row_seconds_std,timing_write_initial_aggregate_seconds_std,timing_sample_revision_mask_seconds_std,timing_hooked_step_total_seconds_std,timing_build_step_context_seconds_std,timing_local_step_seconds_std,timing_neural_context_peers_seconds_std,timing_build_observations_seconds_std,timing_policy_readout_seconds_std,timing_decision_selection_seconds_std,timing_local_training_seconds_std,timing_local_trainable_parameters_seconds_std,timing_local_loss_update_seconds_std,timing_local_loss_forward_seconds_std,timing_local_optimizer_update_seconds_std,timing_local_autograd_grad_seconds_std,timing_local_adam_update_seconds_std,timing_cache_refresh_seconds_std,timing_post_local_readout_seconds_std,timing_select_peers_seconds_std,timing_social_step_seconds_std,timing_social_distillation_seconds_std,timing_social_trainable_parameters_seconds_std,timing_social_loss_update_seconds_std,timing_social_mix_seconds_std,timing_social_loss_forward_seconds_std,timing_social_optimizer_update_seconds_std,timing_social_autograd_grad_seconds_std,timing_social_adam_update_seconds_std,timing_sample_actions_seconds_std,timing_commit_actions_seconds_std,timing_post_step_state_policy_seconds_std,timing_update_payoff_ema_seconds_std,timing_update_reputation_ema_seconds_std,timing_mobility_swaps_seconds_std,timing_finalize_hook_step_seconds_std,timing_aggregate_row_seconds_std,timing_write_aggregate_seconds_std,timing_write_micro_seconds_std
toy4,neural_output_average,tensor_batched,tensor_batched,cpu,1024,10,1,0,3,1.6397933206365753,0.6155030988138964,1.2801393599947914,2.3504977219272405,6.6085224305851655,2.0388809132068357,6767.1269689192095,2087.8140551238,0.24609375,0.0,0.22555871307849884,0.0,0.40101312343535156,0.0,0.00034289465596278507,0.002423541348737975,0.8994437869793425,0.0006299569892386595,0.09281749134728064,0.025617011706344783,6.053538527339697e-05,0.0002523560154562195,0.12980332361379018,8.634314872324467e-05,0.08442768458432208,0.0,0.004050281907742222,0.00868351326789707,0.010612069823158285,0.054436891339719296,0.0034571412640313306,0.050683782319538295,0.007606282636212806,0.04293483270642658,0.012370119375797609,0.02966639834145705,2.5977729819715023e-05,0.0026783867894361415,0.0006276956216121713,0.037539715645834804,0.03741730963035176,0.0,0.0,0.003873943234793842,0.0036495531676337123,0.02443544624838978,0.00740592204965651,0.013917256379500031,1.0709549921254316e-05,4.337006248533726e-05,0.00032140081748366356,0.0002049129301061233,0.0001584571631004413,0.0002171625771249334,9.569704222182433e-05,0.378706648441342,0.000799262352908651,0.0,0.00022397244879592324,0.00022585201304071767,0.6096538395358908,0.00020704117859930466,0.15402148168478833,0.0025618159200633027,3.6898514867878025e-06,6.341811360825336e-05,0.012457137500852603,1.3594198159007326e-05,0.013256103567609947,0.0,0.0010847699684417096,0.0018479042867693065,0.0006071635229379571,0.009170902891264708,0.001148362679047561,0.008622801917668727,0.001869388446284816,0.007065118189866941,0.0009721676393963851,0.006059799399846485,5.205503923328834e-07,0.0004515135969345014,3.308851900586336e-05,0.0017215107020312854,0.0017198460204675549,0.0,0.0,0.00015873084545487383,0.0008136135892462368,0.0009579813825846373,0.0004998039347530277,0.00037606871651347905,4.511664695553903e-07,4.926096991512091e-06,2.974659073182986e-05,1.6078488301677607e-05,1.1012968901280163e-05,1.7764885762659432e-05,2.8657448163867827e-06,0.14270203591881128,0.00016831188605848796,0.0
toy4,neural_output_average,tensor_batched,tensor_batched,cuda,1024,10,1,0,3,1.7427926176072408,0.45880287600521,1.4274770899210125,2.2691401799675077,5.980252450285349,1.3832255956005237,6123.778509092197,1416.4230098949363,0.24609375,0.0,0.22555871307849884,0.0,0.40101312343535156,0.0,0.000383258331567049,0.0027664963078374663,0.6887143109925091,0.0007819989696145058,0.12217885868934293,0.04286670630487303,0.00012704128554711738,0.0003644998262946804,0.26822989674595493,0.00013998635889341435,0.18168939560807,0.0,0.006920594954863191,0.00864494297032555,0.01021800508412222,0.14680142044865838,0.0011056316240380208,0.14521293679717928,0.04953839866599689,0.09534196831130733,0.017282567646664877,0.07675370170424382,8.668455605705579e-05,0.002128969024245938,0.0016370426941042144,0.04558055331775298,0.04532993619795889,0.0,0.0,0.022792738241453964,0.0025114613818004727,0.015186162238630155,0.0044010003718237085,0.0072895562431464596,7.264731296648581e-05,9.638265085717042e-05,0.00034434480282167595,0.0002417409559711814,0.00019353709649294615,0.0002736990572884679,0.000172001076862216,0.339550634031184,0.0008403056999668479,0.0,0.00017648850977930615,0.0005516544870791929,0.04787095442199883,0.00036420156476090306,0.20714114369101516,0.020453209752181532,4.2539868365893264e-05,2.1050985294160842e-05,0.28424331135583514,1.0657491141451339e-05,0.20644994163132507,0.0,0.001205052122577792,0.002299609633165859,0.0006739352285296667,0.2035365761328859,7.275216413667777e-05,0.2034914697068626,0.07460059869823422,0.12887222983932572,0.013099280169409906,0.11565845339824762,1.6322270794742202e-06,0.00026247776047716735,0.0005186928817652198,0.026903693713167583,0.02690415352893303,0.0,0.0,0.026920799915628485,0.00015018153669310382,0.001671393958878496,0.0007451712080200315,0.00034706549006305266,6.209440673147138e-06,1.6909993010180211e-06,4.0624892382322635e-05,2.8523969611479626e-05,7.268723138760956e-06,1.1036229604129836e-05,1.4334204603017732e-05,0.0644548318641212,8.998533127428083e-06,0.0
toy4,neural_output_average,tensor_batched,tensor_batched,cpu,2048,10,1,0,3,3.1913963876819857,0.17469352253891102,3.016595031018369,3.365981876035221,3.1397032835133873,0.1721390621921657,6430.112324635417,352.5407993695554,0.259765625,0.0,0.22587519884109497,0.0,0.40605645476518565,0.0,0.0002631870253632466,0.0023826102648551264,1.0992888710073505,0.0009027716393272082,0.004727472318336368,0.13416498697673282,0.00010020064655691385,0.0004019859867791335,0.18046813694915423,0.00010922776224712531,0.11673667995880048,0.0,0.008359920233488083,0.013514262080813447,0.019388831569813192,0.06342608027625829,0.005318444765483339,0.05761349538806826,0.011160261424568793,0.046285507075178124,0.013536861011137566,0.0316650866686056,3.230047877877951e-05,0.004339518607594073,0.0006801699831460913,0.054104379029013216,0.05397496372461319,0.0,0.0,0.005342068655105929,0.004728784745869537,0.03591074130963534,0.00931288096277664,0.02110015833750367,1.0287039913237095e-05,4.7553835126260914e-05,0.00032489432487636805,0.0003556382531921069,0.00022859064241250357,0.0002484122524037957,0.00010103569366037846,1.4359763653871294,0.001030851776401202,0.0,8.967792923437073e-05,0.0003983015428721265,0.01292062358925502,0.0007122277301997979,0.001444180971313902,0.019718239835697312,2.4437201313106715e-05,5.248505531037894e-05,0.004624530754180423,8.225301283330866e-06,0.003327082549949149,0.0,0.000651231166941154,0.0008147265338982859,0.0025642444643607775,0.0009981415366695874,0.0005737203188385792,0.0005712846243131036,0.0008553987028657002,0.0004875064825048576,0.0001302584489361002,0.0006385339667388224,4.417905253853403e-06,0.000722183515382266,1.9341492646999343e-05,0.0009573328666440997,0.0009626584870058183,0.0,0.0,0.0004199815200714165,0.00010522201565411547,0.0005983902330183843,0.00010969313934861196,0.0005498083269358229,9.445578439168908e-07,7.986669909760229e-06,3.3549054712676135e-05,6.059895535440019e-05,1.1561054539538455e-05,1.5396920333451213e-05,9.169346085753636e-06,0.0554815431580396,0.00012622570250623558,0.0
toy4,neural_output_average,tensor_batched,tensor_batched,cuda,2048,10,1,0,3,3.6128071633089953,0.07247413887872808,3.534565703012049,3.6776418240042403,2.768677607581956,0.055849591424190125,5670.251740327846,114.37996323674137,0.259765625,0.0,0.22587521374225616,0.0,0.40605645476518565,0.0,0.0002596866882716616,0.002364555994669596,1.5359551142901182,0.0006030957059313854,0.0044946700024108095,0.12219884134052943,0.0001113883142049114,0.0004645096293340127,0.13215857821827134,0.00014716631267219782,0.08799192996229976,0.0,0.012028528260998428,0.010618485393933952,0.02025306539144367,0.03123902203515172,0.001440162615229686,0.0291425254351149,0.007495448342524469,0.021303751622326672,0.010075657279230654,0.009830378810875118,9.364875343938668e-05,0.002413929672911763,0.001677875795091192,0.030890753065856796,0.03065185136316965,0.0,0.0,0.005987846564191083,0.0024147420190274715,0.01676365783593307,0.0039901283259193105,0.0076218053776149946,7.156076996276776e-05,9.728556809326012e-05,0.00039438608412941295,0.0004441840186094244,0.0002964460679019491,0.0002966504155968626,0.0001750432032470902,1.4901271587780986,0.0010099421876172225,0.0,6.833384372062934e-05,0.0001917235073613696,0.10158333079595333,0.00015802457782869143,0.0025185804604544743,0.0035905451154952745,2.9121329821346498e-05,5.4148027334254974e-05,0.010137624611873395,1.5131058288707141e-05,0.011584850319230885,0.0,0.0021987802838026064,0.002007124885341734,0.003538759866804646,0.00351807248909547,0.00048385348226429275,0.003045235956837119,0.0012196336527555088,0.001930575760922145,0.001206513293279595,0.0007674074387073548,4.3907954434996385e-06,0.000783143736583229,0.000591543987482004,0.002081546940904872,0.002079022957790636,0.0,0.0,0.0005498310478670921,0.0002597339930130329,0.0003074010469030306,0.00014153040525349622,0.00039399694776203137,2.4434525055675485e-06,3.0449728513256917e-06,4.268334393514355e-05,3.874717940967908e-05,2.1176315320518226e-05,5.0609952835439364e-05,1.22768756668086e-05,0.11871183779812101,0.00010807892081484454,0.0
