label,regime,game_family,purpose,payoff_T,payoff_R,payoff_P,payoff_S,update_rule,mixer,peer_rule,seed,initial_cooperation_probability,policy_prior_mode,policy_prior_cooperation_probability,local_update_rule,neural_peer_mode,interaction_mode,action_selection_mode,revision_rate,alpha,selection_strength,policy_temperature,payoff_transform,exploration_epsilon,learning_enabled,run_dir,final_cooperation_rate,final_mean_payoff,final_mean_policy_cooperation,final_cooperation_components,final_largest_cooperation_cluster_fraction,final_fragmentation_components
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170306_990776_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed05,0.92,3.625,0.9266455173492432,1,0.92,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170315_987292_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed01,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170321_853981_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed02,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170325_831726_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed03,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170330_214075_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed04,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170334_350548_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed05,1.0,4.0,0.999950110912323,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.1,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170338_078217_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed01,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.1,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170341_766523_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed02,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.1,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170345_518073_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed03,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.1,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170349_141012_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed04,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.65,match_p0,0.65,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.1,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170353_889646_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p65_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed05,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170357_608091_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed01,0.16,1.89,0.11349193751811981,12,0.04,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170401_190601_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed02,0.46,2.205,0.44663262367248535,9,0.13,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170404_893446_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed03,0.57,2.3225,0.48709678649902344,4,0.49,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170408_552133_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed04,0.56,2.4,0.5475613474845886,9,0.39,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170414_457711_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed05,0.28,1.9575,0.22385352849960327,12,0.1,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170418_111603_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed01,0.99,3.98,0.9997566342353821,1,0.99,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170421_946179_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed02,1.0,4.0,0.9999966621398926,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170425_688761_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed03,1.0,4.0,0.9999631643295288,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170429_429119_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed04,1.0,4.0,0.9999542236328125,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170434_791575_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed05,1.0,4.0,0.9979469180107117,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170440_702636_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed01,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170443_947754_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed02,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170447_123231_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed03,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170450_377624_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed04,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170453_523238_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed05,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.1,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170456_780444_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed01,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.1,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170459_970663_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed02,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.1,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170503_142506_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed03,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.1,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170506_301022_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed04,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.7,match_p0,0.7,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.1,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170509_554693_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p7_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed05,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170512_722919_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed01,0.51,2.3425,0.43572866916656494,4,0.4,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170515_894449_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed02,0.87,3.5375,0.8290541768074036,1,0.87,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170519_063958_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed03,0.82,3.2025,0.7606448531150818,1,0.82,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170522_218722_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed04,0.75,3.015,0.83896803855896,1,0.75,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,1.0,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170525_418344_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed05,0.75,2.8725,0.7001894116401672,1,0.75,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170528_555965_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed01,0.99,3.98,0.9999261498451233,1,0.99,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170531_718480_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed02,1.0,4.0,0.9999983310699463,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170534_850403_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed03,1.0,4.0,0.9999986886978149,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,4,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170538_061168_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed04,1.0,4.0,0.9999966621398926,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,5,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.5,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170541_188463_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed05,1.0,4.0,0.9992247223854065,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,1,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170544_349470_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed01,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,2,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170547_475782_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed02,1.0,4.0,1.0,1,1.0,100
toy2_stag_hunt_action_channel_gate_a_temp_seed01_05,stag_hunt,stag_hunt,basin sensitivity,3.0,4.0,2.0,0.0,neural_policy,none,none,3,0.75,match_p0,0.75,counterfactual_advantage,well_mixed,well_mixed_resampled,sampled,0.25,0.0,1.0,0.25,linear,0.0,True,/tmp/neural_abm_toy2_action_channel/runs/20260430_170550_902205_toy2_stag_hunt_action_channel_gate_a_temp_seed01_05_stag_hunt_neural_policy_none_p0p75_prior_match_p0_counterfactual_adv_peer_well_mixed_interaction_well_mixed_action_sampled_r0p25_a0p0_seed03,1.0,4.0,1.0,1,1.0,100
