toy,scenario,training_backend,resolved_training_backend,device,agent_count,epochs,seed,warmup_runs,repeats,seconds,seconds_std,seconds_min,seconds_max,epochs_per_second,epochs_per_second_std,agent_steps_per_second,agent_steps_per_second_std,final_action_rate,final_action_rate_std,final_mean_policy_action_probability,final_mean_policy_action_probability_std,final_mean_reputation,final_mean_reputation_std,timing_make_run_dir_seconds,timing_write_metadata_seconds,timing_initial_state_seconds,timing_writer_setup_seconds,timing_initial_step_result_seconds,timing_initial_aggregate_row_seconds,timing_write_initial_aggregate_seconds,timing_sample_revision_mask_seconds,timing_hooked_step_total_seconds,timing_build_step_context_seconds,timing_local_step_seconds,timing_neural_context_peers_seconds,timing_build_observations_seconds,timing_policy_readout_seconds,timing_decision_selection_seconds,timing_local_training_seconds,timing_local_trainable_parameters_seconds,timing_local_loss_update_seconds,timing_local_loss_forward_seconds,timing_local_optimizer_update_seconds,timing_local_autograd_grad_seconds,timing_local_adam_update_seconds,timing_cache_refresh_seconds,timing_post_local_readout_seconds,timing_select_peers_seconds,timing_social_step_seconds,timing_social_distillation_seconds,timing_social_trainable_parameters_seconds,timing_social_loss_update_seconds,timing_social_mix_seconds,timing_social_loss_forward_seconds,timing_social_optimizer_update_seconds,timing_social_autograd_grad_seconds,timing_social_adam_update_seconds,timing_sample_actions_seconds,timing_commit_actions_seconds,timing_post_step_state_policy_seconds,timing_update_payoff_ema_seconds,timing_update_reputation_ema_seconds,timing_mobility_swaps_seconds,timing_finalize_hook_step_seconds,timing_aggregate_row_seconds,timing_write_aggregate_seconds,timing_write_micro_seconds,timing_make_run_dir_seconds_std,timing_write_metadata_seconds_std,timing_initial_state_seconds_std,timing_writer_setup_seconds_std,timing_initial_step_result_seconds_std,timing_initial_aggregate_row_seconds_std,timing_write_initial_aggregate_seconds_std,timing_sample_revision_mask_seconds_std,timing_hooked_step_total_seconds_std,timing_build_step_context_seconds_std,timing_local_step_seconds_std,timing_neural_context_peers_seconds_std,timing_build_observations_seconds_std,timing_policy_readout_seconds_std,timing_decision_selection_seconds_std,timing_local_training_seconds_std,timing_local_trainable_parameters_seconds_std,timing_local_loss_update_seconds_std,timing_local_loss_forward_seconds_std,timing_local_optimizer_update_seconds_std,timing_local_autograd_grad_seconds_std,timing_local_adam_update_seconds_std,timing_cache_refresh_seconds_std,timing_post_local_readout_seconds_std,timing_select_peers_seconds_std,timing_social_step_seconds_std,timing_social_distillation_seconds_std,timing_social_trainable_parameters_seconds_std,timing_social_loss_update_seconds_std,timing_social_mix_seconds_std,timing_social_loss_forward_seconds_std,timing_social_optimizer_update_seconds_std,timing_social_autograd_grad_seconds_std,timing_social_adam_update_seconds_std,timing_sample_actions_seconds_std,timing_commit_actions_seconds_std,timing_post_step_state_policy_seconds_std,timing_update_payoff_ema_seconds_std,timing_update_reputation_ema_seconds_std,timing_mobility_swaps_seconds_std,timing_finalize_hook_step_seconds_std,timing_aggregate_row_seconds_std,timing_write_aggregate_seconds_std,timing_write_micro_seconds_std
toy4,neural_output_average,batched,batched,cpu,256,10,1,1,3,0.4505553156680738,0.050620515978839695,0.4198265071026981,0.5089806289179251,22.37167718834344,2.361086779092236,5727.149360215921,604.4382154476124,0.25390625,0.0,0.2214580476284027,0.0,0.40164381565390633,0.0,0.0003218793620665868,0.0028091503384833536,0.14623134870392582,0.0009122786189739903,0.005796976620331407,0.00625174306333065,0.0001258676638826728,0.0001650059906144937,0.25658577781481046,6.421302290012439e-05,0.12312028863622497,0.0,0.024404326492610078,0.005264077335596085,0.015891801992741723,0.07328371171994756,0.0012732294077674549,0.07179133403891076,0.006764335208572447,0.042346039631714426,0.006955239378536741,0.0340360023935015,4.564377013593912e-05,0.002049797990669807,0.000615416948373119,0.12432370032183826,0.12415350895995896,0.0007614494534209371,0.11774421025378008,0.0039097291106979055,0.0031706863859047494,0.1100648029629762,0.0043052067048847675,0.10433932521846145,1.1138540382186571e-05,5.349439258376757e-05,0.00027143543896575767,0.00019490388998140892,0.0001059575006365776,0.00021707545965909958,0.00010023533832281828,0.01986590827194353,0.0006567728705704212,0.0,3.7647234449547254e-05,0.0004905993711507464,0.005410568409077918,0.00011630205969320718,0.0005426594679958413,0.003773761624901379,0.00010996026905804978,5.5539086958721905e-05,0.05073122146733312,2.2321789276586778e-05,0.016597605867887433,0.0,0.0032282891267901956,0.0022759409286068153,0.0017836370750829104,0.010203044808150449,0.0006405127713843273,0.009518457002357159,0.0012516149991479944,0.013673377462277857,0.002724552572012538,0.010461790532633176,1.6870292045641894e-05,0.0008842760066455309,0.00013756256597379006,0.029804852703417255,0.02974329444284041,0.0006070856493315078,0.024202270137702486,0.002657511982632468,0.002339828677862374,0.01887369832931335,0.001548252664844557,0.01665645506264901,2.0583240407843985e-06,2.3236081551901926e-05,0.0001530618670604311,0.00012505689826412814,4.479038957011211e-05,0.00010460277501110434,3.568060419475729e-05,0.005472740844746319,0.00032303976526231604,0.0
toy4,neural_output_average,batched,batched,cuda,256,10,1,1,3,0.812586066351893,0.08966358862406255,0.7173195860814303,0.8953303080052137,12.409823665763666,1.4084666997835114,3176.9148584354984,360.5674751445789,0.25390625,0.0,0.2214580476284027,0.0,0.40164381565390633,0.0,0.00030663299063841504,0.0025540756760165095,0.15315339399967343,0.0009021826554089785,0.00522866864533474,0.005006807972677052,0.00013948666552702585,0.0003378752153366804,0.5734873309265822,0.00015013009154548249,0.22639296421160301,0.0,0.026743987730393808,0.007582202437333763,0.015921165274145704,0.16191902737288424,0.002453878056257963,0.15894325900201997,0.013649454844805101,0.08767135414139678,0.02005407652662446,0.06465011062876631,0.00023309211246669292,0.004995532450266182,0.0024843023469050727,0.31455053253254545,0.31408599577844143,0.0015835583132381241,0.29514774629690993,0.01278749539051205,0.0048060130793601274,0.275876277553228,0.008803624038894972,0.26298263637969893,0.00011950168603410323,0.0001959713020672401,0.0006658037115509311,0.000585955063191553,0.00030025432351976633,0.0005229139933362603,0.0003394402253131072,0.04969482189820459,0.001177264687915643,0.0,0.00017001058655163843,0.00028201431096911794,0.008554443950634563,0.0002732266828685369,0.0008163622483313241,0.0016409856618596998,7.779062967595625e-05,4.42254894008636e-05,0.07077534208543758,1.739689081427213e-05,0.02232895414467339,0.0,0.0019793022504131902,0.0007032195265210235,0.0009671358177944145,0.020882421654676176,0.0007512447370472279,0.02122087650032345,0.004006228007261922,0.013999003348608754,0.002693475248371501,0.01143018063958035,2.8490649658433698e-05,8.964501451148789e-05,0.0003581377141470157,0.043783418854505166,0.04372342245524719,0.0001282333703189969,0.03952310667176601,0.001576454778306305,0.0007673485611625246,0.038620005504277605,0.0026592720433235863,0.03528447832277576,3.216976022189728e-05,3.8513977420473966e-05,8.01180759388974e-05,0.00010655312669068519,5.266791723617552e-05,9.328864426652291e-05,8.577221909877061e-05,0.0126754851432878,0.00024097856203384447,0.0
toy4,neural_output_average,batched,batched,cpu,512,10,1,1,3,1.3623718889430165,0.3590927568182197,1.1389812969136983,1.7765900610247627,7.648092659822737,1.75304443328573,3915.8234418292413,897.5587498422938,0.25,0.0,0.2192758321762085,0.0,0.40988863802324227,0.0,0.0003986693142602841,0.0030575086129829288,0.35133121570106596,0.0008191269977639118,0.007522109003427128,0.016401979063327115,0.0001255736763899525,0.00045062302766988677,0.7859899534378201,0.0001712805824354291,0.3583051669411361,0.0,0.048227216699160635,0.013294049693892399,0.03218156211854269,0.2516166754066944,0.004302156313012044,0.24683564354199916,0.012868960543225208,0.18256317300256342,0.016242284094914794,0.16271445019325861,0.00012287090066820383,0.006605308541717629,0.0010971148731186986,0.4004767626368751,0.4001554324446867,0.001644469720001022,0.3841338710626587,0.006318459364896019,0.004558025936906536,0.3714884342625737,0.008371202740818262,0.3580925563195099,2.2929821473856766e-05,0.0001170671700189511,0.0007198399398475885,0.0005749732178325454,0.00028157129418104887,0.0005069532586882511,0.00016951770521700382,0.15852551790885627,0.001453199617875119,0.0,0.00016226190213994846,0.0006401595467757282,0.20707757428578125,0.00010518659755434648,0.0005593910507265214,0.0008930024533324238,5.1982220636996105e-05,8.464300770365291e-05,0.11408829401990846,4.268475059244089e-05,0.036557762710795534,0.0,0.002592004105106021,0.003772589122347716,0.0027670874278556442,0.02681428311593906,0.0005737003323367169,0.026310119367098254,0.0018448778899931833,0.027478940022568014,0.0027144682374706454,0.02403007730705026,3.4562237396692215e-05,0.0016839091839222625,0.0003128422313020101,0.07256967818916032,0.07248486576936883,0.0003660005143240611,0.07020151976672119,0.001485201479878441,0.0010174699275795705,0.06724503018711894,0.0017768226390789872,0.0646768001322763,4.93596354084385e-06,2.0409085158165927e-05,0.00018377683895588547,0.0001095426497385779,3.7872560384161586e-05,8.174724267004193e-05,2.6992415932011762e-05,0.0380039963402291,0.00026667350276314295,0.0
toy4,neural_output_average,batched,batched,cuda,512,10,1,1,3,1.8755534189598013,0.26496899618498904,1.641371603938751,2.163166251964867,5.401141427241659,0.7386556783767088,2765.3844107477294,378.1917073288749,0.25,0.0,0.2192758470773697,0.0,0.40988863802324227,0.0,0.0003887229443838199,0.003209229054239889,0.47532532600841176,0.0010730793389181297,0.008451556670479476,0.023561926015342276,0.00023230436878899732,0.0005833218262220422,1.1427480746836711,0.00019530998542904854,0.4440961941533412,0.0,0.05490641862464448,0.019897079832541447,0.03095553213885675,0.31722818695319194,0.0028647532453760505,0.313611763335454,0.01950207391443352,0.17439806771775088,0.022887785957815748,0.14622367930132896,0.00027845322620123625,0.008136480076548954,0.002482936756374935,0.6600204020505771,0.6594648596365005,0.001493486575782299,0.6313357486311967,0.015300908009521663,0.007548538385890424,0.605887285938176,0.014734466366159419,0.5830743844077612,0.00010225072037428617,0.0002534618057931463,0.0006079638842493296,0.0007652832816044489,0.0003489323037986954,0.0005380316870287061,0.00028102534512678784,0.1670741307704399,0.001457113112943868,0.0,4.81636055757416e-05,0.0005026651553131441,0.20601674678232956,0.0001839783118375631,0.0008520091752705986,0.011399093365342838,0.00014384129440296223,0.00010793465930470928,0.07420824779789016,9.469614127648009e-06,0.016969493004199865,0.0,0.003162104751335602,0.0014836946588226484,0.0006370746016036267,0.012477380213124115,0.0008288399223525462,0.011695243328568212,0.0025835750652572253,0.0138779919637784,0.005253703467776884,0.009896704604222109,5.584445762784557e-05,0.002048081404970319,0.00040526319529501914,0.05894627026608949,0.05884010146802772,0.00048267083669791173,0.049977568991921226,0.0032003863041097217,0.001961382527881686,0.04477302319288012,0.005899436632807521,0.03829246927101819,6.847660972417837e-06,3.9564614032670734e-05,6.509037141294828e-05,0.0001699937184245902,4.308898258054976e-05,7.012093847472915e-05,2.027880607373886e-05,0.029399946567405234,0.00026657402511815744,0.0
toy4,neural_output_average,batched,batched,cpu,1024,10,1,1,3,3.6038025046388307,0.39050211749956737,3.153841748018749,3.8541480539133772,2.7981858329940525,0.3231017017647925,2865.34229298591,330.85614260714755,0.24609375,0.0,0.22555871307849884,0.0,0.40101312343535156,0.0,0.0007176053089400133,0.003956851316615939,0.493159465957433,0.0019688526711737118,0.015689751987035077,0.06073532501856486,0.00024318206124007702,0.0009154399546484152,1.761376179017437,0.000253290015583237,0.7932043563729773,0.0,0.1027566739746059,0.028431097860448062,0.06901834590826184,0.5610652586522823,0.013539807444127897,0.5468071120558307,0.02305413324696322,0.42028501656992984,0.024211036895091336,0.3873900283360854,0.00020027971671273312,0.018719001944797736,0.0013969810291503866,0.9318392585264519,0.9314499323178703,0.006647801375947893,0.8947416723240167,0.009200547045717636,0.008204091573134065,0.8750708853670707,0.014368166758989295,0.8521653076944252,2.724293153733015e-05,0.00013137892043838897,0.000737626765233775,0.0010288749278212588,0.00040986404443780583,0.0006979957300548753,0.0002246466465294361,0.9917303630306075,0.0025417045302068195,0.0,0.00021869763174771714,0.0005274186030501123,0.025413115233524932,0.0011006561003379634,0.000734416820454318,0.02209824134692387,7.54264370549759e-05,0.00010382985505002353,0.04214032411858063,4.392032722133912e-05,0.019475005366886552,0.0,0.0020373313037126157,0.0011600536588604283,0.0018930164817994963,0.02296536329998131,0.002155853781113514,0.02483446202564696,0.003580377773615883,0.025157170372048825,0.0030867541684172443,0.02704358357060593,2.2379230389316115e-05,0.003847994575074836,0.00032488705588212883,0.02715237385573478,0.02712458512131126,0.00019242490988087365,0.02774447827957249,0.0005636701814473214,0.00060776295042756,0.02814984829709055,0.0010739290375209993,0.02630286775388014,5.046382533231602e-06,1.5110436802044853e-05,0.00010318336352948466,9.864666216286798e-06,4.5618073469122905e-05,0.00014862827267135879,4.158643290885095e-05,0.2348741452474693,0.0007714668910635182,0.0
toy4,neural_output_average,batched,batched,cuda,1024,10,1,1,3,3.0790941363666207,0.1196264730772889,2.943787223077379,3.1708208660129458,3.251041796384591,0.1287074345910333,3329.066799497821,131.7964130212181,0.24609375,0.0,0.22555871307849884,0.0,0.40101312343535156,0.0,0.0004679283204798897,0.0030707090239350996,0.6665994902917495,0.0005748029798269272,0.012517050995181004,0.03680024105900278,0.00015796569641679525,0.0005921218544244766,1.7985870813718066,0.00018835370428860188,0.6925520347043251,0.0,0.09819454789006461,0.016030069052552182,0.05552845607356479,0.5070214679775139,0.0020078126108273864,0.5044061498483643,0.01270228298380971,0.22112755031169704,0.015242074034176767,0.20037253169963756,0.00021577568259090185,0.0055624512024223804,0.0019283576402813196,1.0790273726840194,1.078582059359178,0.0011953926489998896,1.057968837635902,0.009643150648723045,0.00393511230746905,1.0424336401435237,0.008121280930936337,1.0275828402178984,8.30433564260602e-05,0.00018229890459527573,0.0004685236296306054,0.0006656796904280782,0.0003145945568879445,0.00041811280728628236,0.0002030413985873262,0.4818896986156081,0.001575127593241632,0.0,0.00022902566040543495,0.000390396884300389,0.12020649514217698,0.0001112288067039175,0.0023040128446720504,0.0049277558057568395,6.077779393632018e-05,0.000138931552165442,0.14969119205271114,2.6520813937952743e-05,0.15995136728558004,0.0,0.0010353864835092898,0.00215242416669425,0.0008228557865552165,0.15775917073671894,0.0001080254471651725,0.15786582492767073,0.0020962293408168585,0.006128515942322798,7.349400927953348e-05,0.006070800744833508,3.0557762527651575e-05,0.00045144790736310344,0.00029743122227895427,0.11102998993146158,0.1110319493357603,0.0003410998318561496,0.11182775479293317,0.0008775615683293311,0.00034382916662312554,0.11293663101569991,0.0005120498295769121,0.11373957729754633,5.714397287649665e-06,5.207872962084281e-05,4.827682911151396e-05,5.469399607514477e-05,2.7604222544771306e-05,2.9645549094072387e-05,1.1390664336426268e-05,0.0977860627007688,0.0006395206726808476,0.0
toy5,neural_output_average,batched,batched,cpu,256,10,1,1,3,0.4703171996710201,0.050072723095683225,0.4315979309612885,0.5268640801077709,21.416631965784287,2.176728164373648,5482.6577832407775,557.2424100796538,1.0,0.0,0.8466233015060425,0.0,0.6347130803453123,0.0,0.00018083901765445867,0.0021104423018793264,0.11172052034332107,0.0007644553746407231,0.001244376297108829,0.004211166291497648,5.3448680167396866e-05,0.0002220576861873269,0.2968199597283577,0.0075708692117283745,0.11260819031546514,0.0,0.011885048006661236,0.00621716573368758,0.0021358984134470425,0.08709332129607598,0.0018439696868881583,0.08488508915373434,0.006436452230749031,0.056915534660220146,0.009601547848433256,0.04555785264043758,9.181866577516e-05,0.0018987183769543965,0.0007553482816244165,0.1651294995099306,0.16480533503151187,0.0006287814661239585,0.15502275460554907,0.005932003686514993,0.002336671381878356,0.14560320123564452,0.004373800552760561,0.1385881737805903,1.7172889783978462e-05,0.0005290099652484059,0.0002907415619120002,0.0,0.0002984469368432959,0.0,5.014958636214336e-05,0.04012941138353199,0.0008241406952341398,0.0,2.795333142802671e-05,6.67870737764703e-05,0.005690365414259584,0.000247322786061722,0.00023036356985994046,0.0017223842123113048,2.271927612905418e-05,9.04771693526719e-05,0.04099485670772966,0.00032934531611244046,0.010636752093038321,0.0,0.000513185478125585,0.002305426447067815,0.00037865716619946664,0.007864487381871331,0.0005806984782700989,0.007473840838188487,0.0009366489053120529,0.005651043012516965,0.0011124628302159349,0.004511758756781713,1.6425134086816255e-05,0.00015934534665975155,0.00017250645196690217,0.028580211614040785,0.02846143916485439,0.00013627954052099217,0.024385223096530736,0.0017356656071904036,0.00040708040213506785,0.02185691186736501,0.000253299524143696,0.020862821808669635,6.766184359951265e-06,0.00013217132389060132,8.50123404565715e-05,0.0,1.290692524491136e-05,0.0,7.740081932168316e-06,0.004783350678632018,0.00035686590215489093,0.0
toy5,neural_output_average,batched,batched,cuda,256,10,1,1,3,0.6425622043510278,0.025531022372540624,0.6259159960318357,0.6719568750122562,15.578734104166058,0.6054912309802521,3988.155930666511,155.00575513094455,1.0,0.0,0.8466233015060425,0.0,0.6347130803453123,0.0,0.000272441344956557,0.002753859618678689,0.14470573735889047,0.0007411807309836149,0.0019108373283719022,0.0034461800241842866,5.924662885566553e-05,0.0002599475362027685,0.4290216277198245,0.007456093987760444,0.14454716940720877,0.0,0.012415284950596591,0.004236658453010023,0.002248345447393755,0.11728237150236964,0.0008805460141350826,0.1158980552572757,0.009543394243034223,0.05960313343287756,0.013232119769478837,0.04428494481059412,0.00015123269986361265,0.002834984722236792,0.0014113774135087926,0.25901745007528615,0.2586446380397926,0.0006789579832305511,0.2476581047133853,0.012050353572703898,0.0034095629040772715,0.23086137774710855,0.004987958081377049,0.22263489935236672,8.52425970758001e-05,0.0008815886297573646,0.00031210943901290494,0.0,0.0003918064370130499,0.0,9.329535532742739e-05,0.04156838198347638,0.0008974529337137938,0.0,0.000126234040465274,0.0009966837605300983,0.00910643736153044,0.00038802569808121627,0.0006285860628009489,0.0002823845018332891,6.092260401085295e-06,9.489645532018091e-05,0.015127193034676854,0.0002177696493160896,0.005500276609916607,0.0,0.0005122747126910205,0.0002454885106202782,0.00016776925927435184,0.005605414111920259,4.632180774837059e-05,0.005553485163298762,0.0023968863893949143,0.005031506971441745,0.0013438172302334803,0.003825240749645805,1.4559106701490407e-05,0.00019283132682561195,0.00016627180028890959,0.008285301321695259,0.00827395689722445,3.548140249961604e-05,0.0067133539622014045,0.0005053706296551019,0.0007007154266553975,0.006072691481060989,0.0002645515335104915,0.005070934006153641,6.350094673497704e-06,0.0003458252910681418,0.00013017620553426354,0.0,0.00011997486405655763,0.0,1.32489322250808e-05,0.00465450935611443,0.00021611683133573604,0.0
toy5,neural_output_average,batched,batched,cpu,512,10,1,1,3,0.9417253939900547,0.1342072999199976,0.8537748649250716,1.0962001050356776,10.75368520702139,1.419971973520086,5505.886825994951,727.025650442284,0.9921875,0.0,0.8330318927764893,0.0,0.627169475982031,0.0,0.0002767089754343033,0.002194008983982106,0.2159195706481114,0.000535216648131609,0.0017903369929020603,0.006951716689703365,4.243101769437393e-05,0.00019792591532071432,0.5416608096954102,0.014209297912505766,0.19803200545720756,0.0,0.022096537325220805,0.007496758247725666,0.0028986900967235365,0.15959972065563002,0.002269690351871153,0.15698747992670783,0.007041157766555746,0.10930492740590125,0.009520065931913754,0.09726427223843832,0.00029796804301440716,0.002496112526083986,0.0007068949829166135,0.3161505199968815,0.3158952015995358,0.0009947750950232148,0.3076070119083549,0.0063241596799343824,0.0028561983490362763,0.29735666466876864,0.005693098374952872,0.2882635125812764,1.641525886952877e-05,0.0005708086537197232,0.0002389059712489446,0.0,0.0002763019098589818,0.0,3.7457987976570926e-05,0.14487176632974297,0.0008332699071615934,0.0,0.0001309973285004319,8.464377490895181e-05,0.002162018068093532,0.00013234979495607005,0.0006197712402115046,0.0009696188796238486,1.9344084766564233e-06,2.732162699237573e-05,0.015036989693744712,0.00014872425933406698,0.01061159938701435,0.0,0.00047664731492858594,0.0003296213938881723,0.0002184942225428232,0.011057908298239294,0.00040048380155962486,0.011036055580091353,0.0007305805124995734,0.009113214643840467,0.0011900833653140281,0.010009517483312642,0.00033108949313517984,0.0002325674968023023,8.874015478321409e-05,0.0067402005985470765,0.006767219219618694,0.0003776866852023067,0.006709263639232499,0.0010061042285519051,0.0003716721452287602,0.00791034972388567,0.00017315745895838669,0.00797698610182744,2.2485177673220617e-06,4.9419432572035194e-05,6.204804971073127e-05,0.0,4.350485182068398e-06,0.0,3.6409346603815524e-06,0.12025534768018496,5.3475933726860105e-05,0.0
toy5,neural_output_average,batched,batched,cuda,512,10,1,1,3,1.7551005460166682,0.15736159677954226,1.5882267510751262,1.9008072159485891,5.7290116957591986,0.5247875640712992,2933.2539882287097,268.6912328045052,0.9921875,0.0,0.8330318927764893,0.0,0.627169475982031,0.0,0.0010729479836300015,0.004878304665908217,0.33728602497528,0.0013075503520667553,0.0028993169932315745,0.006247950290950636,6.793031934648752e-05,0.0003788616353025039,1.0589182807986315,0.015226172710147997,0.3503572070039809,0.0,0.024465015352082748,0.010738329806675514,0.004922981956042349,0.2934096223519494,0.0017783745812873046,0.2909124363601829,0.01448207787082841,0.16302230845515928,0.021570911010106403,0.13692127936519682,0.00023202361383785805,0.006559244512269895,0.0021764455984036126,0.6554293317021802,0.6548121150117368,0.0012565839570015669,0.6277957136820381,0.021262771333567798,0.005570268064426879,0.5981797899197167,0.014533974346704781,0.5747753257164732,0.00011026971818258365,0.0015396926319226623,0.0004014966155712803,0.0,0.00079237991788735,0.0,0.0001176181249320507,0.22333505641048154,0.0012748008593916893,0.0,0.0007889545431600341,0.0022491216933570673,0.013855599539385437,0.0006343483963795935,0.0008925064079440063,0.00020235099193489548,1.746316157824942e-05,1.8391444547788982e-05,0.04338693816928626,0.0009636290986904287,0.03604964666746868,0.0,0.00222422276675797,0.0009731567705078355,8.298425656700449e-05,0.037257362266999584,0.000534309049631331,0.037719416008349695,0.0005388906249852612,0.01837106856647807,0.005883432686742596,0.013251610922456074,2.5334169803760928e-05,0.0006359833364425108,0.0002280253897895405,0.004658298182804387,0.004644994093023992,0.0001956535999100384,0.004162999215097402,0.0041737775313782375,0.0011023216873803153,0.009177480982157999,0.005219221334045644,0.008624971824647335,7.986683373749262e-06,0.00015157838454292954,3.301350590252343e-05,0.0,0.00012768397359355058,0.0,6.373899445662179e-06,0.22539474698043468,0.0001947732687924169,0.0
