toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cpu,1024,tensor_batched,local_step,3,10.0,0.08442768458432208,0.013256103567609947,0.008442768458432207,0.0013256103567609943,64.65006456170714,64.77529346862538
toy4,cpu,1024,tensor_batched,local_trainable_parameters,3,10.0,0.0034571412640313306,0.001148362679047561,0.00034571412640313303,0.00011483626790475611,2.6412775828986628,2.6464300580699383
toy4,cpu,1024,tensor_batched,local_training,3,10.0,0.054436891339719296,0.009170902891264708,0.00544368913397193,0.0009170902891264703,41.65243138849436,41.73321866593606
toy4,cpu,1024,tensor_batched,mobility_swaps,3,10.0,0.0002171625771249334,1.7764885762659432e-05,2.1716257712493337e-05,1.7764885762659441e-06,0.16811749646308496,0.16843684530047898
toy4,cpu,1024,tensor_batched,policy_readout,3,10.0,0.00868351326789707,0.0018479042867693065,0.000868351326789707,0.00018479042867693062,6.624701099316873,6.637612599809464
toy4,cpu,1024,tensor_batched,post_local_readout,3,10.0,0.0026783867894361415,0.0004515135969345014,0.00026783867894361417,4.5151359693450143e-05,2.0521105532530632,2.0560788145838322
toy4,cpu,1024,tensor_batched,post_step_state_policy,3,10.0,0.00032140081748366356,2.974659073182986e-05,3.214008174836636e-05,2.9746590731829864e-06,0.24977787241701463,0.2502492427464483
toy4,cpu,1024,tensor_batched,sample_actions,3,10.0,1.0709549921254316e-05,4.511664695553903e-07,1.0709549921254318e-06,4.5116646955539105e-08,0.00830329332822478,0.00831903365503858
toy4,cpu,1024,tensor_batched,sample_revision_mask,3,10.0,0.0002523560154562195,6.341811360825336e-05,2.523560154562195e-05,6.341811360825337e-06,0.19199777174483568,0.19237395602505492
toy4,cpu,1024,tensor_batched,select_peers,3,10.0,0.0006276956216121713,3.308851900586336e-05,6.276956216121714e-05,3.3088519005863363e-06,0.4869236531549115,0.4878457725429168
toy4,cpu,1024,tensor_batched,social_adam_update,3,10.0,0.013917256379500031,0.00037606871651347905,0.0013917256379500033,3.7606871651347874e-05,10.773741826729884,10.794233232530246
toy4,cpu,1024,tensor_batched,social_autograd_grad,3,10.0,0.00740592204965651,0.0004998039347530277,0.0007405922049656511,4.998039347530277e-05,5.734156454104642,5.745064251623437
toy4,cpu,1024,tensor_batched,social_distillation,3,10.0,0.03741730963035176,0.0017198460204675549,0.0037417309630351763,0.00017198460204675544,29.000364537459543,29.05541780933319
toy4,cpu,1024,tensor_batched,social_loss_forward,3,10.0,0.0036495531676337123,0.0008136135892462368,0.00036495531676337126,8.136135892462369e-05,2.8664797195440603,2.871797320922171
toy4,cpu,1024,tensor_batched,social_mix,3,10.0,0.003873943234793842,0.00015873084545487383,0.0003873943234793842,1.5873084545487383e-05,3.0049890243381543,3.0106843878272973
toy4,cpu,1024,tensor_batched,social_optimizer_update,3,10.0,0.02443544624838978,0.0009579813825846373,0.002443544624838978,9.579813825846367e-05,18.91316507417119,18.949152307436957
toy4,cpu,1024,tensor_batched,social_step,3,10.0,0.037539715645834804,0.0017215107020312854,0.0037539715645834803,0.00017215107020312863,29.095553282775995,29.150786091827253
toy4,cpu,1024,tensor_batched,steady_state_total,3,10.0,0.13005567962924638,0.01252034062375671,0.013005567962924638,0.0012520340623756719,100.0,100.19237395602505
toy4,cpu,1024,tensor_batched,update_payoff_ema,3,10.0,0.0002049129301061233,1.6078488301677607e-05,2.049129301061233e-05,1.607848830167761e-06,0.15775778545475336,0.158060642818274
toy4,cpu,1024,tensor_batched,update_reputation_ema,3,10.0,0.0001584571631004413,1.1012968901280163e-05,1.584571631004413e-05,1.1012968901280164e-06,0.1231062426128227,0.12333876707249153
toy4,cpu,2048,tensor_batched,build_observations,3,10.0,0.008359920233488083,0.000651231166941154,0.0008359920233488083,6.512311669411537e-05,4.621904729405006,4.632149863583123
toy4,cpu,2048,tensor_batched,build_step_context,3,10.0,0.00010922776224712531,8.225301283330866e-06,1.0922776224712531e-05,8.225301283330864e-07,0.06033798149387573,0.060472579950845394
toy4,cpu,2048,tensor_batched,cache_refresh,3,10.0,3.230047877877951e-05,4.417905253853403e-06,3.2300478778779504e-06,4.4179052538534026e-07,0.017824426137390128,0.0178643643304236
toy4,cpu,2048,tensor_batched,commit_actions,3,10.0,4.7553835126260914e-05,7.986669909760229e-06,4.755383512626091e-06,7.986669909760227e-07,0.02624317562618061,0.026301599369190187
toy4,cpu,2048,tensor_batched,decision_selection,3,10.0,0.019388831569813192,0.0025642444643607775,0.0019388831569813192,0.0002564244464360778,10.708695716124103,10.732713499866783
toy4,cpu,2048,tensor_batched,finalize_hook_step,3,10.0,0.00010103569366037846,9.169346085753636e-06,1.0103569366037846e-05,9.169346085753633e-07,0.05586592754382471,0.05598961864354652
toy4,cpu,2048,tensor_batched,hooked_step_total,3,10.0,0.18046813694915423,0.004624530754180423,0.018046813694915422,0.00046245307541804137,99.77806466586519,100.0
toy4,cpu,2048,tensor_batched,local_adam_update,3,10.0,0.0316650866686056,0.0006385339667388224,0.0031665086668605604,6.385339667388233e-05,17.520331444780624,17.559226372860962
toy4,cpu,2048,tensor_batched,local_autograd_grad,3,10.0,0.013536861011137566,0.0001302584489361002,0.0013536861011137567,1.3025844893610078e-05,7.486795738571615,7.503425338483878
toy4,cpu,2048,tensor_batched,local_loss_forward,3,10.0,0.011160261424568793,0.0008553987028657002,0.0011160261424568794,8.553987028657006e-05,6.171295511301636,6.184965275066705
toy4,cpu,2048,tensor_batched,local_loss_update,3,10.0,0.05761349538806826,0.0005712846243131036,0.005761349538806825,5.712846243131045e-05,31.869640736743367,31.94038111188866
toy4,cpu,2048,tensor_batched,local_optimizer_update,3,10.0,0.046285507075178124,0.0004875064825048576,0.004628550707517813,4.8750648250485645e-05,25.605797338314364,25.662660396476905
toy4,cpu,2048,tensor_batched,local_step,3,10.0,0.11673667995880048,0.003327082549949149,0.011673667995880049,0.00033270825499491453,64.53868010095812,64.68225531146989
toy4,cpu,2048,tensor_batched,local_trainable_parameters,3,10.0,0.005318444765483339,0.0005737203188385792,0.000531844476548334,5.73720318838579e-05,2.9390271440758617,2.9455450760172766
toy4,cpu,2048,tensor_batched,local_training,3,10.0,0.06342608027625829,0.0009981415366695874,0.006342608027625829,9.98141536669584e-05,35.0814660401307,35.15933718723864
toy4,cpu,2048,tensor_batched,mobility_swaps,3,10.0,0.0002484122524037957,1.5396920333451213e-05,2.4841225240379572e-05,1.539692033345122e-06,0.1373445098803952,0.13764915172398992
toy4,cpu,2048,tensor_batched,policy_readout,3,10.0,0.013514262080813447,0.0008147265338982859,0.0013514262080813449,8.147265338982859e-05,7.474641101200636,7.491197895290601
toy4,cpu,2048,tensor_batched,post_local_readout,3,10.0,0.004339518607594073,0.000722183515382266,0.0004339518607594073,7.221835153822658e-05,2.3936643810915315,2.3990416903197502
toy4,cpu,2048,tensor_batched,post_step_state_policy,3,10.0,0.00032489432487636805,3.3549054712676135e-05,3.248943248763681e-05,3.354905471267613e-06,0.1794490976942955,0.1798483428576911
toy4,cpu,2048,tensor_batched,sample_actions,3,10.0,1.0287039913237095e-05,9.445578439168908e-07,1.0287039913237095e-06,9.44557843916891e-08,0.005681594333311053,0.0056942541828596096
